time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text
20230605 11:30:27,1149.0,0.0010315236051501309,18.42048,-0.09936909871244604,10458.0,19.376640000000002,19.3,2.0900000000000003,-17.328,-10.994635193133036,54.0,19513.479479166668,prebkg
20230605 11:30:29,1151.0,0.10403652360515014,18.42048,-0.16696909871244614,10455.0,19.36896,19.3,3.3440000000000003,-16.416,-1.9946351931330355,54.0,19513.479502314814,prebkg
20230605 11:30:31,1153.0,0.035366523605150135,18.428160000000002,-0.16696909871244614,10479.0,19.376640000000002,19.3,1.2540000000000002,-18.24,-3.9946351931330355,54.0,19513.479525462964,prebkg
20230605 11:30:33,1155.0,0.0010315236051501309,18.42432,-0.09936909871244604,10468.0,19.36128,19.3,4.598000000000001,-17.328,0.0053648068669645,54.0,19513.47954861111,prebkg
20230605 11:30:35,1157.0,0.24137652360515016,18.42432,-0.031769098712446375,10352.0,19.3728,19.3,1.6720000000000002,-17.784000000000002,6.0053648068669645,54.0,19513.47957175926,prebkg
20230605 11:30:37,1159.0,0.13837152360515015,18.432000000000002,-0.09936909871244604,10442.0,19.3728,19.3,3.762,-17.328,-7.9946351931330355,54.0,19513.479594907407,prebkg
20230605 11:30:39,1161.0,0.10403652360515014,18.428160000000002,0.03583090128755373,10469.0,19.3728,19.3,1.2540000000000002,-17.784000000000002,-18.994635193133036,54.0,19513.479618055557,prebkg
20230605 11:30:41,1163.0,0.06970152360515014,18.428160000000002,-0.09936909871244604,10457.0,19.3728,19.3,5.016000000000001,-18.696,-18.994635193133036,54.0,19513.479641203703,prebkg
20230605 11:30:43,1165.0,0.10403652360515014,18.43584,-0.031769098712446375,10466.0,19.36512,19.3,1.2540000000000002,-17.784000000000002,-27.994635193133036,54.0,19513.479664351853,prebkg
20230605 11:30:45,1167.0,-0.033303476394849874,18.432000000000002,-0.09936909871244604,10560.0,19.3728,19.3,4.598000000000001,-18.24,-20.994635193133036,54.0,19513.4796875,prebkg
20230605 11:30:47,1169.0,-0.033303476394849874,18.432000000000002,-0.16696909871244614,10466.0,19.36512,19.3,1.2540000000000002,-18.24,-12.994635193133036,54.0,19513.47971064815,prebkg
20230605 11:30:49,1171.0,0.035366523605150135,18.43584,-0.16696909871244614,10540.0,19.36512,19.3,4.180000000000001,-18.24,-5.9946351931330355,54.0,19513.479733796295,prebkg
20230605 11:30:51,1173.0,-0.06763847639484988,18.43584,-0.09936909871244604,10324.0,19.3728,19.3,2.0900000000000003,-19.152,5.0053648068669645,54.0,19513.479756944445,prebkg
20230605 11:30:53,1175.0,0.06970152360515014,18.432000000000002,0.03583090128755373,10467.0,19.36896,19.3,4.180000000000001,-17.328,9.005364806866964,54.0,19513.47978009259,prebkg
20230605 11:30:55,1177.0,0.17270652360515015,18.44352,-0.16696909871244614,10451.0,19.36512,19.3,1.6720000000000002,-18.24,17.005364806866964,54.0,19513.47980324074,prebkg
20230605 11:30:57,1179.0,0.20704152360515016,18.432000000000002,-0.031769098712446375,10456.0,19.376640000000002,19.3,4.180000000000001,-16.872,14.005364806866964,54.0,19513.479826388888,prebkg
20230605 11:30:59,1181.0,0.035366523605150135,18.43584,-0.09936909871244604,10448.0,19.35744,19.3,1.6720000000000002,-17.784000000000002,14.005364806866964,54.0,19513.479849537038,prebkg
20230605 11:31:01,1183.0,0.06970152360515014,18.432000000000002,-0.09936909871244604,10440.0,19.36512,19.3,3.3440000000000003,-17.784000000000002,27.005364806866964,54.0,19513.479872685184,prebkg
20230605 11:31:03,1185.0,0.06970152360515014,18.44736,-0.031769098712446375,10550.0,19.3728,19.3,0.8360000000000001,-17.784000000000002,27.005364806866964,54.0,19513.479895833334,prebkg
20230605 11:31:05,1187.0,0.13837152360515015,18.44352,0.03583090128755373,10466.0,19.36896,19.3,4.180000000000001,-15.960000000000003,17.005364806866964,54.0,19513.47991898148,prebkg
20230605 11:31:07,1189.0,0.0010315236051501309,18.44352,-0.031769098712446375,10557.0,19.376640000000002,19.3,1.2540000000000002,-16.872,14.005364806866964,54.0,19513.47994212963,prebkg
20230605 11:31:09,1191.0,0.10403652360515014,18.44736,-0.031769098712446375,10480.0,19.376640000000002,19.3,3.762,-17.328,14.005364806866964,54.0,19513.479965277777,prebkg
20230605 11:31:11,1193.0,0.06970152360515014,18.44352,-0.09936909871244604,10459.0,19.36512,19.3,0.8360000000000001,-17.328,5.0053648068669645,54.0,19513.479988425926,prebkg
20230605 11:31:13,1195.0,0.10403652360515014,18.44352,-0.09936909871244604,10478.0,19.3728,19.3,3.3440000000000003,-18.24,1.0053648068669645,54.0,19513.480011574073,prebkg
20230605 11:31:15,1197.0,0.10403652360515014,18.44352,-0.16696909871244614,10545.0,19.380480000000002,19.3,2.0900000000000003,-18.24,-3.9946351931330355,54.0,19513.480034722223,prebkg
20230605 11:31:17,1199.0,0.17270652360515015,18.4512,-0.16696909871244614,10469.0,19.376640000000002,19.3,4.180000000000001,-17.328,9.005364806866964,54.0,19513.48005787037,prebkg
20230605 11:31:19,1201.0,-0.033303476394849874,18.44352,-0.09936909871244604,10480.0,19.3728,19.3,1.6720000000000002,-18.696,12.005364806866964,54.0,19513.48008101852,prebkg
20230605 11:31:21,1203.0,0.06970152360515014,18.45504,-0.16696909871244614,10469.0,19.38432,19.3,3.3440000000000003,-17.328,25.005364806866964,54.0,19513.480104166665,prebkg
20230605 11:31:23,1205.0,0.17270652360515015,18.4512,-0.09936909871244604,10480.0,19.36896,19.200000000000003,1.2540000000000002,-17.784000000000002,30.005364806866964,54.0,19513.480127314815,prebkg
20230605 11:31:25,1207.0,0.13837152360515015,18.45504,-0.031769098712446375,10454.0,19.380480000000002,19.200000000000003,4.180000000000001,-17.328,25.005364806866964,54.0,19513.48015046296,prebkg
20230605 11:31:27,1209.0,0.06970152360515014,18.4512,0.03583090128755373,10452.0,19.380480000000002,19.200000000000003,1.6720000000000002,-18.696,12.005364806866964,54.0,19513.48017361111,prebkg
20230605 11:31:29,1211.0,0.17270652360515015,18.4512,-0.09936909871244604,10470.0,19.36896,19.200000000000003,4.180000000000001,-17.328,9.005364806866964,54.0,19513.480196759258,prebkg
20230605 11:31:31,1213.0,0.13837152360515015,18.45504,0.03583090128755373,10470.0,19.380480000000002,19.200000000000003,1.6720000000000002,-17.328,7.0053648068669645,54.0,19513.480219907407,prebkg
20230605 11:31:33,1215.0,-0.033303476394849874,18.4512,-0.09936909871244604,10469.0,19.3728,19.200000000000003,4.180000000000001,-17.328,7.0053648068669645,54.0,19513.480243055557,prebkg
20230605 11:31:35,1217.0,0.17270652360515015,18.45504,-0.09936909871244604,10456.0,19.376640000000002,19.200000000000003,1.2540000000000002,-18.24,7.0053648068669645,54.0,19513.480266203704,prebkg
20230605 11:31:37,1219.0,0.035366523605150135,18.4512,-0.031769098712446375,10465.0,19.380480000000002,19.200000000000003,4.598000000000001,-18.24,9.005364806866964,54.0,19513.480289351854,prebkg
20230605 11:31:39,1221.0,0.17270652360515015,18.46272,-0.16696909871244614,10453.0,19.376640000000002,19.200000000000003,2.0900000000000003,-18.24,9.005364806866964,54.0,19513.4803125,prebkg
20230605 11:31:41,1223.0,0.10403652360515014,18.45888,-0.031769098712446375,10460.0,19.3728,19.200000000000003,3.3440000000000003,-15.960000000000003,14.005364806866964,54.0,19513.48033564815,prebkg
20230605 11:31:43,1225.0,0.10403652360515014,18.45888,-0.09936909871244604,10451.0,19.3728,19.200000000000003,2.0900000000000003,-18.24,7.0053648068669645,54.0,19513.480358796296,prebkg
20230605 11:31:45,1227.0,0.10403652360515014,18.45504,-0.09936909871244604,10478.0,19.376640000000002,19.200000000000003,4.598000000000001,-17.784000000000002,5.0053648068669645,54.0,19513.480381944446,prebkg
20230605 11:31:47,1229.0,0.0010315236051501309,18.46656,-0.031769098712446375,10448.0,19.3728,19.200000000000003,1.6720000000000002,-17.784000000000002,-3.9946351931330355,54.0,19513.480405092592,prebkg
20230605 11:31:49,1231.0,0.13837152360515015,18.46656,-0.031769098712446375,10462.0,19.38816,19.3,4.598000000000001,-16.872,-5.9946351931330355,54.0,19513.480428240742,prebkg
20230605 11:31:51,1233.0,0.035366523605150135,18.46656,-0.16696909871244614,10464.0,19.38432,19.3,1.2540000000000002,-17.328,-0.9946351931330355,54.0,19513.48045138889,prebkg
20230605 11:31:53,1235.0,0.06970152360515014,18.4704,-0.031769098712446375,10547.0,19.3728,19.3,3.3440000000000003,-18.24,-5.9946351931330355,54.0,19513.48047453704,prebkg
20230605 11:31:55,1237.0,0.17270652360515015,18.4704,-0.16696909871244614,10487.0,19.380480000000002,19.3,2.0900000000000003,-18.696,-5.9946351931330355,54.0,19513.480497685185,prebkg
20230605 11:31:57,1239.0,-0.033303476394849874,18.4704,-0.23456909871244624,10443.0,19.380480000000002,19.3,3.3440000000000003,-16.872,-3.9946351931330355,54.0,19513.480520833335,prebkg
20230605 11:31:59,1241.0,-0.033303476394849874,18.46656,-0.031769098712446375,10471.0,19.36896,19.3,1.6720000000000002,-17.784000000000002,-0.9946351931330355,54.0,19513.48054398148,prebkg
20230605 11:32:01,1243.0,0.0010315236051501309,18.4704,-0.16696909871244614,10476.0,19.376640000000002,19.3,4.598000000000001,-17.784000000000002,-0.9946351931330355,54.0,19513.48056712963,prebkg
20230605 11:32:03,1245.0,0.06970152360515014,18.46272,-0.09936909871244604,10471.0,19.392,19.3,1.6720000000000002,-17.784000000000002,-5.9946351931330355,54.0,19513.480590277777,prebkg
20230605 11:32:05,1247.0,0.035366523605150135,18.46656,-0.09936909871244604,10465.0,19.3728,19.3,4.598000000000001,-17.328,14.005364806866964,54.0,19513.480613425927,prebkg
20230605 11:32:07,1249.0,0.035366523605150135,18.48192,-0.09936909871244604,10460.0,19.38816,19.3,2.0900000000000003,-19.608,14.005364806866964,54.0,19513.480636574073,prebkg
20230605 11:32:09,1251.0,0.10403652360515014,18.47424,-0.09936909871244604,10477.0,19.3728,19.3,4.598000000000001,-17.328,12.005364806866964,54.0,19513.480659722223,prebkg
20230605 11:32:11,1253.0,0.10403652360515014,18.47424,-0.09936909871244604,10463.0,19.38432,19.3,0.8360000000000001,-19.608,9.005364806866964,54.0,19513.48068287037,prebkg
20230605 11:32:13,1255.0,0.17270652360515015,18.47424,-0.16696909871244614,10455.0,19.3728,19.3,4.598000000000001,-18.24,5.0053648068669645,54.0,19513.48070601852,prebkg
20230605 11:32:15,1257.0,0.13837152360515015,18.478080000000002,-0.09936909871244604,10477.0,19.380480000000002,19.3,1.2540000000000002,-18.696,12.005364806866964,54.0,19513.480729166666,prebkg
20230605 11:32:17,1259.0,0.17270652360515015,18.47424,-0.031769098712446375,10561.0,19.38432,19.3,4.180000000000001,-17.784000000000002,1.0053648068669645,54.0,19513.480752314816,prebkg
20230605 11:32:19,1261.0,0.13837152360515015,18.48576,-0.031769098712446375,10543.0,19.38432,19.3,2.0900000000000003,-18.696,5.0053648068669645,54.0,19513.480775462962,prebkg
20230605 11:32:21,1263.0,0.035366523605150135,18.48192,-0.09936909871244604,10551.0,19.38432,19.3,3.762,-18.24,-0.9946351931330355,54.0,19513.480798611112,prebkg
20230605 11:32:23,1265.0,0.17270652360515015,18.48192,-0.031769098712446375,10454.0,19.38432,19.3,2.0900000000000003,-19.608,-3.9946351931330355,54.0,19513.480821759258,prebkg
20230605 11:32:25,1267.0,0.10403652360515014,18.48192,-0.09936909871244604,10461.0,19.376640000000002,19.3,4.598000000000001,-18.24,7.0053648068669645,54.0,19513.480844907408,prebkg
20230605 11:32:27,1269.0,0.0010315236051501309,18.478080000000002,-0.031769098712446375,10458.0,19.38816,19.3,1.6720000000000002,-18.696,14.005364806866964,54.0,19513.480868055554,prebkg
20230605 11:32:29,1271.0,0.06970152360515014,18.47424,-0.09936909871244604,10482.0,19.38432,19.3,4.180000000000001,-18.24,22.005364806866964,54.0,19513.480891203704,prebkg
20230605 11:32:31,1273.0,0.10403652360515014,18.48192,-0.09936909871244604,10434.0,19.380480000000002,19.3,1.6720000000000002,-17.328,25.005364806866964,54.0,19513.48091435185,prebkg
20230605 11:32:33,1275.0,0.035366523605150135,18.48192,-0.09936909871244604,10451.0,19.38816,19.3,3.762,-17.328,35.005364806866964,54.0,19513.4809375,prebkg
20230605 11:32:35,1277.0,0.0010315236051501309,18.4896,0.7118309012875539,10473.0,19.38432,19.3,2.0900000000000003,-18.696,32.005364806866964,54.0,19513.480960648147,prebkg
20230605 11:32:37,1279.0,0.035366523605150135,18.48192,0.509030901287554,10466.0,19.38432,19.3,3.3440000000000003,-18.696,26.005364806866964,54.0,19513.480983796297,prebkg
20230605 11:32:39,1281.0,0.10403652360515014,18.4896,-0.16696909871244614,10470.0,19.376640000000002,19.3,1.2540000000000002,-17.784000000000002,17.005364806866964,54.0,19513.481006944443,prebkg
20230605 11:32:41,1283.0,0.20704152360515016,18.49344,-0.09936909871244604,10458.0,19.38816,19.3,3.762,-18.24,15.005364806866964,54.0,19513.481030092593,prebkg
20230605 11:32:43,1285.0,0.035366523605150135,18.48192,-0.031769098712446375,10486.0,19.38432,19.3,1.2540000000000002,-19.152,15.005364806866964,54.0,19513.48105324074,prebkg
20230605 11:32:45,1287.0,0.035366523605150135,18.49344,-0.09936909871244604,10470.0,19.38816,19.3,4.180000000000001,-18.696,20.005364806866964,54.0,19513.48107638889,prebkg
20230605 11:32:47,1289.0,0.0010315236051501309,18.49344,-0.09936909871244604,10461.0,19.392,19.3,1.6720000000000002,-19.608,22.005364806866964,54.0,19513.481099537035,prebkg
20230605 11:32:49,1291.0,0.10403652360515014,18.4896,-0.031769098712446375,10446.0,19.38432,19.3,3.762,-18.24,20.005364806866964,54.0,19513.481122685185,prebkg
20230605 11:32:51,1293.0,0.06970152360515014,18.4896,-0.031769098712446375,10474.0,19.38816,19.3,1.6720000000000002,-18.24,20.005364806866964,54.0,19513.48114583333,prebkg
20230605 11:32:53,1295.0,-0.033303476394849874,18.49344,0.03583090128755373,10462.0,19.376640000000002,19.3,3.3440000000000003,-17.784000000000002,22.005364806866964,54.0,19513.48116898148,prebkg
20230605 11:32:55,1297.0,0.0010315236051501309,18.49344,-0.031769098712446375,10480.0,19.39968,19.3,0.8360000000000001,-18.24,31.005364806866964,54.0,19513.48119212963,prebkg
20230605 11:32:57,1299.0,0.06970152360515014,18.49344,1.6582309012875536,10461.0,19.39584,19.3,4.180000000000001,-17.784000000000002,28.005364806866964,54.0,19513.481215277778,prebkg
20230605 11:32:59,1301.0,-0.033303476394849874,18.49728,-0.09936909871244604,10457.0,19.38816,19.3,1.6720000000000002,-16.872,28.005364806866964,54.0,19513.481238425928,prebkg
20230605 11:33:01,1303.0,0.035366523605150135,18.49344,0.03583090128755373,10476.0,19.38816,19.3,4.180000000000001,-18.696,28.005364806866964,54.0,19513.481261574074,prebkg
20230605 11:33:03,1305.0,0.035366523605150135,18.49728,-0.031769098712446375,10454.0,19.392,19.3,1.2540000000000002,-18.696,31.005364806866964,54.0,19513.481284722224,prebkg
20230605 11:33:05,1307.0,0.24137652360515016,18.4896,-0.09936909871244604,10437.0,19.376640000000002,19.3,4.180000000000001,-18.696,22.005364806866964,54.0,19513.48130787037,prebkg
20230605 11:33:07,1309.0,0.10403652360515014,18.49344,-0.031769098712446375,10458.0,19.38816,19.3,1.6720000000000002,-18.24,12.005364806866964,54.0,19513.48133101852,prebkg
20230605 11:33:09,1311.0,0.13837152360515015,18.5088,-0.09936909871244604,10473.0,19.39584,19.3,4.598000000000001,-17.784000000000002,-0.9946351931330355,54.0,19513.481354166666,prebkg
20230605 11:33:11,1313.0,0.10403652360515014,18.50496,-0.031769098712446375,10468.0,19.392,19.3,1.2540000000000002,-18.24,-0.9946351931330355,54.0,19513.481377314816,prebkg
20230605 11:33:13,1315.0,0.17270652360515015,18.5088,-0.09936909871244604,10555.0,19.39584,19.3,4.180000000000001,-17.328,-3.9946351931330355,54.0,19513.481400462962,prebkg
20230605 11:33:15,1317.0,0.13837152360515015,18.49728,-0.16696909871244614,10444.0,19.392,19.3,0.8360000000000001,-18.696,-5.9946351931330355,54.0,19513.481423611112,prebkg
20230605 11:33:17,1319.0,0.10403652360515014,18.51264,0.03583090128755373,10543.0,19.392,19.3,4.180000000000001,-17.784000000000002,-7.9946351931330355,54.0,19513.48144675926,prebkg
20230605 11:33:19,1321.0,0.06970152360515014,18.50496,-0.09936909871244604,10556.0,19.39584,19.3,0.8360000000000001,-18.24,-3.9946351931330355,54.0,19513.48146990741,prebkg
20230605 11:33:21,1323.0,0.0010315236051501309,18.50496,-0.031769098712446375,10455.0,19.392,19.3,3.762,-18.696,10.005364806866964,54.0,19513.481493055555,prebkg
20230605 11:33:23,1325.0,0.17270652360515015,18.5088,-0.16696909871244614,10445.0,19.392,19.400000000000002,1.2540000000000002,-17.784000000000002,5.0053648068669645,54.0,19513.481516203705,prebkg
20230605 11:33:25,1327.0,0.0010315236051501309,18.5088,0.1710309012875535,10491.0,19.39584,19.3,3.762,-18.24,-3.9946351931330355,54.0,19513.48153935185,prebkg
20230605 11:33:27,1329.0,0.10403652360515014,18.50112,-0.031769098712446375,10475.0,19.39584,19.400000000000002,1.2540000000000002,-19.608,5.0053648068669645,54.0,19513.4815625,prebkg
20230605 11:33:29,1331.0,0.17270652360515015,18.5088,-0.09936909871244604,10465.0,19.40736,19.3,3.3440000000000003,-16.872,10.005364806866964,54.0,19513.481585648147,prebkg
20230605 11:33:31,1333.0,0.10403652360515014,18.50496,-0.031769098712446375,10464.0,19.39584,19.400000000000002,1.6720000000000002,-17.784000000000002,7.0053648068669645,54.0,19513.481608796297,prebkg
20230605 11:33:33,1335.0,0.06970152360515014,18.5088,-0.09936909871244604,10456.0,19.392,19.400000000000002,3.3440000000000003,-18.24,7.0053648068669645,54.0,19513.481631944444,prebkg
20230605 11:33:35,1337.0,0.035366523605150135,18.51264,-0.09936909871244604,10463.0,19.392,19.400000000000002,1.6720000000000002,-18.696,5.0053648068669645,54.0,19513.481655092593,prebkg
20230605 11:33:37,1339.0,0.10403652360515014,18.5088,-0.09936909871244604,10464.0,19.39584,19.400000000000002,4.180000000000001,-17.784000000000002,7.0053648068669645,54.0,19513.48167824074,prebkg
20230605 11:33:39,1341.0,0.06970152360515014,18.51264,-0.09936909871244604,10455.0,19.38816,19.400000000000002,1.2540000000000002,-18.24,-0.9946351931330355,54.0,19513.48170138889,prebkg
20230605 11:33:41,1343.0,0.17270652360515015,18.51648,-0.16696909871244614,10481.0,19.392,19.400000000000002,4.180000000000001,-17.784000000000002,-0.9946351931330355,54.0,19513.481724537036,prebkg
20230605 11:33:43,1345.0,0.06970152360515014,18.51648,-0.031769098712446375,10460.0,19.392,19.400000000000002,1.2540000000000002,-19.152,1.0053648068669645,54.0,19513.481747685186,prebkg
20230605 11:33:45,1347.0,0.13837152360515015,18.52032,0.779430901287554,10454.0,19.39968,19.400000000000002,4.180000000000001,-18.24,-0.9946351931330355,54.0,19513.481770833332,prebkg
20230605 11:33:47,1349.0,0.035366523605150135,18.51648,-0.16696909871244614,10486.0,19.40352,19.400000000000002,1.6720000000000002,-18.24,5.0053648068669645,54.0,19513.481793981482,prebkg
20230605 11:33:49,1351.0,0.13837152360515015,18.524160000000002,-0.09936909871244604,10446.0,19.392,19.400000000000002,2.926,-18.24,20.005364806866964,54.0,19513.48181712963,prebkg
20230605 11:33:51,1353.0,-0.06763847639484988,18.52032,0.03583090128755373,10459.0,19.39584,19.400000000000002,1.2540000000000002,-18.696,26.005364806866964,54.0,19513.48184027778,prebkg
20230605 11:33:53,1355.0,-0.06763847639484988,18.52032,-0.16696909871244614,10473.0,19.40352,19.400000000000002,3.762,-19.608,22.005364806866964,54.0,19513.481863425925,prebkg
20230605 11:33:55,1357.0,0.10403652360515014,18.51648,-0.031769098712446375,10452.0,19.39968,19.400000000000002,1.6720000000000002,-18.696,15.005364806866964,54.0,19513.481886574074,prebkg
20230605 11:33:57,1359.0,0.035366523605150135,18.52032,-0.16696909871244614,10460.0,19.39584,19.400000000000002,3.3440000000000003,-18.696,15.005364806866964,54.0,19513.48190972222,prebkg
20230605 11:33:59,1361.0,0.17270652360515015,18.51648,-0.031769098712446375,10464.0,19.39968,19.400000000000002,1.2540000000000002,-18.696,15.005364806866964,54.0,19513.48193287037,prebkg
20230605 11:34:01,1363.0,0.06970152360515014,18.53184,-0.23456909871244624,10473.0,19.40352,19.400000000000002,3.762,-17.784000000000002,15.005364806866964,54.0,19513.481956018517,prebkg
20230605 11:34:03,1365.0,0.06970152360515014,18.528000000000002,-0.16696909871244614,10448.0,19.39968,19.400000000000002,1.2540000000000002,-19.152,10.005364806866964,54.0,19513.481979166667,prebkg
20230605 11:34:05,1367.0,0.10403652360515014,18.528000000000002,-0.09936909871244604,10522.0,19.40352,19.400000000000002,3.3440000000000003,-17.784000000000002,7.0053648068669645,54.0,19513.482002314813,prebkg
20230605 11:34:07,1369.0,0.10403652360515014,18.52032,-0.16696909871244614,10452.0,19.40352,19.400000000000002,1.2540000000000002,-19.152,12.005364806866964,54.0,19513.482025462963,prebkg
20230605 11:34:09,1371.0,0.13837152360515015,18.52032,-0.16696909871244614,10468.0,19.40736,19.400000000000002,3.762,-18.24,10.005364806866964,54.0,19513.48204861111,prebkg
20230605 11:34:11,1373.0,0.0010315236051501309,18.53184,-0.031769098712446375,10565.0,19.39584,19.400000000000002,0.8360000000000001,-18.24,15.005364806866964,54.0,19513.48207175926,prebkg
20230605 11:34:13,1375.0,-0.06763847639484988,18.528000000000002,-0.16696909871244614,10452.0,19.39584,19.400000000000002,3.762,-17.784000000000002,5.0053648068669645,54.0,19513.48209490741,prebkg
20230605 11:34:15,1377.0,-0.033303476394849874,18.524160000000002,-0.09936909871244604,10477.0,19.392,19.400000000000002,0.8360000000000001,-18.696,7.0053648068669645,54.0,19513.482118055555,prebkg
20230605 11:34:17,1379.0,0.10403652360515014,18.528000000000002,-0.23456909871244624,10463.0,19.39584,19.400000000000002,3.3440000000000003,-18.24,22.005364806866964,54.0,19513.482141203705,prebkg
20230605 11:34:19,1381.0,0.035366523605150135,18.53184,-0.09936909871244604,10475.0,19.39968,19.400000000000002,0.8360000000000001,-18.24,22.005364806866964,54.0,19513.48216435185,prebkg
20230605 11:34:21,1383.0,0.17270652360515015,18.54336,-0.09936909871244604,10495.0,19.39584,19.400000000000002,4.180000000000001,-17.784000000000002,17.005364806866964,54.0,19513.4821875,prebkg
20230605 11:34:23,1385.0,0.035366523605150135,18.53568,-0.09936909871244604,10459.0,19.40352,19.400000000000002,0.41800000000000004,-19.152,12.005364806866964,54.0,19513.482210648148,prebkg
20230605 11:34:25,1387.0,-0.033303476394849874,18.53184,-0.09936909871244604,10617.0,19.40352,19.400000000000002,4.180000000000001,-18.24,33.005364806866964,54.0,19513.482233796298,prebkg
20230605 11:34:27,1389.0,0.06970152360515014,18.528000000000002,-0.09936909871244604,10328.0,19.4112,19.400000000000002,1.6720000000000002,-19.152,43.005364806866964,54.0,19513.482256944444,prebkg
20230605 11:34:29,1391.0,0.13837152360515015,18.53568,0.30623090128755415,10456.0,19.392,19.400000000000002,3.3440000000000003,-19.608,36.005364806866964,54.0,19513.482280092594,prebkg
20230605 11:34:31,1393.0,0.035366523605150135,18.54336,-0.09936909871244604,10459.0,19.392,19.400000000000002,1.2540000000000002,-18.24,26.005364806866964,54.0,19513.48230324074,prebkg
20230605 11:34:33,1395.0,0.10403652360515014,18.528000000000002,-0.031769098712446375,10467.0,19.39584,19.400000000000002,3.762,-17.784000000000002,26.005364806866964,54.0,19513.48232638889,prebkg
20230605 11:34:35,1397.0,-0.033303476394849874,18.5472,-0.16696909871244614,10444.0,19.40352,19.400000000000002,1.2540000000000002,-18.24,17.005364806866964,54.0,19513.482349537036,prebkg
20230605 11:34:37,1399.0,0.0010315236051501309,18.53952,-0.16696909871244614,10483.0,19.39968,19.400000000000002,3.762,-18.24,26.005364806866964,54.0,19513.482372685186,prebkg
20230605 11:34:39,1401.0,0.13837152360515015,18.53952,-0.09936909871244604,10468.0,19.40352,19.400000000000002,0.8360000000000001,-18.696,22.005364806866964,54.0,19513.482395833333,prebkg
20230605 11:34:41,1403.0,-0.06763847639484988,18.54336,-0.16696909871244614,10467.0,19.40736,19.400000000000002,3.762,-18.24,7.0053648068669645,54.0,19513.482418981483,prebkg
20230605 11:34:43,1405.0,0.20704152360515016,18.54336,-0.09936909871244604,10464.0,19.4112,19.400000000000002,1.6720000000000002,-18.696,10.005364806866964,54.0,19513.48244212963,prebkg
20230605 11:34:45,1407.0,0.10403652360515014,18.54336,-0.16696909871244614,10461.0,19.40352,19.400000000000002,4.180000000000001,-17.328,12.005364806866964,54.0,19513.48246527778,prebkg
20230605 11:34:47,1409.0,0.13837152360515015,18.55488,-0.09936909871244604,10458.0,19.40736,19.400000000000002,1.2540000000000002,-11.856,15.005364806866964,54.0,19513.482488425925,prebkg
20230605 11:34:49,1411.0,0.06970152360515014,18.55104,-0.23456909871244624,10841.0,19.41504,19.400000000000002,3.3440000000000003,-12.768,20.005364806866964,54.0,19513.482511574075,prebkg
20230605 11:34:51,1413.0,0.13837152360515015,18.5472,-0.16696909871244614,10633.0,19.40352,19.3,0.8360000000000001,-15.048,31.005364806866964,54.0,19513.48253472222,prebkg
20230605 11:34:53,1415.0,-0.06763847639484988,18.5472,-0.16696909871244614,10634.0,19.40736,19.3,3.3440000000000003,-15.504,28.005364806866964,54.0,19513.48255787037,prebkg
20230605 11:34:55,1417.0,0.06970152360515014,18.55104,0.03583090128755373,10665.0,19.41504,19.3,1.2540000000000002,-13.224000000000002,26.005364806866964,54.0,19513.482581018518,prebkg
20230605 11:34:57,1419.0,0.035366523605150135,18.5472,-0.16696909871244614,10667.0,19.40736,19.200000000000003,3.3440000000000003,-13.224000000000002,31.005364806866964,54.0,19513.482604166667,prebkg
20230605 11:34:59,1421.0,-0.033303476394849874,18.5472,-0.09936909871244604,10542.0,19.41504,19.200000000000003,1.6720000000000002,-13.680000000000001,31.005364806866964,54.0,19513.482627314814,prebkg
20230605 11:35:01,1423.0,0.0010315236051501309,18.55104,-0.16696909871244614,10637.0,19.4112,19.1,3.3440000000000003,-13.680000000000001,28.005364806866964,54.0,19513.482650462964,prebkg
20230605 11:35:03,1425.0,0.035366523605150135,18.5472,-0.09936909871244604,10656.0,19.41888,19.1,0.8360000000000001,-13.224000000000002,31.005364806866964,54.0,19513.48267361111,prebkg
20230605 11:35:05,1427.0,-0.033303476394849874,18.55104,-0.16696909871244614,10660.0,19.41504,19.1,3.762,-14.592,26.005364806866964,54.0,19513.48269675926,prebkg
20230605 11:35:07,1429.0,0.13837152360515015,18.55104,-0.23456909871244624,10623.0,19.40736,19.0,0.41800000000000004,-16.416,17.005364806866964,54.0,19513.482719907406,prebkg
20230605 11:35:09,1431.0,-0.033303476394849874,18.56256,-0.23456909871244624,10824.0,19.4112,19.0,3.762,-13.680000000000001,17.005364806866964,54.0,19513.482743055556,prebkg
20230605 11:35:11,1433.0,0.06970152360515014,18.55872,-0.16696909871244614,10449.0,19.4112,19.0,1.6720000000000002,-14.136000000000001,22.005364806866964,54.0,19513.482766203702,prebkg
20230605 11:35:13,1435.0,0.10403652360515014,18.55488,-0.09936909871244604,10568.0,19.4112,19.0,3.762,-12.768,20.005364806866964,54.0,19513.482789351852,prebkg
20230605 11:35:15,1437.0,0.24137652360515016,18.55488,-0.23456909871244624,10643.0,19.41504,19.0,1.6720000000000002,-13.224000000000002,17.005364806866964,54.0,19513.4828125,prebkg
