time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230711 18:35:11,33652.0,4003.0,-3.1001101321585907,-134.85462555066078,1.3436123348017617,0.149,26.3,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-678.0,29.8,32.35,32.02,31.71,27.56,27.0,27.38,nan,nan,-36.25,nan,nan,0.199,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.019,0.025,-0.001,2.00075,19549.77443287037,postbkg
20230711 18:35:12,33653.0,4003.0,-3.1001101321585907,-134.85462555066078,1.3436123348017617,0.151,26.3,23.04,42.9,0.0,0.01,30.0,1.2341409691629863,-678.0,29.8,32.35,32.02,31.71,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19549.774444444443,postbkg
20230711 18:35:13,33654.0,4003.0,-3.1001101321585907,-133.85462555066078,3.3436123348017617,0.156,26.33,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-678.0,29.8,32.36,32.03,31.73,27.62,26.94,27.44,nan,nan,-36.25,nan,nan,0.197,27.9,988.75,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.77445601852,postbkg
20230711 18:35:14,33655.0,4003.0,-3.0301101321585904,-134.85462555066078,1.3436123348017617,0.153,26.33,23.07,42.8,0.0,0.02,30.0,1.2341409691629863,-686.0,29.8,32.36,32.03,31.73,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.206,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19549.774467592593,postbkg
20230711 18:35:15,33656.0,4003.0,-3.0301101321585904,-140.85462555066078,1.3436123348017617,0.152,26.33,23.07,42.8,0.0,0.01,30.0,1.2341409691629863,-686.0,29.8,32.35,32.02,31.72,27.62,26.94,27.44,nan,nan,-36.25,nan,nan,0.196,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.019,0.025,-0.001,2.00075,19549.774479166666,postbkg
20230711 18:35:16,33657.0,4003.0,-3.1701101321585905,-139.85462555066078,6.343612334801762,0.152,26.3,23.07,42.8,0.0,0.01,30.0,1.2341409691629863,-686.0,29.8,32.34,32.01,31.71,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.202,27.9,988.77,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961,0.019,0.025,-0.001,2.0010000000000003,19549.77449074074,postbkg
20230711 18:35:17,33658.0,4003.0,-3.1001101321585907,-147.85462555066078,1.3436123348017617,0.151,26.3,23.07,42.8,0.0,0.01,30.0,1.2341409691629863,-686.0,29.8,32.35,32.02,31.71,27.62,26.94,27.44,nan,nan,-36.25,nan,nan,0.205,27.9,988.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.019,0.025,-0.001,2.00075,19549.774502314816,postbkg
20230711 18:35:18,33659.0,4003.0,-3.0301101321585904,-147.85462555066078,0.3436123348017617,0.153,26.33,23.09,42.8,0.0,0.02,30.0,1.2341409691629863,-686.0,29.8,32.37,32.04,31.73,27.62,27.0,27.44,nan,nan,-36.25,nan,nan,0.211,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19549.77451388889,postbkg
20230711 18:35:19,33660.0,4003.0,-3.0301101321585904,-151.85462555066078,1.3436123348017617,0.152,26.3,23.07,42.8,0.0,0.01,30.0,1.174140969162984,-686.0,29.8,32.35,32.02,31.72,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.76,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.774525462963,postbkg
20230711 18:35:20,33661.0,4003.0,-3.1001101321585907,-153.85462555066078,0.3436123348017617,0.15,26.3,23.07,42.8,0.0,0.01,30.0,1.2341409691629863,-691.0,29.8,32.35,32.02,31.71,27.62,26.94,27.44,nan,nan,-36.25,nan,nan,0.204,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.019,0.025,-0.001,2.00075,19549.774537037036,postbkg
20230711 18:35:21,33662.0,4003.0,-3.1701101321585905,-150.85462555066078,1.3436123348017617,0.153,26.3,23.07,42.8,0.0,0.02,30.0,1.2341409691629863,-691.0,29.8,32.35,32.02,31.72,27.56,27.0,27.44,nan,nan,-36.25,nan,nan,0.201,27.9,988.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.774548611113,postbkg
20230711 18:35:22,33663.0,4003.0,-3.0301101321585904,-142.85462555066078,1.3436123348017617,0.153,26.33,23.09,42.9,0.0,0.02,30.0,1.2341409691629863,-691.0,29.8,32.36,32.03,31.73,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.197,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.774560185186,postbkg
20230711 18:35:23,33664.0,4003.0,-3.1701101321585905,-140.85462555066078,1.3436123348017617,0.148,26.33,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-691.0,29.8,32.35,32.03,31.71,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.203,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19549.77457175926,postbkg
20230711 18:35:24,33665.0,4003.0,-3.1001101321585907,-140.85462555066078,1.3436123348017617,0.15,26.3,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-691.0,29.8,32.34,32.01,31.7,27.62,26.94,27.44,nan,nan,-36.25,nan,nan,0.21,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961,0.019,0.025,-0.001,2.0010000000000003,19549.774583333332,postbkg
20230711 18:35:25,33666.0,4003.0,-3.1001101321585907,-140.85462555066078,1.3436123348017617,0.158,26.3,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-696.0,29.8,32.35,32.02,31.71,27.62,26.94,27.44,nan,nan,-36.25,nan,nan,0.206,27.9,988.75,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961,0.019,0.025,-0.001,2.0010000000000003,19549.77459490741,postbkg
20230711 18:35:26,33667.0,4003.0,-3.1001101321585907,-137.85462555066078,1.3436123348017617,0.151,26.3,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-696.0,29.8,32.36,32.03,31.72,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.214,27.9,988.76,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.774606481482,postbkg
20230711 18:35:27,33668.0,4003.0,-3.0301101321585904,-140.85462555066078,1.3436123348017617,0.149,26.3,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-696.0,29.8,32.35,32.02,31.71,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.203,27.9,988.76,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,0.019,0.025,-0.001,1.99975,19549.774618055555,postbkg
20230711 18:35:28,33669.0,4003.0,-3.1001101321585907,-142.85462555066078,0.3436123348017617,0.149,26.3,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-696.0,29.8,32.34,32.02,31.7,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.202,27.9,988.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.019,0.025,-0.001,2.00075,19549.774629629628,postbkg
20230711 18:35:29,33670.0,4003.0,-3.1001101321585907,-150.85462555066078,1.3436123348017617,0.151,26.3,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-696.0,29.8,32.35,32.02,31.71,27.56,26.94,27.44,nan,nan,-36.25,nan,nan,0.21,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962,0.019,0.025,-0.001,2.00125,19549.774641203705,postbkg
20230711 18:35:30,33671.0,4003.0,-3.1001101321585907,-153.85462555066078,1.3436123348017617,0.15,26.33,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-696.0,29.8,32.35,32.03,31.72,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.205,27.9,988.8,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.774652777778,postbkg
20230711 18:35:31,33672.0,4003.0,-3.1001101321585907,-150.85462555066078,1.3436123348017617,0.153,26.33,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-703.0,29.8,32.35,32.03,31.72,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.205,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,0.019,0.025,-0.001,1.99975,19549.77466435185,postbkg
20230711 18:35:32,33673.0,4003.0,-3.1001101321585907,-148.85462555066078,0.3436123348017617,0.153,26.3,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-703.0,29.8,32.35,32.02,31.71,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.76,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.774675925924,postbkg
20230711 18:35:33,33674.0,4003.0,-3.1701101321585905,-143.85462555066078,1.3436123348017617,0.151,26.28,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-703.0,29.8,32.34,32.01,31.71,27.56,27.0,27.44,nan,nan,-36.25,nan,nan,0.197,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961,0.019,0.025,-0.001,2.0010000000000003,19549.7746875,postbkg
20230711 18:35:34,33675.0,4003.0,-3.1001101321585907,-143.85462555066078,0.3436123348017617,0.152,26.3,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-703.0,29.8,32.35,32.02,31.72,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.774699074074,postbkg
20230711 18:35:35,33676.0,4003.0,-3.1001101321585907,-140.85462555066078,1.3436123348017617,0.164,26.33,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-703.0,29.8,32.36,32.03,31.72,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.205,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,0.019,0.025,-0.001,1.99975,19549.774710648147,postbkg
20230711 18:35:36,33677.0,4003.0,-3.0301101321585904,-133.85462555066078,1.3436123348017617,0.164,26.33,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-688.0,29.8,32.35,32.02,31.71,27.56,26.94,27.44,nan,nan,-36.31,nan,nan,0.206,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19549.77472222222,postbkg
20230711 18:35:37,33678.0,4003.0,-3.1701101321585905,-129.85462555066078,0.3436123348017617,0.161,26.3,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-688.0,29.8,32.34,32.01,31.7,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962,0.019,0.025,-0.001,2.00125,19549.774733796297,postbkg
20230711 18:35:38,33679.0,4003.0,-3.1701101321585905,-129.85462555066078,1.3436123348017617,0.154,26.3,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-688.0,29.8,32.35,32.02,31.71,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.77474537037,postbkg
20230711 18:35:39,33680.0,4003.0,-3.0301101321585904,-129.85462555066078,1.3436123348017617,0.157,26.33,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-688.0,29.8,32.36,32.03,31.72,27.56,26.88,27.31,nan,nan,-36.25,nan,nan,0.197,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,0.019,0.025,-0.001,1.99975,19549.774756944444,postbkg
20230711 18:35:40,33681.0,4003.0,-3.0301101321585904,-129.85462555066078,1.3436123348017617,0.154,26.3,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-688.0,29.8,32.35,32.03,31.72,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.199,27.9,988.78,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.774768518517,postbkg
20230711 18:35:41,33682.0,4003.0,-3.1001101321585907,-129.85462555066078,1.3436123348017617,0.153,26.3,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-688.0,29.8,32.34,32.01,31.71,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.196,27.9,988.76,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.963,0.019,0.025,-0.001,2.0015,19549.774780092594,postbkg
20230711 18:35:42,33683.0,4003.0,-3.0301101321585904,-122.85462555066078,1.3436123348017617,0.161,26.3,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-690.0,29.8,32.35,32.02,31.72,27.56,27.0,27.38,nan,nan,-36.25,nan,nan,0.208,27.9,988.77,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961,0.019,0.025,-0.001,2.0010000000000003,19549.774791666667,postbkg
20230711 18:35:43,33684.0,4003.0,-3.1001101321585907,-125.85462555066078,1.3436123348017617,0.159,26.33,23.09,42.9,0.0,0.02,30.0,1.2341409691629863,-690.0,29.8,32.36,32.03,31.72,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.207,27.9,988.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.77480324074,postbkg
20230711 18:35:44,33685.0,4003.0,-3.1001101321585907,-125.85462555066078,1.3436123348017617,0.173,26.3,23.09,42.9,0.0,0.02,30.0,1.2341409691629863,-690.0,29.8,32.35,32.02,31.72,27.62,27.0,27.38,nan,nan,-36.25,nan,nan,0.199,27.9,988.78,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.774814814813,postbkg
20230711 18:35:45,33686.0,4003.0,-3.0301101321585904,-128.85462555066078,1.3436123348017617,0.172,26.33,23.07,42.9,0.0,0.01,30.0,1.2341409691629863,-690.0,29.8,32.34,32.01,31.71,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961,0.019,0.025,-0.001,2.0010000000000003,19549.77482638889,postbkg
20230711 18:35:46,33687.0,4003.0,-3.1001101321585907,-131.85462555066078,1.3436123348017617,0.158,26.3,23.09,42.9,0.0,0.02,30.0,1.294140969162985,-690.0,29.8,32.35,32.02,31.71,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.199,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962,0.019,0.025,-0.001,2.00125,19549.774837962963,postbkg
20230711 18:35:47,33688.0,4003.0,-3.0301101321585904,-128.85462555066078,1.3436123348017617,0.164,26.33,23.07,42.9,0.0,0.02,30.0,1.2341409691629863,-684.0,29.8,32.36,32.03,31.72,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.208,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.774849537036,postbkg
20230711 18:35:48,33689.0,4003.0,-3.1001101321585907,-136.85462555066078,1.3436123348017617,0.164,26.33,23.07,43.0,0.0,0.02,30.0,1.2341409691629863,-684.0,29.8,32.35,32.02,31.72,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.207,27.9,988.77,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958,0.019,0.025,-0.001,2.0002500000000003,19549.774861111113,postbkg
20230711 18:35:49,33690.0,4003.0,-3.1001101321585907,-137.85462555066078,1.3436123348017617,0.163,26.3,23.07,43.0,0.0,0.01,30.0,1.2341409691629863,-684.0,29.8,32.34,32.01,31.71,27.62,27.0,27.38,nan,nan,-36.25,nan,nan,0.208,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.774872685186,postbkg
20230711 18:35:50,33691.0,4003.0,-3.1701101321585905,-131.85462555066078,1.3436123348017617,0.171,26.3,23.07,43.0,0.0,0.01,30.0,1.2341409691629863,-684.0,29.8,32.34,32.01,31.71,27.56,26.94,27.38,nan,nan,-36.25,nan,nan,0.205,27.9,988.78,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962,0.019,0.025,-0.001,2.00125,19549.77488425926,postbkg
20230711 18:35:51,33692.0,4003.0,-3.1001101321585907,-126.85462555066078,1.3436123348017617,0.167,26.3,23.07,43.0,0.0,0.02,30.0,1.2341409691629863,-684.0,29.8,32.36,32.03,31.72,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.202,27.9,988.74,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.019,0.025,-0.001,2.00075,19549.774895833332,postbkg
20230711 18:35:52,33693.0,4003.0,-2.9601101321585905,-125.85462555066078,1.3436123348017617,0.161,26.33,23.07,43.0,0.0,0.02,30.0,1.2341409691629863,-680.0,29.8,32.35,32.03,31.72,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.208,27.9,988.75,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19549.77490740741,postbkg
20230711 18:35:53,33694.0,4003.0,-3.0301101321585904,-125.85462555066078,1.3436123348017617,0.174,26.33,23.07,42.9,0.0,0.01,30.0,1.174140969162984,-680.0,29.8,32.34,32.01,31.71,27.62,26.94,27.38,nan,nan,-36.25,nan,nan,0.204,27.9,988.79,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959,0.019,0.025,-0.001,2.0005,19549.774918981482,postbkg
