time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,CO_bkg,PM_bkg,CO2_bkg
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,ppm,Mm^-1,ppm
20230605 15:35:43,15865.0,100.67125152360515,33.79968,4.091830901287554,13722.0,29.30304,268.5,2654.3,2591.4480000000003,3073.005364806867,33.0,19513.64980324074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:45,15867.0,100.43090652360515,33.8112,3.2130309012875538,13944.0,29.27232,268.3,2658.0620000000004,2563.1760000000004,3026.005364806867,33.0,19513.64982638889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:47,15869.0,100.05322152360515,33.80736,2.5370309012875536,13712.0,29.2992,268.1,2653.0460000000003,2612.88,3073.005364806867,33.0,19513.649849537036,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:49,15871.0,100.32790152360515,33.792,2.131430901287554,13721.0,29.291520000000002,268.0,2656.8080000000004,2566.824,3032.005364806867,33.0,19513.649872685186,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:51,15873.0,100.36223652360515,33.80736,2.4018309012875543,13953.0,29.28768,267.8,2653.0460000000003,2583.24,3032.005364806867,33.0,19513.649895833332,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:53,15875.0,100.84292652360514,33.792,2.1990309012875544,13714.0,29.295360000000002,267.6,2652.21,2601.48,3014.005364806867,33.0,19513.649918981482,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:55,15877.0,101.25494652360514,33.80736,3.5510309012875547,13727.0,29.28384,267.40000000000003,2655.136,2573.208,2972.005364806867,33.0,19513.64994212963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:57,15879.0,101.97598152360514,33.80736,0.9146309012875538,13721.0,29.28768,267.2,2654.7180000000003,2614.704,2984.005364806867,33.0,19513.64996527778,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:35:59,15881.0,102.21632652360515,33.80352,2.4018309012875543,13612.0,29.2992,267.1,2655.136,2565.456,2954.005364806867,33.0,19513.649988425925,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:01,15883.0,102.59401152360515,33.80736,2.266630901287554,13628.0,29.295360000000002,267.0,2658.898,2622.0000000000005,2972.005364806867,33.0,19513.650011574075,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:03,15885.0,102.80002152360514,33.80352,3.6186309012875544,13718.0,29.295360000000002,266.8,2653.8820000000005,2555.4240000000004,2966.005364806867,33.0,19513.65003472222,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:05,15887.0,103.21204152360515,33.79968,4.767830901287554,13627.0,29.28768,266.7,2655.972,2589.1680000000006,2954.005364806867,33.0,19513.65005787037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:07,15889.0,103.58972652360515,33.80352,5.105830901287555,13952.0,29.27232,266.6,2651.3740000000003,2604.216,3002.005364806867,33.0,19513.650081018517,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:09,15891.0,103.83007152360514,33.792,5.038230901287554,13608.0,29.28,266.40000000000003,2653.464,2558.6160000000004,3009.005364806867,33.0,19513.650104166667,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:11,15893.0,104.55110652360514,33.80736,3.2130309012875538,13646.0,29.28,266.3,2652.21,2586.4320000000002,2996.005364806867,33.0,19513.650127314813,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:13,15895.0,105.37514652360514,33.80352,4.767830901287554,13702.0,29.23392,266.3,2656.8080000000004,2567.736,2985.005364806867,33.0,19513.650150462963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:15,15897.0,105.75283152360515,33.8112,3.7538309012875546,13731.0,29.27232,266.1,2654.7180000000003,2544.936,2985.005364806867,33.0,19513.65017361111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:17,15899.0,106.50820152360515,33.79968,3.0778309012875535,13535.0,29.26848,265.90000000000003,2654.3,2516.208,2961.005364806867,33.0,19513.65019675926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:19,15901.0,107.57258652360514,33.80736,3.686230901287554,13540.0,29.25696,265.7,2651.792,2524.8720000000003,2949.005364806867,33.0,19513.650219907406,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:21,15903.0,108.87731652360515,33.80352,2.5370309012875536,13627.0,29.25696,265.5,2654.3,2544.48,2978.005364806867,33.0,19513.650243055556,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:23,15905.0,110.35372152360515,33.8112,5.849430901287555,13543.0,29.25696,265.40000000000003,2652.628,2562.264,2990.005364806867,33.0,19513.650266203702,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:25,15907.0,112.55116152360515,33.8112,9.026630901287554,13721.0,29.245440000000002,265.40000000000003,2654.3,2533.992,2966.005364806867,34.0,19513.650289351852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:27,15909.0,115.02328152360515,33.80352,8.485830901287555,13618.0,29.25312,265.2,2652.21,2495.6880000000006,2972.005364806867,34.0,19513.6503125,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:29,15911.0,117.59840652360515,33.80736,6.593030901287554,13633.0,29.23392,265.1,2656.39,2530.8,2990.005364806867,34.0,19513.650335648148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:31,15913.0,120.13919652360515,33.80736,7.201430901287555,13600.0,29.22624,264.90000000000003,2655.972,2539.464,3020.005364806867,34.0,19513.650358796298,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:33,15915.0,122.57698152360514,33.80352,6.998630901287555,13624.0,29.22624,264.7,2656.39,2551.32,3050.005364806867,34.0,19513.650381944444,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:35,15917.0,125.25511152360514,33.79968,4.091830901287554,13857.0,29.2224,264.6,2652.21,2558.6160000000004,3043.005364806867,34.0,19513.650405092594,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:37,15919.0,127.83023652360514,33.822720000000004,7.066230901287554,13393.0,29.25696,264.6,2658.898,2521.224,3097.005364806867,34.0,19513.65042824074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:39,15921.0,130.54270152360513,33.8112,8.621030901287554,13646.0,29.241600000000002,264.5,2656.39,2516.208,3115.005364806867,34.0,19513.65045138889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:41,15923.0,132.80881152360516,33.8112,6.390230901287554,13701.0,29.21856,264.5,2656.39,2510.28,3128.005364806867,34.0,19513.650474537037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:43,15925.0,134.62856652360514,33.80352,7.742230901287554,13520.0,29.21856,264.5,2655.136,2499.336,3146.005364806867,34.0,19513.650497685187,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:45,15927.0,135.89896152360515,33.81504,7.336630901287554,13943.0,29.2224,264.3,2655.554,2484.744,3146.005364806867,34.0,19513.650520833333,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:47,15929.0,137.16935652360513,33.8112,5.443830901287555,13548.0,29.23008,264.1,2653.0460000000003,2562.264,3140.005364806867,34.0,19513.650543981483,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:49,15931.0,138.16507152360515,33.80352,3.6186309012875544,13533.0,29.2224,263.90000000000003,2657.6440000000002,2534.4480000000003,3202.005364806867,34.0,19513.65056712963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:51,15933.0,139.09211652360514,33.822720000000004,7.809830901287555,13669.0,29.21856,263.8,2654.7180000000003,2563.1760000000004,3215.005364806867,34.0,19513.65059027778,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:53,15935.0,140.12216652360513,33.80736,15.786630901287554,13620.0,29.21088,263.6,2658.48,2542.656,3202.005364806867,34.0,19513.650613425925,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:55,15937.0,140.80886652360513,33.81504,11.325030901287555,13635.0,29.21472,263.5,2653.8820000000005,2492.496,3221.005364806867,34.0,19513.650636574075,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:57,15939.0,141.42689652360514,33.8112,13.150230901287555,13616.0,29.23008,263.40000000000003,2656.39,2511.648,3245.005364806867,34.0,19513.65065972222,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:36:59,15941.0,141.80458152360515,33.80736,13.420630901287554,13911.0,29.21088,263.2,2652.628,2520.312,3326.005364806867,34.0,19513.65068287037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:01,15943.0,141.90758652360515,33.80736,15.245830901287556,13622.0,29.203200000000002,263.2,2654.7180000000003,2516.208,3326.005364806867,34.0,19513.650706018518,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:03,15945.0,142.11359652360514,33.8112,11.730630901287554,13529.0,29.22624,263.1,2654.7180000000003,2506.176,3339.005364806867,34.0,19513.650729166668,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:05,15947.0,142.45694652360515,33.8112,11.933430901287554,13618.0,29.203200000000002,263.2,2655.972,2518.9440000000004,3364.005364806867,34.0,19513.650752314814,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:07,15949.0,143.14364652360516,33.80736,7.539430901287554,13533.0,29.23776,263.2,2652.21,2558.16,3332.005364806867,34.0,19513.650775462964,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:09,15951.0,143.79601152360513,33.8112,7.742230901287554,13542.0,29.22624,263.3,2657.6440000000002,2557.704,3377.005364806867,34.0,19513.65079861111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:11,15953.0,144.75739152360515,33.8304,7.809830901287555,13625.0,29.203200000000002,263.2,2655.972,2557.248,3389.005364806867,34.0,19513.65082175926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:13,15955.0,145.58143152360515,33.8112,6.931030901287555,13530.0,29.21856,263.0,2653.8820000000005,2523.504,3377.005364806867,34.0,19513.650844907406,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:15,15957.0,146.26813152360515,33.82656,9.026630901287554,13627.0,29.20704,262.90000000000003,2654.7180000000003,2543.112,3377.005364806867,34.0,19513.650868055556,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:17,15959.0,147.22951152360514,33.822720000000004,8.823830901287554,13524.0,29.23392,262.7,2654.7180000000003,2528.976,3389.005364806867,34.0,19513.650891203702,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:19,15961.0,148.01921652360514,33.8112,7.809830901287555,13623.0,29.2224,262.5,2655.972,2524.8720000000003,3364.005364806867,34.0,19513.650914351852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:21,15963.0,148.80892152360514,33.82656,7.6746309012875535,13544.0,29.22624,262.40000000000003,2657.226,2561.808,3351.005364806867,34.0,19513.6509375,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:23,15965.0,149.52995652360514,33.80736,5.781830901287554,13610.0,29.21856,262.3,2653.0460000000003,2557.248,3332.005364806867,34.0,19513.65096064815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:25,15967.0,150.69734652360515,33.81504,6.322630901287553,13541.0,29.2224,262.2,2653.0460000000003,2550.408,3351.005364806867,34.0,19513.650983796295,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:27,15969.0,152.03641152360515,33.81504,5.038230901287554,13639.0,29.23008,262.1,2648.4480000000003,2550.864,3421.005364806867,34.0,19513.651006944445,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:29,15971.0,153.44414652360516,33.822720000000004,8.215430901287554,13622.0,29.23008,261.90000000000003,2653.8820000000005,2508.912,3446.005364806867,34.0,19513.65103009259,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:31,15973.0,154.95488652360515,33.80352,6.660630901287554,13630.0,29.23776,261.8,2650.956,2516.208,3484.005364806867,34.0,19513.65105324074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:33,15975.0,156.36262152360513,33.79968,8.418230901287554,13538.0,29.21088,261.5,2658.898,2531.712,3490.005364806867,34.0,19513.651076388887,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:35,15977.0,157.73602152360513,33.8304,7.607030901287555,13533.0,29.23008,261.3,2656.8080000000004,2513.472,3504.005364806867,34.0,19513.651099537037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:37,15979.0,159.17809152360513,33.81504,4.159430901287554,13522.0,29.241600000000002,261.1,2654.3,2506.176,3484.005364806867,34.0,19513.651122685184,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:39,15981.0,160.62016152360513,33.81888,6.998630901287555,13706.0,29.2224,260.90000000000003,2651.3740000000003,2516.208,3504.005364806867,34.0,19513.651145833333,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:41,15983.0,161.92489152360514,33.82656,13.015030901287556,13710.0,29.20704,260.8,2652.628,2493.8640000000005,3529.005364806867,34.0,19513.65116898148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:43,15985.0,163.22962152360515,33.83424,15.719030901287555,13637.0,29.23776,260.6,2654.7180000000003,2548.128,3542.005364806867,34.0,19513.65119212963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:45,15987.0,164.50001652360515,33.81888,21.194630901287553,13534.0,29.22624,260.3,2655.972,2584.152,3535.005364806867,34.0,19513.65121527778,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:47,15989.0,166.07942652360515,33.83424,14.705030901287556,13704.0,29.2224,260.2,2654.7180000000003,2530.344,3504.005364806867,35.0,19513.651238425926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:49,15991.0,167.48716152360515,33.82656,13.555830901287555,13704.0,29.22624,260.0,2658.0620000000004,2569.1040000000003,3498.005364806867,35.0,19513.651261574076,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:51,15993.0,168.92923152360515,33.81504,10.581430901287554,13412.0,29.23008,259.7,2651.3740000000003,2601.936,3516.005364806867,34.0,19513.651284722222,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:53,15995.0,170.50864152360515,33.81504,7.539430901287554,13396.0,29.21856,259.5,2655.554,2540.832,3516.005364806867,34.0,19513.651307870372,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:55,15997.0,171.16100652360515,33.82656,6.2550309012875545,13535.0,29.2224,259.40000000000003,2651.3740000000003,2484.744,3563.005364806867,34.0,19513.65133101852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:57,15999.0,171.12667152360515,33.82656,5.173430901287555,13714.0,29.241600000000002,259.3,2652.628,2523.0480000000002,3563.005364806867,34.0,19513.651354166668,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:37:59,16001.0,170.54297652360515,33.8304,11.865830901287556,13616.0,29.2224,259.2,2651.3740000000003,2505.7200000000003,3569.005364806867,34.0,19513.651377314814,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:01,16003.0,169.13524152360515,33.82656,8.756230901287555,13544.0,29.2224,259.0,2656.8080000000004,2528.976,3588.005364806867,34.0,19513.651400462964,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:03,16005.0,167.93351652360514,33.82656,9.229430901287554,13623.0,29.21088,258.8,2652.21,2536.2720000000004,3594.005364806867,34.0,19513.65142361111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:05,16007.0,167.83051152360514,33.83424,14.975430901287554,13704.0,29.21856,258.6,2657.6440000000002,2510.28,3563.005364806867,34.0,19513.65144675926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:07,16009.0,169.03223652360515,33.83808,6.660630901287554,13629.0,29.21088,258.40000000000003,2655.972,2501.6160000000004,3563.005364806867,34.0,19513.651469907407,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:09,16011.0,170.61164652360515,33.81888,8.080230901287555,13717.0,29.199360000000002,258.3,2655.136,2526.6960000000004,3569.005364806867,34.0,19513.651493055557,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:11,16013.0,172.22539152360514,33.822720000000004,7.945030901287556,13618.0,29.203200000000002,258.2,2653.8820000000005,2535.36,3654.005364806867,34.0,19513.651516203703,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:13,16015.0,174.38849652360514,33.81888,9.973030901287554,13527.0,29.20704,258.0,2653.8820000000005,2485.656,3660.005364806867,34.0,19513.651539351853,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:15,16017.0,176.17391652360513,33.81504,8.823830901287554,13539.0,29.18784,257.90000000000003,2650.1200000000003,2541.744,3634.005364806867,34.0,19513.6515625,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:17,16019.0,177.89066652360515,33.8304,12.609430901287553,13639.0,29.199360000000002,257.90000000000003,2650.1200000000003,2530.8,3667.005364806867,34.0,19513.65158564815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:19,16021.0,179.36707152360515,33.83424,13.826230901287554,13624.0,29.23008,257.7,2651.3740000000003,2493.8640000000005,3680.005364806867,34.0,19513.651608796295,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:21,16023.0,181.18682652360513,33.81888,10.243430901287553,13596.0,29.20704,257.5,2651.3740000000003,2534.904,3673.005364806867,34.0,19513.651631944445,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:23,16025.0,182.83490652360513,33.81888,16.800630901287555,13539.0,29.203200000000002,257.40000000000003,2648.03,2525.328,3687.005364806867,34.0,19513.65165509259,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:25,16027.0,184.48298652360515,33.822720000000004,10.987030901287554,13397.0,29.18784,257.3,2655.136,2511.648,3727.005364806867,34.0,19513.65167824074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:27,16029.0,186.02806152360515,33.8304,8.959030901287553,13545.0,29.20704,257.2,2653.464,2510.736,3753.005364806867,35.0,19513.651701388888,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:29,16031.0,187.77914652360514,33.82656,8.418230901287554,13536.0,29.199360000000002,257.1,2653.464,2502.984,3727.005364806867,35.0,19513.651724537038,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:31,16033.0,189.22121652360514,33.83424,9.635030901287555,13610.0,29.21088,256.90000000000003,2652.628,2513.472,3747.005364806867,34.0,19513.651747685184,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:33,16035.0,190.76629152360513,33.83808,12.609430901287553,13213.0,29.19168,256.8,2659.7340000000004,2547.672,3713.005364806867,34.0,19513.651770833334,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:35,16037.0,192.24269652360513,33.8304,7.607030901287555,13420.0,29.19168,256.6,2650.956,2560.896,3707.005364806867,34.0,19513.65179398148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:37,16039.0,193.30708152360515,33.83424,8.553430901287554,13404.0,29.195520000000002,256.5,2658.898,2551.32,3733.005364806867,34.0,19513.65181712963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:39,16041.0,194.30279652360514,33.8304,10.581430901287554,13535.0,29.184,256.40000000000003,2651.3740000000003,2545.3920000000003,3719.005364806867,34.0,19513.651840277777,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:41,16043.0,194.98949652360514,33.8304,6.998630901287555,13629.0,29.16864,256.3,2651.3740000000003,2538.552,3667.005364806867,34.0,19513.651863425926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:43,16045.0,195.71053152360514,33.8304,9.094230901287553,13543.0,29.18784,256.3,2651.792,2528.0640000000003,3634.005364806867,34.0,19513.651886574073,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:45,16047.0,196.36289652360514,33.8304,8.823830901287554,13724.0,29.18784,256.2,2654.3,2513.472,3654.005364806867,34.0,19513.651909722223,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:47,16049.0,196.60324152360513,33.83424,13.826230901287554,13405.0,29.199360000000002,256.0,2649.702,2510.28,3614.005364806867,34.0,19513.65193287037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:49,16051.0,196.87792152360515,33.83424,7.809830901287555,13540.0,29.199360000000002,255.8,2655.136,2505.7200000000003,3594.005364806867,34.0,19513.65195601852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:51,16053.0,197.59895652360512,33.822720000000004,12.203830901287553,13625.0,29.184,255.70000000000002,2653.0460000000003,2492.0400000000004,3640.005364806867,34.0,19513.651979166665,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:53,16055.0,198.42299652360515,33.82656,10.513830901287553,13605.0,29.18016,255.4,2649.284,2519.856,3647.005364806867,34.0,19513.652002314815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:55,16057.0,199.04102652360513,33.8304,6.660630901287554,13615.0,29.19168,255.3,2650.1200000000003,2535.8160000000003,3680.005364806867,34.0,19513.65202546296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:57,16059.0,200.03674152360514,33.84192,10.378630901287554,13720.0,29.18784,255.20000000000002,2656.8080000000004,2494.7760000000003,3667.005364806867,34.0,19513.65204861111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:38:59,16061.0,200.72344152360515,33.83808,10.108230901287554,13616.0,29.199360000000002,255.10000000000002,2646.358,2534.4480000000003,3693.005364806867,34.0,19513.652071759258,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:01,16063.0,201.95950152360513,33.84192,9.297030901287554,13640.0,29.21856,254.9,2652.21,2515.752,3680.005364806867,34.0,19513.652094907407,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:03,16065.0,203.29856652360513,33.8304,12.136230901287554,13541.0,29.20704,254.8,2651.3740000000003,2496.6,3647.005364806867,34.0,19513.652118055557,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:05,16067.0,205.15265652360515,33.8304,14.299430901287552,13640.0,29.21472,254.5,2653.0460000000003,2539.008,3654.005364806867,34.0,19513.652141203704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:07,16069.0,207.07541652360513,33.8304,13.015030901287556,13620.0,29.19168,254.4,2652.21,2474.256,3654.005364806867,34.0,19513.652164351854,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:09,16071.0,209.10118152360513,33.8304,11.257430901287554,13708.0,29.19168,254.3,2652.21,2544.0240000000003,3634.005364806867,34.0,19513.6521875,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:11,16073.0,211.19561652360514,33.82656,13.623430901287554,13720.0,29.21088,254.10000000000002,2650.1200000000003,2496.6,3660.005364806867,34.0,19513.65221064815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:13,16075.0,213.35872152360514,33.84192,16.800630901287555,13520.0,29.18016,253.9,2651.3740000000003,2548.128,3673.005364806867,35.0,19513.652233796296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:15,16077.0,215.35015152360515,33.83808,15.719030901287555,13522.0,29.17632,253.8,2651.792,2486.1120000000005,3667.005364806867,35.0,19513.652256944446,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:17,16079.0,217.41025152360513,33.82656,13.488230901287553,13721.0,29.2224,253.60000000000002,2651.792,2494.7760000000003,3667.005364806867,35.0,19513.652280092592,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:19,16081.0,219.40168152360513,33.82656,14.907830901287555,13646.0,29.199360000000002,253.4,2652.21,2512.1040000000003,3687.005364806867,35.0,19513.652303240742,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:21,16083.0,221.15276652360512,33.83424,15.921830901287555,13943.0,29.195520000000002,253.20000000000002,2650.538,2522.136,3699.005364806867,35.0,19513.65232638889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:23,16085.0,223.38454152360515,33.8304,14.299430901287552,13706.0,29.18016,253.10000000000002,2650.956,2496.6,3713.005364806867,35.0,19513.65234953704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:25,16087.0,225.30730152360513,33.83808,14.975430901287554,13644.0,29.2224,252.9,2651.792,2556.336,3713.005364806867,35.0,19513.652372685185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:27,16089.0,227.77942152360512,33.8304,13.488230901287553,13637.0,29.203200000000002,252.70000000000002,2647.612,2557.248,3753.005364806867,35.0,19513.652395833335,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:29,16091.0,230.25154152360514,33.83424,13.353030901287555,13607.0,29.195520000000002,252.5,2651.3740000000003,2572.2960000000003,3767.005364806867,35.0,19513.65241898148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:31,16093.0,232.58632152360514,33.83424,14.637430901287553,13710.0,29.19168,252.20000000000002,2652.21,2549.952,3773.005364806867,35.0,19513.65244212963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:33,16095.0,234.92110152360513,33.83808,11.054630901287556,13619.0,29.184,251.9,2650.538,2521.224,3787.005364806867,35.0,19513.652465277777,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:35,16097.0,236.84386152360514,33.83424,9.635030901287555,13720.0,29.18784,251.60000000000002,2648.866,2532.6240000000003,3827.005364806867,35.0,19513.652488425927,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:37,16099.0,237.87391152360513,33.83808,8.891430901287555,13608.0,29.21088,251.4,2654.7180000000003,2566.824,3814.005364806867,35.0,19513.652511574073,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:39,16101.0,238.42327152360514,33.83808,7.6746309012875535,13629.0,29.19168,251.10000000000002,2647.1940000000004,2533.992,3814.005364806867,34.0,19513.652534722223,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:41,16103.0,238.32026652360514,33.83808,8.147830901287554,13710.0,29.18016,250.8,2647.612,2565.0,3834.005364806867,34.0,19513.65255787037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:43,16105.0,237.80524152360513,33.84576,12.001030901287555,13620.0,29.184,250.60000000000002,2644.2680000000005,2537.184,3840.005364806867,34.0,19513.65258101852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:45,16107.0,236.94686652360514,33.822720000000004,4.835430901287554,13627.0,29.195520000000002,250.20000000000002,2652.628,2589.6240000000003,3773.005364806867,34.0,19513.652604166666,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:47,16109.0,235.67647152360513,33.83808,2.131430901287554,13636.0,29.199360000000002,249.9,2646.358,2585.976,3759.005364806867,34.0,19513.652627314816,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 15:39:49,16111.0,234.40607652360512,33.83808,0.509030901287554,13732.0,29.184,249.60000000000002,2654.3,2595.552,3727.005364806867,34.0,19513.652650462962,none,-1.37443152360515,2.803369098712446,869.994635193133
