time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text
20230727 11:55:40,2528.0,43.84332661971831,1431.6478873239437,4022.429577464791,0.2861,26.1426534,94.6,57.5,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9,19565.49699074074,hp
20230727 11:55:44,2532.0,41.40362661971832,1431.6478873239437,6317.429577464791,0.2851,26.1426534,95.0,57.5,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497037037036,hp
20230727 11:55:48,2536.0,39.24724661971831,1414.6478873239437,7937.429577464791,0.2857,26.1502508,94.9,57.9,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497083333332,hp
20230727 11:55:52,2540.0,37.51584661971832,1384.6478873239437,6452.429577464791,0.2918,26.146452099999998,94.8,58.4,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497129629628,hp
20230727 11:55:56,2544.0,36.82328661971832,1350.6478873239437,7937.429577464791,0.2836,26.1540495,94.8,58.5,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497175925924,hp
20230727 11:56:00,2548.0,36.335346619718315,1330.6478873239437,4427.429577464791,0.2864,26.1540495,95.0,58.4,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9,19565.49722222222,hp
20230727 11:56:04,2552.0,36.083506619718314,1298.6478873239437,2942.429577464791,0.2849,26.1578482,95.1,58.3,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.49726851852,hp
20230727 11:56:08,2556.0,35.24928661971831,1284.6478873239437,3752.429577464791,0.3135,26.1578482,95.1,58.2,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497314814816,hp
20230727 11:56:12,2560.0,34.257666619718314,1247.6478873239437,5777.429577464791,0.3148,26.1578482,95.2,58.4,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497361111113,hp
20230727 11:56:16,2564.0,33.87990661971831,1214.6478873239437,5777.429577464791,0.2763,26.1578482,95.3,58.2,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.49740740741,hp
20230727 11:56:20,2568.0,34.22618661971831,1209.6478873239437,6587.429577464791,0.2826,26.1616469,95.3,58.2,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497453703705,hp
20230727 11:56:24,2572.0,34.90300661971831,1211.6478873239437,6452.429577464791,0.2949,26.165445599999998,95.4,58.6,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.4975,hp
20230727 11:56:28,2576.0,35.894626619718316,1214.6478873239437,5507.429577464791,0.301,26.173043,95.6,58.6,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497546296298,hp
20230727 11:56:32,2580.0,36.807546619718316,1235.6478873239437,3617.429577464791,0.267,26.173043,95.7,58.8,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497592592594,hp
20230727 11:56:36,2584.0,36.539966619718314,1249.6478873239437,5642.429577464791,0.2748,26.1768417,95.9,58.6,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.49763888889,hp
20230727 11:56:40,2588.0,35.12336661971831,1286.6478873239437,7937.429577464791,0.2879,26.1692443,96.0,58.4,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497685185186,hp
20230727 11:56:44,2592.0,34.35210661971831,1289.6478873239437,6722.429577464791,0.2892,26.1692443,96.1,58.6,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.497731481482,hp
20230727 11:56:48,2596.0,34.855786619718316,1294.6478873239437,6047.429577464791,0.2928,26.1616469,96.1,58.7,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.9,19565.49777777778,hp
20230727 11:56:52,2600.0,34.63542661971832,1294.6478873239437,4967.429577464791,0.2791,26.165445599999998,96.1,58.7,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8,19565.497824074075,hp
20230727 11:56:56,2604.0,34.131746619718314,1316.6478873239437,4292.429577464791,0.2958,26.1578482,96.3,58.9,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8,19565.49787037037,hp
20230727 11:57:00,2608.0,33.454926619718314,1323.6478873239437,3212.429577464791,0.2953,26.1616469,96.3,59.1,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.497916666667,hp
20230727 11:57:04,2612.0,33.140126619718316,1318.6478873239437,3617.429577464791,0.2767,26.165445599999998,96.3,58.9,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.497962962963,hp
20230727 11:57:08,2616.0,32.82532661971831,1294.6478873239437,4022.429577464791,0.2961,26.165445599999998,96.5,58.7,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.49800925926,hp
20230727 11:57:12,2620.0,32.16424661971831,1264.6478873239437,3887.429577464791,0.3101,26.1616469,96.5,58.8,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498055555556,hp
20230727 11:57:16,2624.0,31.73926661971831,1245.6478873239437,6857.429577464791,0.2808,26.1616469,96.5,58.9,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498101851852,hp
20230727 11:57:20,2628.0,31.73926661971831,1226.6478873239437,7667.429577464791,0.2804,26.1616469,96.4,58.6,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498148148148,hp
20230727 11:57:24,2632.0,33.218826619718314,1197.6478873239437,3752.429577464791,0.2763,26.1578482,96.6,58.6,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8,19565.498194444444,hp
20230727 11:57:28,2636.0,34.021566619718314,1171.6478873239437,3347.429577464791,0.2717,26.1578482,96.7,58.4,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.49824074074,hp
20230727 11:57:32,2640.0,33.78546661971831,1153.6478873239437,4562.429577464791,0.2856,26.1578482,96.8,58.4,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8,19565.498287037037,hp
20230727 11:57:36,2644.0,33.64380661971831,1137.6478873239437,7397.429577464791,0.2905,26.1502508,96.7,59.0,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498333333333,hp
20230727 11:57:40,2648.0,33.86416661971831,1116.6478873239437,7802.429577464791,0.2977,26.1502508,96.9,59.3,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.49837962963,hp
20230727 11:57:44,2652.0,34.90300661971831,1106.6478873239437,8207.42957746479,0.2834,26.146452099999998,97.1,59.3,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498425925925,hp
20230727 11:57:48,2656.0,36.555706619718315,1137.6478873239437,7397.429577464791,0.2875,26.146452099999998,97.5,59.6,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.49847222222,hp
20230727 11:57:52,2660.0,38.853746619718315,1168.6478873239437,9287.42957746479,0.276,26.1502508,97.6,59.8,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498518518518,hp
20230727 11:57:56,2664.0,41.387886619718316,1220.6478873239437,11312.42957746479,0.2943,26.135056,97.6,59.9,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.9,19565.498564814814,hp
20230727 11:58:00,2668.0,44.04794661971832,1292.6478873239437,10502.42957746479,0.2811,26.1426534,97.7,60.4,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.49861111111,hp
20230727 11:58:04,2672.0,46.440426619718316,1380.6478873239437,13067.42957746479,0.2831,26.1426534,97.6,60.7,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498657407406,hp
20230727 11:58:08,2676.0,48.91160661971831,1418.6478873239437,14417.42957746479,0.3019,26.1388547,97.9,60.9,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.498703703703,hp
20230727 11:58:12,2680.0,51.445746619718314,1487.6478873239437,17387.42957746479,0.2887,26.1388547,98.2,61.4,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8,19565.49875,hp
20230727 11:58:16,2684.0,54.326166619718315,1543.6478873239437,18332.42957746479,0.2717,26.146452099999998,98.4,61.9,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8,19565.498796296295,hp
20230727 11:58:20,2688.0,57.28528661971831,1595.6478873239437,16982.42957746479,0.283,26.1540495,98.5,62.4,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8,19565.49884259259,hp
20230727 11:58:24,2692.0,59.52036661971832,1653.6478873239437,12797.42957746479,0.297,26.1540495,98.4,62.8,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8,19565.498888888887,hp
20230727 11:58:28,2696.0,60.60642661971831,1689.6478873239437,13742.42957746479,0.2892,26.1540495,98.5,63.0,25.8,1533.5424,1.2845056,3.7,3.3,3.2,2.9,19565.498935185184,hp
20230727 11:58:32,2700.0,61.535086619718314,1710.6478873239437,16712.42957746479,0.2943,26.1616469,98.6,63.7,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.9,19565.49898148148,hp
20230727 11:58:36,2704.0,62.43226661971831,1719.6478873239437,14957.42957746479,0.2704,26.1692443,98.7,64.6,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8,19565.499027777776,hp
20230727 11:58:40,2708.0,62.18042661971832,1710.6478873239437,10367.42957746479,0.2828,26.173043,98.7,65.2,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8,19565.499074074072,hp
20230727 11:58:44,2712.0,60.637906619718315,1728.6478873239437,9692.42957746479,0.2922,26.1768417,98.7,65.9,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8,19565.499120370372,hp
20230727 11:58:48,2716.0,57.94636661971831,1728.6478873239437,9017.42957746479,0.2741,26.1882378,98.8,66.3,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8,19565.49916666667,hp
