time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,CO_bkg,CO2_bkg,PM_bkg,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text,ppm,ppm,Mm^-1,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230727 13:23:32,7800.0,10.868026619718309,664.6478873239437,1727.4295774647908,0.2984,26.264211799999998,96.7,50.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55800925926,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.012132099007426728+/-0,1.1657760819153689+/-0,0.0007599539937047295+/-0,0.9839115165233181,29.0,1155.7666042512851+/-0,30.186660037697823,1.0409193116447526,0.02611830098452532,50.3939163029235,0.00031686981345003216,0.030448090588026246,1.9848707141972183e-05,1.7540016807408132,79.60196224475372,0.14188577490396662
20230727 13:23:36,7804.0,10.26990661971831,666.6478873239437,1997.4295774647908,0.2828,26.2604131,96.7,49.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558055555557,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.01146455645021404+/-0,1.1692988678486707+/-0,0.0008787360158357933+/-0,0.9848284286340195,29.0,1155.7812677713482+/-0,29.387193453569402,1.013351498398945,0.02542625864687674,50.419342561570375,0.00029150077757486125,0.029730895449420446,2.2342969220966855e-05,1.754293181518388,79.63169314020314,0.14190811787318758
20230727 13:23:40,7808.0,10.01806661971831,677.6478873239437,1052.4295774647908,0.2928,26.2604131,96.8,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558101851853,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.011183421090046462+/-0,1.188592842660422+/-0,0.00046299893837706995+/-0,0.9854317833211516,29.0,1155.7812677713482+/-0,29.902255330322504,1.0311122527697416,0.025871898225156353,50.44521445979553,0.00028933633225074917,0.030751153056459715,1.1978661412046991e-05,1.7545825178506387,79.6624442932596,0.14192009653459964
20230727 13:23:44,7812.0,10.143986619718309,675.6478873239437,3347.429577464791,0.284,26.2528157,97.0,49.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55814814815,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.011324276118370719+/-0,1.1851149189800683+/-0,0.0014726461264911123+/-0,0.9852083598462823,29.0,1155.8105959277425+/-0,29.449850159596142,1.0155120744688324,0.02547982365221131,50.47069428344774,0.00028854055848503393,0.030196519143216836,3.752276360510561e-05,1.7548710584091236,79.69264081240281,0.14195761929820475
20230727 13:23:48,7816.0,10.09676661971831,647.6478873239437,3482.429577464791,0.2948,26.2566144,96.9,49.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558194444446,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.011271418893605315+/-0,1.1359873239306888+/-0,0.0015320371375566442+/-0,0.984649412869902,29.0,1155.7959316634958+/-0,30.00439705577236,1.0346343812335297,0.02595994347599762,50.49665422692374,0.0002926053973722856,0.029490166718690477,3.977159749409967e-05,1.7551636638064958,79.7221309791215,0.14199739089569885
20230727 13:23:52,7820.0,9.70326661971831,643.6478873239437,2267.429577464791,0.2917,26.2528157,96.9,49.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558240740742,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.010832276753822373+/-0,1.128985567998794+/-0,0.000997518037966857+/-0,0.9851484663933799,29.0,1155.8105959277425+/-0,29.84641229466278,1.0291866308504407,0.02582292669735023,50.52247715362109,0.00027972108857936604,0.029153711564799168,2.575883517370277e-05,1.7554433848950752,79.7512846906863,0.14202314973087254
20230727 13:23:56,7824.0,9.56160661971831,651.6478873239437,1592.4295774647908,0.2941,26.249017,96.9,49.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558287037038,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.010674269531681123+/-0,1.143032408070012+/-0,0.0007005629826391976+/-0,0.9855392175894362,29.0,1155.8252605641023+/-0,29.96913352980649,1.0334183975795341,0.02592877535413961,50.54840592897523,0.00027677073675649687,0.02963743053134858,1.8164740198277764e-05,1.7557201556318318,79.78092212121766,0.14204131447107082
20230727 13:24:00,7828.0,9.577346619718309,664.6478873239437,2807.429577464791,0.2821,26.249017,96.9,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558333333334,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.01069184116049946+/-0,1.165835246219203+/-0,0.0012350820822289847+/-0,0.9857950338587911,29.0,1155.8252605641023+/-0,29.351359218510854,1.012115835121064,0.02539428771801187,50.57380021669324,0.0002715116906650052,0.02960555567428965,3.136402975148403e-05,1.755991667322497,79.81052767689195,0.1420726785008223
20230727 13:24:04,7832.0,9.73474661971831,660.6478873239437,1187.4295774647908,0.2986,26.2414196,96.8,49.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.55837962963,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.010867833225393721+/-0,1.1588483946855286+/-0,0.0005223899494426019+/-0,0.9854788204126773,29.0,1155.8545909532174+/-0,30.1979239108379,1.0413077210633759,0.026126057851216463,50.59992627454446,0.0002839336395640088,0.03027614020034345,1.364799004003146e-05,1.7562756009620608,79.8408038170923,0.14208632649086234
20230727 13:24:08,7836.0,9.93936661971831,638.6478873239437,3617.429577464791,0.3002,26.2338222,96.6,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558425925927,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.01109655178443896+/-0,1.1202864255790324+/-0,0.001591428148622176+/-0,0.984675359314752,29.0,1155.8839228309546+/-0,30.279105361996184,1.0441070814481443,0.02619562809372549,50.62612190263818,0.00029068114366792894,0.02934660656291741,4.168845991919262e-05,1.7565662821057288,79.8701504236552,0.14212801495078153
20230727 13:24:12,7840.0,10.25416661971831,621.6478873239437,2807.429577464791,0.281,26.2338222,96.6,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558472222223,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.011448002197266209+/-0,1.0904658161119831+/-0,0.0012350820822289847+/-0,0.9837725379183013,29.0,1155.8839228309546+/-0,29.294821438569528,1.0101662565023974,0.02534408590684571,50.65146598854503,0.00029013915114927324,0.027636859322020715,3.130202639401726e-05,1.756856421256878,79.89778728297722,0.14215931697717554
20230727 13:24:16,7844.0,10.553226619718309,619.6478873239437,2267.429577464791,0.2841,26.2338222,96.7,49.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55851851852,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.011781880089452093+/-0,1.0869575091158594+/-0,0.000997518037966857+/-0,0.983254192374116,29.0,1155.8839228309546+/-0,29.455968863955984,1.0157230642743442,0.025483500792893937,50.67694948933792,0.0003002435506013337,0.02769948254539602,2.5420251711454408e-05,1.7571566648074795,79.92548676552262,0.142184737228887
20230727 13:24:20,7848.0,11.009686619718309,604.6478873239437,4832.429577464791,0.2845,26.2338222,96.5,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558564814815,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.012291483188051604+/-0,1.0606452066449332+/-0,0.002125947248211963+/-0,0.9821171912997114,29.0,1155.8839228309546+/-0,29.476697908649573,1.0164378589189509,0.025501434293208412,50.70245092363113,0.00031345045088617383,0.027047974045662223,5.421470406110461e-05,1.7574701152583656,79.95253473956828,0.1422389519329481
20230727 13:24:24,7852.0,11.324486619718309,611.6478873239437,1457.4295774647908,0.2863,26.2262248,96.5,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55861111111,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.012643254446075577+/-0,1.0729515091951134+/-0,0.0006411719715736657+/-0,0.9818218478164131,29.0,1155.9132561974275+/-0,29.57017398351329,1.019661171845286,0.025581654873298526,50.72803257850443,0.00032343537171480256,0.02744787520401418,1.6402240091229887e-05,1.7577935506300804,79.9799826147723,0.14225535417303933
20230727 13:24:28,7856.0,11.54484661971831,600.6478873239437,1187.4295774647908,0.2952,26.2186274,96.3,49.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558657407408,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.012889603083326007+/-0,1.053682070787248+/-0,0.0005223899494426019+/-0,0.9811418104469356,29.0,1155.942591052749+/-0,30.02665078547624,1.0354017512233187,0.025975901414040062,50.754008479918475,0.00033481905895858317,0.027370341592511137,1.3569549826406397e-05,1.7581283696890389,80.00735295636481,0.14226892372286573
20230727 13:24:32,7860.0,11.93834661971831,589.6478873239437,3752.429577464791,0.2743,26.214828699999998,96.6,48.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558703703704,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.01332910753075584+/-0,1.0343985284562611+/-0,0.001650819159687708+/-0,0.9801552197405562,29.0,1155.9572590387638+/-0,28.944388296071548,0.99808235503695,0.02503932396266991,50.77904780388115,0.0003337518415958587,0.025900639860525352,4.133539574320303e-05,1.7584621215306346,80.03325359622534,0.14231025911860892
20230727 13:24:36,7864.0,12.31610661971831,577.6478873239437,2942.429577464791,0.2847,26.2072313,96.6,49.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55875,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.013751223767935047+/-0,1.0133730687371507+/-0,0.0012944730932945164+/-0,0.9791239690114132,29.0,1155.9865961275714+/-0,29.48836655555932,1.0168402260537697,0.025509263389681267,50.80455706727083,0.00035078358902670037,0.025850400522425557,3.302105508770527e-05,1.7588129051196613,80.05910399674777,0.14234328017369663
20230727 13:24:40,7868.0,12.867006619718309,589.6478873239437,4157.429577464791,0.2804,26.2034326,96.4,48.9,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558796296296,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.014366498926163547+/-0,1.0344379070228198+/-0,0.0018289921928843036+/-0,0.9786445003284493,29.0,1156.0012652303926+/-0,29.26501445735068,1.0091384295638166,0.025315728743184485,50.829872796014016,0.00036369838980400757,0.0261875494558572,4.630227022846119e-05,1.7591766035094654,80.08529154620362,0.14238958244392508
20230727 13:24:44,7872.0,13.22902661971831,577.6478873239437,5102.429577464791,0.2733,26.1996339,96.3,49.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558842592593,lp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.014770895368992672+/-0,1.013398787828409+/-0,0.002244729270343027+/-0,0.9776111973449353,29.0,1156.0159347055112+/-0,28.892312911814077,0.9962866521315199,0.02499300575746323,50.85486580177148,0.00036916907300012084,0.025327881738801683,5.610253157762951e-05,1.7595457725824655,80.11061942794242,0.1424456849755027
20230727 13:24:48,7876.0,13.559566619718309,570.6478873239437,5237.429577464791,0.2716,26.1996339,96.6,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55888888889,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.015139960448050679+/-0,1.0011183109661772+/-0,0.0023041202814085586+/-0,0.9767898089485418,29.0,1156.0159347055112+/-0,28.802313734016355,0.9931832322074605,0.024915152870581832,50.879780954642065,0.0003772144290177453,0.024943015759260986,5.7407509043502264e-05,1.7599229870114832,80.13556244370169,0.1425030924845462
20230727 13:24:52,7880.0,15.10208661971831,564.6478873239437,2942.429577464791,0.2802,26.1920365,96.7,49.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.558935185185,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.0168626921201687+/-0,0.9906173294991271+/-0,0.0012944730932945164+/-0,0.9739506903001847,29.0,1156.0452747726965+/-0,29.255132577382547,1.0087976750821568,0.025306216993218313,50.90508717163528,0.00042673094588282167,0.025068777097547353,3.2758216990793566e-05,1.760349717957366,80.16063122079923,0.142535850701537
20230727 13:24:56,7884.0,18.72228661971831,566.6478873239437,4697.429577464791,0.2848,26.195835199999998,96.7,49.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55898148148,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.02090467076938535+/-0,0.9941135107611833+/-0,0.002066556237146431+/-0,0.96801632974638,29.0,1156.0306045529412+/-0,29.494106354421568,1.017038150152468,0.02551325738112919,50.93060042901641,0.0005333462458070964,0.02536307386610801,5.272458117089475e-05,1.760883064203173,80.18599429466533,0.14258857528270788
20230727 13:25:00,7888.0,22.54710661971831,579.6478873239437,3887.429577464791,0.2686,26.195835199999998,96.8,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559027777777,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.02517533516397646+/-0,1.016920400064041+/-0,0.0017102101707532397+/-0,0.9625584622149355,29.0,1156.0306045529412+/-0,28.642983554795478,0.9876890880963958,0.024777011475290708,50.9553774404917,0.0006237695682521344,0.025196248421843963,4.23738970259119e-05,1.761506833771425,80.21119054308718,0.1426309491797338
20230727 13:25:04,7892.0,25.42752661971831,575.6478873239437,5372.429577464791,0.297,26.195835199999998,96.8,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559074074074,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.028391514522866066+/-0,1.0099028956631617+/-0,0.0023635112924740905+/-0,0.9576966117231647,29.0,1156.0306045529412+/-0,30.11920289953763,1.038593203432332,0.026053984021630026,50.98143142451333,0.0007397120657286294,0.02631199390700591,6.157888544906209e-05,1.7622465458371537,80.23750253699419,0.14269252806518284
20230727 13:25:08,7896.0,27.66260661971831,551.6478873239437,3617.429577464791,0.2845,26.195835199999998,96.4,49.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55912037037,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.030887129107359627+/-0,0.9677978692578861+/-0,0.001591428148622176+/-0,0.9522490841976556,29.0,1156.0306045529412+/-0,29.478568146465765,1.0165023498781298,0.025499816380610166,51.00693124089394,0.0007876161207618701,0.024678667959621862,4.0581125572799876e-05,1.7630341619579155,80.2621812049538,0.14273310919075563
20230727 13:25:12,7900.0,28.60700661971831,509.6478873239437,2672.429577464791,0.2817,26.195835199999998,96.4,48.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559166666666,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03194161414306113+/-0,0.8941140730486531+/-0,0.0011756910711634527+/-0,0.9468523055868164,29.0,1156.0306045529412+/-0,29.333147966390918,1.0114878609100317,0.025374023707386707,51.03230526460133,0.0008104872745182317,0.022687271686644615,2.983201311226432e-05,1.7638446492324338,80.28486847664045,0.1427629412038679
20230727 13:25:16,7904.0,29.29956661971831,467.6478873239437,1052.4295774647908,0.2933,26.1920365,96.3,48.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559212962962,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03271531832677949+/-0,0.8204406882354579+/-0,0.00046299893837706995+/-0,0.941040916122613,29.0,1156.0452747726965+/-0,29.93119363791759,1.0321101254454341,0.02589102199635106,51.05819628659768,0.0008470330264162748,0.021242047905805642,1.1987515697807908e-05,1.76469168225885,80.30611052454626,0.1427749287195657
20230727 13:25:20,7908.0,30.36988661971831,423.6478873239437,1862.4295774647908,0.2851,26.180640399999998,96.2,48.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55925925926,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03391170756859247+/-0,0.7432754571053721+/-0,0.0008193450047702613+/-0,0.9331085953840061,29.0,1156.0892876660582+/-0,29.51038536413476,1.0175994953149916,0.02552604342845444,51.083722330026134,0.0008656317201289385,0.018972881597376055,2.09146361746529e-05,1.765557313978979,80.32508340614363,0.14279584335574036
20230727 13:25:24,7912.0,30.51154661971831,371.6478873239437,1727.4295774647908,0.3184,26.173043,96.2,48.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559305555555,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.034070753113124026+/-0,0.6520598190706025+/-0,0.0007599539937047295+/-0,0.9241307201959295,29.0,1156.118631456854+/-0,31.18662033646182,1.0754007012573041,0.026975277006964917,51.110697607033096,0.0009190680030624329,0.017589494244540926,2.049996949273435e-05,1.7664763819820415,80.34267290038818,0.1428163433252331
20230727 13:25:28,7916.0,30.29118661971831,333.6478873239437,4157.429577464791,0.3193,26.1692443,96.0,48.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55935185185,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.033825117142953484+/-0,0.5853958801444955+/-0,0.0018289921928843036+/-0,0.916768523117121,29.0,1156.1333039108606+/-0,31.230863976639682,1.076926344022058,0.02701320329670879,51.13771081032981,0.000913724765917592,0.01581341791939903,4.9406937934476906e-05,1.7673901067479592,80.35848631830758,0.14286575026316758
20230727 13:25:32,7920.0,29.92916661971831,280.6478873239437,1997.4295774647908,0.3033,26.1578482,95.8,48.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559398148147,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.033422134463415396+/-0,0.49242443478131614+/-0,0.0008787360158357933+/-0,0.9036336836875676,29.0,1156.1773235074866+/-0,30.438904101313767,1.049617382803923,0.02632719348704357,51.16403800381685,0.0008799110007683242,0.012964153372235778,2.313465311294271e-05,1.7682700177487274,80.37145047167982,0.14288888491628052
20230727 13:25:36,7924.0,29.36252661971831,243.64788732394368,2672.429577464791,0.3136,26.146452099999998,95.7,47.8,29.0,1533.5424,1.2845056,4.0,3.6,3.3,2.9,19565.559444444443,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03279061164074903+/-0,0.4275205584818014+/-0,0.0011756910711634527+/-0,0.8924490601088296,29.0,1156.2213464563185+/-0,30.952027475953077,1.067311292274244,0.026769984459132652,51.19080798827598,0.0008778041640283057,0.011444718706517537,3.147323170378665e-05,1.7691478219127557,80.38289519038634,0.14292035814798432
20230727 13:25:40,7928.0,28.78014661971831,193.64788732394368,3617.429577464791,0.3389,26.1388547,95.6,47.6,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55949074074,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03214105445149762+/-0,0.33979590555281913+/-0,0.001591428148622176+/-0,0.8706091758783969,29.0,1156.250696951399+/-0,32.176764491242956,1.1095436031463088,0.027828536299334614,51.21863652457531,0.0008944385005023918,0.009456022692041903,4.42871160017151e-05,1.770042260413258,80.39235121307837,0.14296464526398603
20230727 13:25:44,7932.0,28.00888661971831,182.64788732394368,1997.4295774647908,0.3332,26.1236599,95.7,47.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559537037036,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.031281315861200476+/-0,0.32051036655874154+/-0,0.0008787360158357933+/-0,0.867040180596286,29.0,1156.3094024121333+/-0,31.905834531690683,1.1002011907479545,0.027592817688010775,51.24622934226332,0.0008631396455991845,0.00884378411157286,2.4246802680845993e-05,1.770905400058857,80.40119499718995,0.14298889206666687
20230727 13:25:48,7936.0,27.19040661971831,142.64788732394368,2267.429577464791,0.2689,26.1084651,95.6,47.5,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559583333332,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.030368750319817818+/-0,0.2503311084345873+/-0,0.000997518037966857+/-0,0.8399041465363648,29.0,1156.3681138343882+/-0,28.663158064957944,0.9883847608606188,0.024787226249186427,51.27101656851251,0.000752757085082377,0.0062050138219777356,2.4725705294729024e-05,1.7716581571439394,80.40740001101193,0.14301361777196162
20230727 13:25:52,7940.0,25.97842661971831,109.64788732394368,1727.4295774647908,0.2802,26.097068999999998,95.5,47.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559629629628,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.029016204403578476+/-0,0.19242712238806894+/-0,0.0007599539937047295+/-0,0.8084558529658963,29.0,1156.4121513138732+/-0,29.259774337820865,1.0089577357869264,0.025302202423743973,51.29631877093625,0.0007341738773880738,0.004868830002481476,1.922850978144972e-05,1.7723923310213274,80.41226884101441,0.14303284628174306
20230727 13:25:56,7944.0,24.81366661971831,89.64788732394368,4562.429577464791,0.2792,26.0780755,95.5,47.3,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559675925924,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.02771700284528812+/-0,0.1573380061765944+/-0,0.0020071652260808992+/-0,0.7832139634245084,29.0,1156.4855545670916+/-0,29.208442325832145,1.007187666408005,0.025256210257434446,51.321574981193685,0.0007000264515665055,0.003973761765481588,5.0693386971310136e-05,1.7730923574728938,80.41624260277989,0.14308353966871437
20230727 13:26:00,7948.0,23.99518661971831,91.64788732394368,647.4295774647908,0.288,26.0704781,95.3,47.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55972222222,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.026803436697897632+/-0,0.1608522232662655+/-0,0.0002848259051804743+/-0,0.7925064960534681,29.0,1156.514918477637+/-0,29.665552910547238,1.0229501003636978,0.025650817327628677,51.347225798521315,0.0006875300584904309,0.004125990995745919,7.306017263960833e-06,1.7737798875313844,80.42036859377563,0.14309084568597832
20230727 13:26:04,7952.0,22.78320661971831,79.64788732394368,2267.429577464791,0.2972,26.0628807,95.4,47.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55976851852,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.025450260159972968+/-0,0.13979443967659794+/-0,0.000997518037966857+/-0,0.777575287517194,29.0,1156.5442838793572+/-0,30.136035544359917,1.0391736394606867,0.026056966399311262,51.373282764920624,0.0006631565738421457,0.0036426190174636574,2.5992293998009292e-05,1.7744430441052266,80.4240112127931,0.14311683797997635
20230727 13:26:08,7956.0,20.76848661971831,84.64788732394368,1862.4295774647908,0.28,26.0514846,95.4,47.8,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559814814816,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.023200576132541086+/-0,0.1485758767399958+/-0,0.0008193450047702613+/-0,0.8029861411205655,29.0,1156.5883347781391+/-0,29.251558047619927,1.00867441543517,0.02529124422928843,51.39857400914991,0.0005867714372282966,0.003757668785211888,2.0722254623692172e-05,1.7750298155424549,80.42776888157832,0.14313756023460003
20230727 13:26:12,7960.0,18.65932661971831,87.64788732394368,2537.429577464791,0.2909,26.047685899999998,95.1,47.8,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559861111113,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.020844688015220665+/-0,0.15384349746830384+/-0,0.0011163000600979208+/-0,0.8244773244682444,29.0,1156.603019156777+/-0,29.81567220282736,1.0281266276837022,0.02577865672922462,51.424352665879134,0.0005373480569721559,0.003965878711258741,2.877671605607711e-05,1.775567163599427,80.43173476028957,0.14316633695065611
20230727 13:26:16,7964.0,16.53442661971831,99.64788732394368,512.4295774647908,0.2842,26.0400885,94.8,47.8,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.55990740741,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.0184713909200774+/-0,0.1749108763707648+/-0,0.0002254348941149424+/-0,0.8576855111722423,29.0,1156.6323890327037+/-0,29.47068939667246,1.0162306688507745,0.02547973727531434,51.449832403154446,0.00047064618775319897,0.004456683176522074,5.744021874737039e-06,1.7760378097871803,80.4361914434661,0.14317208097253084
20230727 13:26:20,7968.0,14.535446619718309,94.64788732394368,782.4295774647908,0.3024,26.0362898,95.0,47.6,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.559953703705,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.01623844187894006+/-0,0.16613653894144972+/-0,0.0003442169162460062+/-0,0.8668711964115464,29.0,1156.647074530021+/-0,30.39988277475287,1.0482718198190646,0.026282764591009943,51.476115167745455,0.00042679114522897873,0.00436652754296328,9.046972177937167e-06,1.7764646009324092,80.44055797100907,0.14318112794470877
20230727 13:26:24,7972.0,12.80404661971831,82.64788732394368,647.4295774647908,0.2765,26.0248937,94.9,47.4,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.56,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.014304733266493595+/-0,0.1450783252618998+/-0,0.0002848259051804743+/-0,0.8658586988161439,29.0,1156.691133259559+/-0,29.06945266324491,1.0023949194222384,0.025131560039997117,51.50124672778545,0.0003595002629430279,0.003646044641821665,7.158119336989616e-06,1.7768241011953523,80.4442040156509,0.14318828606404577
20230727 13:26:28,7976.0,11.23004661971831,77.64788732394368,2807.429577464791,0.2855,26.021095,94.8,47.5,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.560046296298,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.012546413332077167+/-0,0.13630316339059023+/-0,0.0012350820822289847+/-0,0.8736464033149464,29.0,1156.7058202486476+/-0,29.53895317386492,1.0185845922022385,0.025537135420927656,51.526783863206376,0.0003203994563081868,0.0034807923418063314,3.154045838984289e-05,1.7771445006516604,80.4476848079927,0.14321982652243562
20230727 13:26:32,7980.0,9.90788661971831,79.64788732394368,4832.429577464791,0.304,26.0096989,94.6,47.3,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.560092592594,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.011069693684850035+/-0,0.13981929101840407+/-0,0.002125947248211963+/-0,0.8893663000896939,29.0,1156.7498834538408+/-0,30.4815542367322,1.0510880771286966,0.02635103290066469,51.55313489610704,0.0002916978624897634,0.0036843827377735765,5.6020905882710996e-05,1.7774361985141502,80.45136919073047,0.14327584742831834
20230727 13:26:36,7984.0,8.72738661971831,69.64788732394368,4022.429577464791,0.2868,26.0021015,94.6,47.2,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.56013888889,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.009751014903124473+/-0,0.12226771942541415+/-0,0.0017696011818187716+/-0,0.8886461739707376,29.0,1156.7792607890508+/-0,29.60706819684973,1.0209333860982666,0.025594397479649186,51.57872929358669,0.0002495713512605507,0.0031293686099042738,4.529187602792659e-05,1.7776857698654107,80.45449855934038,0.14332113930434626
20230727 13:26:40,7988.0,7.64132661971831,64.64788732394368,3212.429577464791,0.2777,25.998302799999998,94.5,47.4,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.560185185186,none,-0.29074661971830984,634.3521126760563,34182.57042253521,0.008537680196900118+/-0,0.11349159931402726+/-0,0.0014132551154255803+/-0,0.8942950655726659,29.0,1156.7939500162229+/-0,29.1337593010363,1.004612389690907,0.02518491672663721,51.60391421031333,0.00021502076479758907,0.002858276477896653,3.55927123954873e-05,1.7779007906302082,80.45735683581827,0.14335673201674173
