time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda
20230727 13:17:32,7440.0,38.484300000000005,1321.0,38205.0,0.282,26.0628807,96.3,49.8,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:17:36,7444.0,35.79276,1314.0,39690.0,0.2822,26.059082,96.3,49.9,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:17:40,7448.0,32.69198,1319.0,37665.0,0.2785,26.059082,96.2,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:17:44,7452.0,29.76434,1330.0,39285.0,0.2761,26.059082,96.0,50.2,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:17:48,7456.0,27.434820000000002,1356.0,39015.0,0.2709,26.059082,95.9,50.2,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:17:52,7460.0,25.56176,1365.0,38475.0,0.2868,26.059082,96.0,50.4,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:17:56,7464.0,24.30256,1382.0,39960.0,0.2902,26.0628807,95.9,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:00,7468.0,23.18502,1400.0,37665.0,0.2826,26.0628807,95.8,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:04,7472.0,22.30358,1407.0,38880.0,0.2911,26.0628807,95.9,50.0,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:08,7476.0,21.39066,1422.0,40770.0,0.2875,26.0628807,96.1,50.0,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:12,7480.0,20.66662,1416.0,38610.0,0.2987,26.059082,96.1,49.9,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:16,7484.0,20.210160000000002,1411.0,42390.0,0.2932,26.059082,96.0,49.9,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:20,7488.0,20.08424,1411.0,43200.0,0.2943,26.0628807,96.2,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:24,7492.0,19.21854,1422.0,43200.0,0.2981,26.0628807,96.4,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:28,7496.0,17.99082,1416.0,37935.0,0.3007,26.0628807,96.3,50.2,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:32,7500.0,17.18808,1440.0,37800.0,0.2847,26.0628807,96.2,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:36,7504.0,16.65292,1445.0,35370.0,0.2817,26.0628807,96.1,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:40,7508.0,16.826060000000002,1440.0,36180.0,0.2782,26.0628807,96.1,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:44,7512.0,17.61306,1422.0,38610.0,0.2781,26.0628807,96.0,49.9,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:48,7516.0,18.05378,1420.0,37935.0,0.2993,26.066679399999998,95.8,49.9,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:52,7520.0,17.40844,1420.0,36855.0,0.2786,26.0780755,95.8,49.6,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:18:56,7524.0,16.22794,1405.0,34965.0,0.2841,26.0780755,96.0,49.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:00,7528.0,15.01596,1394.0,37395.0,0.3014,26.0780755,96.2,49.7,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:04,7532.0,13.88268,1378.0,36720.0,0.2964,26.081874199999998,96.1,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:08,7536.0,13.001240000000001,1371.0,39555.0,0.3109,26.0894716,96.2,50.2,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:12,7540.0,12.32442,1376.0,39555.0,0.283,26.0932703,96.1,50.2,28.9,1533.5424,1.2845056,3.9,3.6,3.2,2.9
20230727 13:19:16,7544.0,11.86796,1374.0,39420.0,0.2725,26.1008677,96.3,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:20,7548.0,11.50594,1371.0,39690.0,0.2845,26.1008677,96.1,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:24,7552.0,11.52168,1360.0,37935.0,0.3165,26.1046664,96.0,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:28,7556.0,11.38002,1362.0,37665.0,0.2919,26.1122638,96.0,50.2,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:32,7560.0,11.395760000000001,1362.0,37395.0,0.2984,26.1122638,95.9,50.1,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:36,7564.0,11.4115,1376.0,37395.0,0.2997,26.1122638,95.8,50.0,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:40,7568.0,11.58464,1395.0,40770.0,0.3105,26.1122638,95.8,50.0,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:44,7572.0,11.7263,1393.0,42255.0,0.2836,26.116062499999998,95.6,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:48,7576.0,11.63186,1398.0,38205.0,0.329,26.116062499999998,95.8,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:52,7580.0,11.36428,1436.0,38340.0,0.2675,26.1198612,96.1,50.6,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:19:56,7584.0,11.0967,1470.0,41310.0,0.2946,26.1274586,96.2,50.4,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:00,7588.0,11.06522,1495.0,38070.0,0.2918,26.131257299999998,96.3,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:04,7592.0,11.26984,1509.0,40230.0,0.2925,26.135056,96.3,50.0,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:08,7596.0,11.66334,1511.0,39150.0,0.2989,26.135056,96.4,50.3,28.9,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:12,7600.0,12.3559,1523.0,42525.0,0.2898,26.135056,96.5,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:16,7604.0,13.04846,1523.0,38070.0,0.2982,26.135056,96.4,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:20,7608.0,13.88268,1511.0,39150.0,0.3056,26.1388547,96.4,50.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:24,7612.0,14.93726,1493.0,40905.0,0.2994,26.1426534,96.4,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:28,7616.0,15.56686,1488.0,37530.0,0.2837,26.146452099999998,96.4,49.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:32,7620.0,15.70852,1456.0,39285.0,0.2782,26.146452099999998,96.5,49.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:36,7624.0,16.432560000000002,1443.0,40500.0,0.3023,26.146452099999998,96.4,49.9,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:40,7628.0,17.01494,1425.0,40095.0,0.2838,26.146452099999998,96.3,50.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:44,7632.0,17.04642,1398.0,39150.0,0.2954,26.1540495,96.5,50.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:48,7636.0,17.18808,1381.0,39150.0,0.2753,26.1616469,96.6,50.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:52,7640.0,17.56584,1397.0,38745.0,0.311,26.1616469,96.7,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:20:56,7644.0,18.36858,1399.0,41850.0,0.2956,26.165445599999998,96.6,50.2,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:00,7648.0,19.580560000000002,1415.0,39555.0,0.3143,26.1692443,96.5,50.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:04,7652.0,21.45362,1428.0,40365.0,0.291,26.173043,96.5,50.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:08,7656.0,23.90906,1449.0,39555.0,0.2801,26.180640399999998,96.3,50.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:12,7660.0,25.38862,1458.0,40635.0,0.3086,26.1844391,96.2,50.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:16,7664.0,25.4201,1437.0,39690.0,0.2873,26.1882378,96.1,50.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:20,7668.0,23.940540000000002,1433.0,43605.0,0.2969,26.1920365,96.4,50.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:24,7672.0,21.73694,1421.0,43740.0,0.296,26.1920365,96.6,50.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:28,7676.0,19.76944,1437.0,40095.0,0.2993,26.195835199999998,96.7,50.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:32,7680.0,18.13248,1451.0,39960.0,0.2908,26.1996339,97.0,50.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:36,7684.0,16.87328,1472.0,40230.0,0.292,26.2034326,97.0,50.9,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:40,7688.0,16.0548,1481.0,39285.0,0.3149,26.21103,97.1,50.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:44,7692.0,15.85018,1511.0,37665.0,0.3047,26.214828699999998,96.9,50.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:48,7696.0,15.6613,1525.0,36855.0,0.2817,26.2186274,96.7,50.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:52,7700.0,15.6613,1530.0,38610.0,0.2917,26.2224261,96.6,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:21:56,7704.0,15.928880000000001,1544.0,37935.0,0.2859,26.2262248,96.7,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:00,7708.0,16.542740000000002,1547.0,35235.0,0.2873,26.2338222,96.6,50.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:04,7712.0,17.21956,1542.0,38070.0,0.2915,26.2414196,96.8,50.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:08,7716.0,17.50288,1537.0,39285.0,0.3097,26.2414196,96.9,50.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:12,7720.0,16.95198,1521.0,39825.0,0.2881,26.249017,97.0,50.5,29.0,1533.5424,1.2845056,3.9,3.6,3.2,2.9
20230727 13:22:16,7724.0,16.1335,1514.0,42660.0,0.2999,26.2528157,97.0,50.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:20,7728.0,15.07892,1502.0,39690.0,0.2998,26.2528157,97.1,50.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:24,7732.0,13.91416,1502.0,37260.0,0.3007,26.2566144,97.1,50.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:28,7736.0,12.81236,1483.0,37800.0,0.286,26.2604131,97.0,50.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:32,7740.0,11.915180000000001,1462.0,38745.0,0.2759,26.264211799999998,96.9,51.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:36,7744.0,11.34854,1442.0,40095.0,0.2941,26.264211799999998,96.7,51.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:40,7748.0,11.018,1453.0,36045.0,0.285,26.2718092,96.9,51.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:44,7752.0,10.82912,1446.0,36990.0,0.2714,26.2756079,96.9,50.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:48,7756.0,10.75042,1444.0,36720.0,0.2868,26.2718092,96.9,50.2,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:52,7760.0,10.8606,1455.0,35235.0,0.2827,26.2756079,96.8,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:22:56,7764.0,11.38002,1439.0,34155.0,0.2783,26.2756079,97.0,50.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:00,7768.0,11.568900000000001,1433.0,36180.0,0.2828,26.2756079,97.0,50.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:04,7772.0,11.61612,1417.0,34695.0,0.2842,26.279406599999998,97.2,50.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:08,7776.0,11.915180000000001,1386.0,36585.0,0.2839,26.2832053,97.0,49.9,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:12,7780.0,12.30868,1373.0,35910.0,0.2947,26.2718092,96.8,49.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:16,7784.0,11.97814,1357.0,34830.0,0.2897,26.2718092,96.8,49.9,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:20,7788.0,11.427240000000001,1346.0,36315.0,0.2986,26.2680105,96.8,49.9,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:24,7792.0,10.87634,1328.0,35640.0,0.2971,26.264211799999998,96.7,49.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:28,7796.0,10.7032,1323.0,35775.0,0.2859,26.2680105,96.7,50.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:32,7800.0,10.57728,1299.0,35910.0,0.2984,26.264211799999998,96.7,50.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:36,7804.0,9.97916,1301.0,36180.0,0.2828,26.2604131,96.7,49.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:40,7808.0,9.72732,1312.0,35235.0,0.2928,26.2604131,96.8,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:44,7812.0,9.85324,1310.0,37530.0,0.284,26.2528157,97.0,49.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:48,7816.0,9.80602,1282.0,37665.0,0.2948,26.2566144,96.9,49.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:52,7820.0,9.41252,1278.0,36450.0,0.2917,26.2528157,96.9,49.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:23:56,7824.0,9.27086,1286.0,35775.0,0.2941,26.249017,96.9,49.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:00,7828.0,9.2866,1299.0,36990.0,0.2821,26.249017,96.9,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:04,7832.0,9.444,1295.0,35370.0,0.2986,26.2414196,96.8,49.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 13:24:08,7836.0,9.648620000000001,1273.0,37800.0,0.3002,26.2338222,96.6,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:12,7840.0,9.963420000000001,1256.0,36990.0,0.281,26.2338222,96.6,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:16,7844.0,10.26248,1254.0,36450.0,0.2841,26.2338222,96.7,49.7,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:20,7848.0,10.71894,1239.0,39015.0,0.2845,26.2338222,96.5,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:24,7852.0,11.03374,1246.0,35640.0,0.2863,26.2262248,96.5,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:28,7856.0,11.254100000000001,1235.0,35370.0,0.2952,26.2186274,96.3,49.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:32,7860.0,11.6476,1224.0,37935.0,0.2743,26.214828699999998,96.6,48.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:36,7864.0,12.025360000000001,1212.0,37125.0,0.2847,26.2072313,96.6,49.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:40,7868.0,12.57626,1224.0,38340.0,0.2804,26.2034326,96.4,48.9,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:44,7872.0,12.93828,1212.0,39285.0,0.2733,26.1996339,96.3,49.1,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:48,7876.0,13.26882,1205.0,39420.0,0.2716,26.1996339,96.6,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:52,7880.0,14.811340000000001,1199.0,37125.0,0.2802,26.1920365,96.7,49.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:24:56,7884.0,18.431540000000002,1201.0,38880.0,0.2848,26.195835199999998,96.7,49.8,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:00,7888.0,22.25636,1214.0,38070.0,0.2686,26.195835199999998,96.8,49.4,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:04,7892.0,25.13678,1210.0,39555.0,0.297,26.195835199999998,96.8,49.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:08,7896.0,27.37186,1186.0,37800.0,0.2845,26.195835199999998,96.4,49.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:12,7900.0,28.31626,1144.0,36855.0,0.2817,26.195835199999998,96.4,48.5,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:16,7904.0,29.00882,1102.0,35235.0,0.2933,26.1920365,96.3,48.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:20,7908.0,30.079140000000002,1058.0,36045.0,0.2851,26.180640399999998,96.2,48.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:24,7912.0,30.2208,1006.0,35910.0,0.3184,26.173043,96.2,48.3,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:28,7916.0,30.00044,968.0,38340.0,0.3193,26.1692443,96.0,48.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:32,7920.0,29.63842,915.0,36180.0,0.3033,26.1578482,95.8,48.0,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:36,7924.0,29.07178,878.0,36855.0,0.3136,26.146452099999998,95.7,47.8,29.0,1533.5424,1.2845056,4.0,3.6,3.3,2.9
20230727 13:25:40,7928.0,28.4894,828.0,37800.0,0.3389,26.1388547,95.6,47.6,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:44,7932.0,27.718140000000002,817.0,36180.0,0.3332,26.1236599,95.7,47.6,29.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:48,7936.0,26.89966,777.0,36450.0,0.2689,26.1084651,95.6,47.5,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:52,7940.0,25.68768,744.0,35910.0,0.2802,26.097068999999998,95.5,47.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:25:56,7944.0,24.52292,724.0,38745.0,0.2792,26.0780755,95.5,47.3,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:00,7948.0,23.70444,726.0,34830.0,0.288,26.0704781,95.3,47.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:04,7952.0,22.49246,714.0,36450.0,0.2972,26.0628807,95.4,47.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:08,7956.0,20.47774,719.0,36045.0,0.28,26.0514846,95.4,47.8,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:12,7960.0,18.36858,722.0,36720.0,0.2909,26.047685899999998,95.1,47.8,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:16,7964.0,16.24368,734.0,34695.0,0.2842,26.0400885,94.8,47.8,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:20,7968.0,14.2447,729.0,34965.0,0.3024,26.0362898,95.0,47.6,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:24,7972.0,12.513300000000001,717.0,34830.0,0.2765,26.0248937,94.9,47.4,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:28,7976.0,10.939300000000001,712.0,36990.0,0.2855,26.021095,94.8,47.5,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:32,7980.0,9.617140000000001,714.0,39015.0,0.304,26.0096989,94.6,47.3,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:36,7984.0,8.43664,704.0,38205.0,0.2868,26.0021015,94.6,47.2,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:40,7988.0,7.35058,699.0,37395.0,0.2777,25.998302799999998,94.5,47.4,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:44,7992.0,6.5321,683.0,38610.0,0.2681,25.9907054,94.5,47.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:48,7996.0,5.72936,666.0,38745.0,0.2748,25.983107999999998,94.2,46.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:52,8000.0,5.0368,662.0,37800.0,0.287,25.967913199999998,72.0,47.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:26:56,8004.0,4.4859,668.0,36585.0,0.2663,25.9565171,56.6,46.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:00,8008.0,3.9822200000000003,668.0,36585.0,0.2821,25.945121,48.1,47.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:04,8012.0,3.5415,663.0,35910.0,0.2738,25.9299262,43.3,47.2,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:08,8016.0,3.148,665.0,36585.0,0.3003,25.9223288,41.8,46.2,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:12,8020.0,2.8489400000000002,663.0,34560.0,0.3,25.907134,40.4,44.7,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:16,8024.0,2.54988,663.0,37260.0,0.3349,25.884341799999998,39.2,43.4,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:20,8028.0,2.23508,652.0,35505.0,0.2899,25.8653483,37.7,42.6,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:24,8032.0,2.0462000000000002,657.0,35640.0,0.3076,25.8425561,36.4,42.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:28,8036.0,1.85732,654.0,35100.0,0.3015,25.8159652,35.3,41.7,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:32,8040.0,1.71566,657.0,39285.0,0.2823,25.793173,34.2,41.5,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:36,8044.0,1.52678,657.0,34830.0,0.2919,25.7779782,33.1,41.4,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:40,8048.0,1.36938,660.0,36990.0,0.2889,25.7513873,32.2,41.2,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:44,8052.0,1.3064200000000001,660.0,35775.0,0.2985,25.720997699999998,31.4,41.2,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:48,8056.0,1.13328,657.0,34290.0,0.2881,25.6944068,30.7,41.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:52,8060.0,1.11754,639.0,36180.0,0.2981,25.679212,29.9,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:27:56,8064.0,0.9916200000000001,639.0,34425.0,0.3003,25.6488224,29.3,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:00,8068.0,0.96014,646.0,35910.0,0.3344,25.6260302,28.8,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:04,8072.0,0.8657,646.0,39150.0,0.3045,25.5994393,28.4,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:08,8076.0,0.81848,644.0,36585.0,0.3045,25.572848399999998,27.9,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:12,8080.0,0.72404,651.0,35100.0,0.3274,25.5500562,27.6,40.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:16,8084.0,0.58238,646.0,37665.0,0.2824,25.5310627,27.3,40.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:20,8088.0,0.66108,643.0,36180.0,0.29,25.5044718,27.0,40.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:24,8092.0,0.59812,641.0,36045.0,0.3014,25.4816796,26.7,40.9,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:28,8096.0,0.5509000000000001,638.0,34155.0,0.289,25.4550887,26.5,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:32,8100.0,0.5509000000000001,644.0,37800.0,0.3053,25.4284978,26.3,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:36,8104.0,0.45646000000000003,643.0,35235.0,0.2779,25.4095043,26.1,41.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:40,8108.0,0.45646000000000003,638.0,36855.0,0.2913,25.3829134,25.8,41.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:44,8112.0,0.37776,639.0,36045.0,0.2851,25.3563225,25.7,41.0,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 13:28:48,8116.0,0.37776,652.0,35370.0,0.2748,25.325932899999998,25.5,41.1,29.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
