time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text
20230727 12:33:36,4804.0,46.70800661971831,1712.6478873239437,16172.42957746479,7.0358,26.6326857,92.4,54.7,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.523333333334,mp
20230727 12:33:40,4808.0,46.12562661971831,1694.6478873239437,14687.42957746479,7.1094599999999994,26.6516792,92.6,55.1,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.52337962963,mp
20230727 12:33:44,4812.0,46.204326619718316,1712.6478873239437,11987.42957746479,7.071359999999999,26.6706727,92.6,55.6,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.523425925927,mp
20230727 12:33:48,4816.0,46.12562661971831,1730.6478873239437,10772.42957746479,7.020559999999999,26.689666199999998,92.8,55.4,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.523472222223,mp
20230727 12:33:52,4820.0,45.46454661971831,1754.6478873239437,20087.42957746479,7.287259999999999,26.704861,93.0,55.1,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.52351851852,mp
20230727 12:33:56,4824.0,45.621946619718315,1783.6478873239437,19007.42957746479,7.42188,26.7276532,93.1,55.3,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.523564814815,mp
20230727 12:34:00,4828.0,46.755226619718314,1765.6478873239437,15767.42957746479,7.2339199999999995,26.742848,93.5,55.4,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.52361111111,mp
20230727 12:34:04,4832.0,47.73110661971831,1762.6478873239437,9962.42957746479,7.124700000000001,26.7656402,93.6,55.4,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.523657407408,mp
20230727 12:34:08,4836.0,47.243166619718316,1750.6478873239437,10232.42957746479,7.14248,26.773237599999998,93.7,54.9,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.523703703704,mp
20230727 12:34:12,4840.0,45.11826661971831,1765.6478873239437,11447.42957746479,7.084059999999999,26.788432399999998,94.0,55.2,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.52375,mp
20230727 12:34:16,4844.0,43.449826619718316,1750.6478873239437,11987.42957746479,7.388859999999999,26.8036272,94.1,55.4,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.523796296296,mp
20230727 12:34:20,4848.0,42.174886619718315,1706.6478873239437,10907.42957746479,7.25932,26.818822,94.2,55.0,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.523842592593,mp
20230727 12:34:24,4852.0,41.05734661971832,1679.6478873239437,8612.42957746479,7.25932,26.8340168,94.2,54.9,27.8,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.52388888889,mp
20230727 12:34:28,4856.0,40.018506619718316,1631.6478873239437,7802.429577464791,7.37616,26.8454129,94.3,55.1,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.523935185185,mp
20230727 12:34:32,4860.0,38.617646619718315,1586.6478873239437,6182.429577464791,7.208519999999999,26.856809,94.5,55.2,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52398148148,mp
20230727 12:34:36,4864.0,37.20104661971831,1563.6478873239437,14822.42957746479,6.98754,26.8644064,94.7,55.2,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524027777778,mp
20230727 12:34:40,4868.0,36.71310661971832,1546.6478873239437,10907.42957746479,7.467599999999999,26.8758025,94.8,55.4,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524074074074,mp
20230727 12:34:44,4872.0,37.799166619718314,1511.6478873239437,9962.42957746479,7.198359999999999,26.887198599999998,94.9,55.5,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52412037037,mp
20230727 12:34:48,4876.0,38.91670661971831,1480.6478873239437,11582.42957746479,7.3482199999999995,26.9061921,95.0,55.9,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524166666666,mp
20230727 12:34:52,4880.0,40.28608661971831,1460.6478873239437,11987.42957746479,7.44728,26.9137895,95.1,56.3,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524212962962,mp
20230727 12:34:56,4884.0,40.364786619718316,1449.6478873239437,9557.42957746479,7.160259999999999,26.932783,95.3,56.0,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52425925926,mp
20230727 12:35:00,4888.0,39.46760661971831,1477.6478873239437,9962.42957746479,7.157719999999999,26.936581699999998,95.3,55.7,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524305555555,mp
20230727 12:35:04,4892.0,37.87786661971831,1488.6478873239437,6182.429577464791,7.5107800000000005,26.9441791,95.5,55.5,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52435185185,mp
20230727 12:35:08,4896.0,36.30386661971831,1488.6478873239437,6587.429577464791,7.686039999999999,26.9479778,95.6,55.2,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524398148147,mp
20230727 12:35:12,4900.0,34.54098661971831,1483.6478873239437,7667.429577464791,7.172959999999999,26.951776499999998,95.9,55.5,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524444444443,mp
20230727 12:35:16,4904.0,33.97434661971831,1477.6478873239437,8207.42957746479,7.21868,26.9669713,95.9,55.6,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52449074074,mp
20230727 12:35:20,4908.0,33.89564661971831,1424.6478873239437,7667.429577464791,7.365999999999999,26.985964799999998,95.8,56.2,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524537037036,mp
20230727 12:35:24,4912.0,33.78546661971831,1432.6478873239437,8207.42957746479,7.162799999999999,27.0049583,96.0,56.4,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524583333332,mp
20230727 12:35:28,4916.0,33.15586661971832,1438.6478873239437,8342.42957746479,7.175499999999999,27.020153099999998,96.0,56.3,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524629629628,mp
20230727 12:35:32,4920.0,32.38460661971831,1457.6478873239437,8747.42957746479,7.2796400000000006,27.0277505,96.2,56.2,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524675925924,mp
20230727 12:35:36,4924.0,31.99110661971831,1463.6478873239437,9422.42957746479,7.205979999999999,27.035347899999998,96.3,56.2,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52472222222,mp
20230727 12:35:40,4928.0,32.73088661971831,1465.6478873239437,9287.42957746479,6.91642,27.046744,96.3,56.4,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524768518517,mp
20230727 12:35:44,4932.0,33.706766619718316,1508.6478873239437,8882.42957746479,7.0358,27.0543414,96.5,56.7,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524814814813,mp
20230727 12:35:48,4936.0,35.59556661971831,1536.6478873239437,9017.42957746479,7.45236,27.0657375,96.6,56.9,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524861111113,mp
20230727 12:35:52,4940.0,37.45288661971831,1565.6478873239437,10502.42957746479,6.901179999999999,27.0733349,96.8,56.9,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52490740741,mp
20230727 12:35:56,4944.0,39.892586619718315,1588.6478873239437,10232.42957746479,7.119619999999999,27.084730999999998,97.0,57.1,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.524953703705,mp
20230727 12:36:00,4948.0,43.087806619718314,1613.6478873239437,10097.42957746479,7.162799999999999,27.0923284,97.1,57.6,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.525,mp
20230727 12:36:04,4952.0,46.33024661971832,1627.6478873239437,10502.42957746479,7.277099999999999,27.1075232,97.3,57.9,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.525046296298,mp
20230727 12:36:08,4956.0,48.706986619718315,1663.6478873239437,10232.42957746479,7.213599999999999,27.118919299999998,97.5,57.9,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.525092592594,mp
20230727 12:36:12,4960.0,50.643006619718314,1698.6478873239437,9827.42957746479,7.19328,27.1265167,97.6,57.9,27.8,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52513888889,mp
20230727 12:36:16,4964.0,52.264226619718315,1718.6478873239437,11042.42957746479,7.39648,27.1417115,97.7,58.1,27.9,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.525185185186,mp
20230727 12:36:20,4968.0,53.14566661971831,1736.6478873239437,11717.42957746479,6.786879999999999,27.149308899999998,97.8,58.6,27.9,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.525231481482,mp
20230727 12:36:24,4972.0,53.287326619718314,1739.6478873239437,14417.42957746479,6.96214,27.1569063,97.9,59.0,27.9,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52527777778,mp
20230727 12:36:28,4976.0,51.98090661971831,1745.6478873239437,11177.42957746479,7.30758,27.168302399999998,98.1,59.1,27.9,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.525324074075,mp
20230727 12:36:32,4980.0,49.93470661971831,1763.6478873239437,10772.42957746479,7.592059999999999,27.1872959,98.1,59.4,27.9,65536.0,1664614.4,3.9,3.5,3.3,2.8,19565.52537037037,mp
20230727 12:36:36,4984.0,48.10886661971831,1781.6478873239437,8747.42957746479,7.284719999999999,27.1948933,98.2,60.1,27.9,65536.0,1664614.4,3.8,3.5,3.3,2.8,19565.525416666667,mp
20230727 12:36:40,4988.0,46.83392661971831,1769.6478873239437,8747.42957746479,7.0231,27.2100881,98.3,60.5,27.9,65536.0,1664614.4,3.8,3.5,3.3,2.8,19565.525462962964,mp
20230727 12:36:44,4992.0,45.055306619718316,1772.6478873239437,9017.42957746479,6.670039999999999,27.2214842,98.4,60.1,27.9,65536.0,1664614.4,3.8,3.5,3.3,2.8,19565.52550925926,mp
20230727 12:36:48,4996.0,43.18224661971831,1736.6478873239437,8477.42957746479,7.04088,27.2290816,98.4,60.3,27.9,65536.0,1664614.4,3.8,3.5,3.3,2.8,19565.525555555556,mp
20230727 12:36:52,5000.0,42.00174661971831,1680.6478873239437,11312.42957746479,6.944359999999999,27.2404777,98.5,60.3,27.9,65536.0,1664614.4,3.9,3.4,3.3,2.8,19565.525601851852,mp
20230727 12:36:56,5004.0,41.025866619718315,1650.6478873239437,11987.42957746479,7.480299999999999,27.2518738,98.5,60.8,27.9,65536.0,1664614.4,3.8,3.4,3.3,2.8,19565.52564814815,mp
20230727 12:37:00,5008.0,40.86846661971831,1590.6478873239437,11177.42957746479,7.048500000000001,27.267068599999998,98.5,61.8,27.9,65536.0,1664614.4,3.8,3.4,3.3,2.8,19565.525694444445,mp
20230727 12:37:04,5012.0,41.372146619718315,1581.6478873239437,10772.42957746479,7.439659999999999,27.2784647,98.5,63.0,27.9,65536.0,1664614.4,3.8,3.4,3.3,2.8,19565.52574074074,mp
20230727 12:37:08,5016.0,40.77402661971831,1564.6478873239437,10502.42957746479,6.83514,27.2784647,98.5,62.8,27.9,65536.0,1664614.4,3.8,3.4,3.3,2.8,19565.525787037037,mp
20230727 12:37:12,5020.0,40.238866619718316,1569.6478873239437,11312.42957746479,6.586219999999999,27.2898608,98.4,63.1,27.9,65536.0,1664614.4,3.8,3.4,3.3,2.8,19565.525833333333,mp
20230727 12:37:16,5024.0,40.25460661971832,1552.6478873239437,12392.42957746479,6.77926,27.3088543,98.5,63.7,27.9,65536.0,1664614.4,3.8,3.4,3.3,2.8,19565.52587962963,mp
