time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
20230321 18:28:50,2007.0,10.0,-0.07478919631093539,0.74,-24.518774703557312,414.0,0.3231225296442688,-43.641963109354435,-0.38,0.41,-0.15,0.0,2.37,20.59,125.0,-0.4805665349143613,53.96,487.5,468.3,1212.3,527.1,1309.5,0.227,96819.0,4095.0,13.38,16.44,19.8,4682.0,4632.0,12.08,2.04,45.51,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770023148147,prebkg
20230321 18:28:51,2008.0,10.0,0.06521080368906462,0.74,-24.518774703557312,414.0,0.3231225296442688,19.358036890645565,-0.5,-0.47,-0.11,0.0,2.31,20.59,125.0,0.5194334650856387,53.99,487.2,468.7,1213.4,527.0,1307.8,0.232,96819.0,4095.0,13.38,16.5,19.8,4683.0,4632.0,12.08,2.06,45.6,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770034722223,prebkg
20230321 18:28:52,2009.0,10.0,0.06521080368906462,0.74,-29.518774703557312,415.0,0.3231225296442688,-22.641963109354435,-0.38,1.3,-0.11,0.0,2.37,20.59,133.0,-0.4805665349143613,54.02,487.7,467.9,1208.9,527.0,1306.2,0.241,96819.0,4095.0,13.38,16.5,19.8,4682.0,4632.0,12.09,2.1,45.5,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770046296297,prebkg
20230321 18:28:53,2010.0,10.0,0.06521080368906462,1.26,-29.518774703557312,415.0,0.3231225296442688,60.358036890645565,-0.26,0.6,-0.13,0.0,2.31,20.59,133.0,0.5194334650856387,54.1,487.4,468.1,1212.5,526.8,1298.8,0.071,96819.0,4095.0,13.38,16.56,19.8,4682.0,4632.0,12.09,1.14,45.85,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77005787037,prebkg
20230321 18:28:54,2011.0,10.0,-0.07478919631093539,1.26,-32.51877470355731,421.0,0.3231225296442688,-43.641963109354435,-0.38,0.41,-0.12,0.0,2.31,20.59,133.0,-0.4805665349143613,54.19,487.7,468.0,1212.7,527.0,1304.2,0.213,96843.0,4095.0,13.25,16.56,19.8,4682.0,4632.0,12.07,1.97,45.68,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770069444443,prebkg
20230321 18:28:55,2012.0,10.0,0.2052108036890646,0.74,-32.51877470355731,421.0,0.3231225296442688,60.358036890645565,-0.26,0.33,-0.13,0.0,2.31,20.59,133.0,-0.4805665349143613,54.27,487.4,468.9,1210.7,526.9,1294.7,0.165,96820.0,4095.0,13.25,16.5,19.8,4683.0,4631.0,12.07,1.74,45.95,0.0,1.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77008101852,prebkg
20230321 18:28:56,2013.0,10.0,0.06521080368906462,0.74,-32.51877470355731,428.0,0.3231225296442688,19.358036890645565,-0.26,0.6,-0.12,0.0,2.31,20.59,133.0,-0.4805665349143613,54.36,488.3,469.3,1209.6,526.8,1306.9,0.232,96819.0,4095.0,13.25,16.5,19.8,4682.0,4632.0,12.07,2.06,45.55,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770092592593,prebkg
20230321 18:28:57,2014.0,10.0,0.2052108036890646,0.74,-32.51877470355731,428.0,0.3231225296442688,-1.6419631093544353,-0.38,-0.41,-0.09,0.0,2.31,20.59,129.0,0.5194334650856387,54.44,488.4,468.9,1213.4,527.1,1306.1,0.099,96818.0,4095.0,13.25,16.44,19.8,4683.0,4632.0,12.09,1.34,45.71,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770104166666,prebkg
20230321 18:28:58,2015.0,10.0,0.06521080368906462,1.26,-34.51877470355731,430.0,0.3231225296442688,-43.641963109354435,-0.38,0.44,-0.12,0.0,2.31,20.59,129.0,-0.4805665349143613,54.5,483.9,470.0,1209.1,526.8,1305.7,-0.109,96819.0,4095.0,13.25,16.44,19.8,4684.0,4633.0,12.09,-1.41,45.46,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77011574074,prebkg
20230321 18:28:59,2016.0,10.0,0.2052108036890646,0.74,-34.51877470355731,430.0,0.3231225296442688,-43.641963109354435,-0.26,-0.71,-0.1,0.0,2.37,20.59,129.0,-0.4805665349143613,54.55,485.9,468.1,1214.9,527.1,1310.4,0.0,96820.0,4095.0,13.25,16.44,19.8,4684.0,4633.0,12.07,-0.09,45.51,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770127314816,prebkg
20230321 18:29:00,2017.0,10.0,0.06521080368906462,1.26,-34.51877470355731,430.0,0.3231225296442688,-1.6419631093544353,-0.26,1.0,-0.11,0.0,2.24,20.59,129.0,0.5194334650856387,54.64,486.8,468.2,1213.3,526.7,1307.3,0.113,96819.0,4095.0,13.25,16.5,19.8,4683.0,4632.0,12.09,1.44,45.57,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77013888889,prebkg
20230321 18:29:01,2018.0,10.0,-0.07478919631093539,1.26,-34.51877470355731,430.0,0.3231225296442688,-1.6419631093544353,-0.26,0.67,-0.12,0.0,2.31,20.59,129.0,0.5194334650856387,54.7,485.8,468.2,1210.9,526.8,1306.7,0.047,96818.0,4095.0,13.25,16.44,19.8,4682.0,4632.0,12.09,0.93,45.49,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770150462962,prebkg
20230321 18:29:02,2019.0,10.0,0.06521080368906462,1.26,-32.51877470355731,436.0,0.3231225296442688,19.358036890645565,-0.26,0.21,-0.13,0.0,2.31,20.59,128.0,0.5194334650856387,54.72,487.2,470.2,1211.5,526.9,1310.1,0.075,96819.0,4095.0,13.25,16.44,19.8,4683.0,4633.0,12.09,1.17,45.51,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770162037035,prebkg
20230321 18:29:03,2020.0,10.0,0.06521080368906462,1.26,-32.51877470355731,436.0,0.3231225296442688,-64.64196310935444,-0.26,-0.88,-0.13,0.0,2.37,20.59,128.0,0.5194334650856387,54.78,486.4,472.6,1210.2,527.0,1293.2,0.094,96819.0,4095.0,13.25,16.44,19.8,4684.0,4633.0,12.08,1.31,46.08,0.0,1.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770173611112,prebkg
20230321 18:29:04,2021.0,10.0,-0.07478919631093539,1.26,-29.518774703557312,439.0,0.3231225296442688,-43.641963109354435,-0.38,0.1,-0.15,0.0,2.37,20.59,128.0,-0.4805665349143613,54.81,487.5,469.4,1213.9,527.0,1294.4,0.118,96819.0,4095.0,13.25,16.5,19.8,4684.0,4633.0,12.08,1.47,46.09,0.0,1.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770185185185,prebkg
20230321 18:29:05,2022.0,10.0,-0.07478919631093539,1.26,-29.518774703557312,439.0,0.3231225296442688,-1.6419631093544353,-0.26,0.6,-0.15,0.0,2.31,20.59,128.0,-0.4805665349143613,54.87,485.6,469.9,1213.9,527.0,1310.7,0.255,96819.0,4095.0,13.25,16.5,19.8,4683.0,4633.0,12.08,2.16,45.51,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77019675926,prebkg
20230321 18:29:06,2023.0,10.0,0.06521080368906462,1.26,-27.518774703557312,440.0,0.3231225296442688,-1.6419631093544353,-0.26,0.05,-0.16,0.0,2.37,20.59,128.0,0.5194334650856387,54.9,487.5,472.5,1213.7,527.0,1300.1,0.099,96818.0,4095.0,13.25,16.44,19.8,4684.0,4633.0,12.08,1.34,46.0,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77020833333,prebkg
20230321 18:29:07,2024.0,10.0,0.2052108036890646,1.26,-27.518774703557312,440.0,0.3231225296442688,19.358036890645565,-0.26,0.65,-0.18,0.0,2.24,20.59,124.0,0.5194334650856387,54.92,485.9,473.0,1206.7,526.7,1305.4,0.109,96819.0,4095.0,13.25,16.44,19.8,4683.0,4633.0,12.07,1.41,45.55,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77021990741,prebkg
20230321 18:29:08,2025.0,10.0,0.2052108036890646,1.26,-24.518774703557312,441.0,0.3231225296442688,-1.6419631093544353,-0.38,0.25,-0.17,0.0,2.31,20.59,124.0,-0.4805665349143613,54.92,487.3,472.8,1211.7,527.0,1313.2,0.199,96842.0,4095.0,13.25,16.5,19.8,4683.0,4634.0,12.07,1.9,45.5,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77023148148,prebkg
20230321 18:29:09,2026.0,10.0,0.06521080368906462,1.26,-24.518774703557312,441.0,0.3231225296442688,-22.641963109354435,-0.26,0.05,-0.13,0.0,2.31,20.59,124.0,0.5194334650856387,54.95,487.2,470.6,1205.7,527.1,1303.1,-0.015,96819.0,4095.0,13.25,16.5,19.8,4684.0,4633.0,12.08,-0.52,45.57,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770243055555,prebkg
20230321 18:29:10,2027.0,10.0,0.2052108036890646,1.26,-22.518774703557312,437.0,0.3231225296442688,-22.641963109354435,-0.38,0.29,-0.13,0.0,2.37,20.59,124.0,1.5194334650856387,54.95,486.8,470.3,1209.8,526.5,1313.7,0.009,96819.0,4095.0,13.25,16.44,19.8,4683.0,4634.0,12.06,0.41,45.32,0.0,1.54,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77025462963,prebkg
20230321 18:29:11,2028.0,10.0,0.06521080368906462,1.26,-22.518774703557312,437.0,0.3231225296442688,-43.641963109354435,-0.38,0.07,-0.13,0.0,2.31,20.59,124.0,0.5194334650856387,54.95,486.7,469.6,1212.0,526.7,1303.9,0.156,96841.0,4095.0,13.25,16.44,19.8,4684.0,4634.0,12.07,1.69,45.68,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770266203705,prebkg
20230321 18:29:12,2029.0,10.0,-0.07478919631093539,1.26,-20.518774703557312,437.0,0.3231225296442688,-22.641963109354435,-0.38,-0.14,-0.13,0.0,2.37,20.59,118.0,-0.4805665349143613,54.92,487.5,470.0,1208.2,526.8,1293.7,0.118,96819.0,4095.0,13.25,16.5,19.8,4684.0,4634.0,12.08,1.47,45.94,0.0,1.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770277777778,prebkg
20230321 18:29:13,2030.0,10.0,0.06521080368906462,0.74,-20.518774703557312,437.0,0.3231225296442688,-85.64196310935444,-0.38,-0.1,-0.13,0.0,2.31,20.59,118.0,-0.4805665349143613,54.92,487.4,469.7,1209.0,526.8,1294.1,0.018,96819.0,4095.0,13.25,16.5,19.8,4683.0,4634.0,12.08,0.58,45.94,0.0,1.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77028935185,prebkg
20230321 18:29:14,2031.0,10.0,-0.07478919631093539,0.74,-19.518774703557312,438.0,0.3231225296442688,-22.641963109354435,-0.38,0.11,-0.15,0.0,2.31,20.59,118.0,0.5194334650856387,54.9,487.4,470.6,1210.9,526.7,1302.9,0.118,96820.0,4095.0,13.25,16.5,19.8,4684.0,4635.0,12.07,1.47,45.74,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770300925928,prebkg
20230321 18:29:15,2032.0,10.0,0.06521080368906462,1.26,-19.518774703557312,438.0,0.3231225296442688,-64.64196310935444,-0.26,-0.23,-0.15,0.0,2.31,20.59,118.0,0.5194334650856387,54.87,488.2,469.2,1212.3,526.7,1298.4,0.208,96819.0,4095.0,13.25,16.5,19.8,4684.0,4636.0,12.07,1.95,45.91,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.7703125,prebkg
20230321 18:29:16,2033.0,10.0,-0.07478919631093539,0.74,-17.518774703557312,437.0,0.3231225296442688,-85.64196310935444,-0.38,0.22,-0.15,0.0,2.37,20.59,118.0,0.5194334650856387,54.78,487.3,469.6,1211.3,526.5,1307.3,0.014,96819.0,4095.0,13.25,16.5,19.8,4685.0,4635.0,12.07,0.5,45.56,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770324074074,prebkg
20230321 18:29:17,2034.0,10.0,0.06521080368906462,1.26,-17.518774703557312,437.0,0.3231225296442688,-1.6419631093544353,-0.38,-0.02,-0.13,0.0,2.31,20.59,113.0,-0.4805665349143613,54.7,487.8,469.8,1213.6,526.7,1306.3,0.037,96819.0,4095.0,13.25,16.44,19.8,4684.0,4634.0,12.07,0.83,45.7,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770335648147,prebkg
20230321 18:29:18,2035.0,10.0,-0.07478919631093539,1.26,-17.518774703557312,439.0,0.3231225296442688,-1.6419631093544353,-0.5,0.85,-0.13,0.0,2.31,20.59,113.0,-0.4805665349143613,54.55,486.6,470.5,1207.9,526.5,1304.1,0.009,96820.0,4095.0,13.25,16.44,19.8,4684.0,4635.0,12.07,0.41,45.56,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770347222224,prebkg
20230321 18:29:19,2036.0,10.0,-0.07478919631093539,1.26,-17.518774703557312,439.0,0.3231225296442688,-22.641963109354435,-0.38,0.3,-0.13,0.0,2.37,20.59,113.0,-0.4805665349143613,54.47,486.8,470.2,1212.5,526.7,1308.3,0.009,96819.0,4095.0,13.25,16.44,19.8,4684.0,4635.0,12.08,0.41,45.58,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770358796297,prebkg
20230321 18:29:20,2037.0,10.0,0.06521080368906462,0.74,-13.518774703557312,439.0,0.3231225296442688,19.358036890645565,-0.38,0.49,-0.12,0.0,2.31,20.59,113.0,0.5194334650856387,54.36,486.1,470.1,1211.8,526.7,1309.9,0.232,96819.0,4095.0,13.25,16.5,19.8,4684.0,4635.0,12.08,2.06,45.48,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77037037037,prebkg
20230321 18:29:21,2038.0,10.0,-0.07478919631093539,0.74,-13.518774703557312,439.0,0.3231225296442688,81.35803689064556,-0.38,0.54,-0.12,0.0,2.31,20.59,113.0,0.5194334650856387,54.27,485.1,469.7,1207.8,526.3,1304.8,0.118,96819.0,4095.0,13.25,16.5,19.8,4684.0,4636.0,12.08,1.47,45.46,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770381944443,prebkg
20230321 18:29:22,2039.0,10.0,0.06521080368906462,1.26,-10.518774703557312,444.0,0.3231225296442688,-85.64196310935444,-0.38,-0.17,-0.13,0.0,2.37,20.59,114.0,0.5194334650856387,54.22,486.8,470.1,1214.0,526.4,1314.6,0.085,96819.0,4095.0,13.25,16.44,19.8,4685.0,4636.0,12.08,1.24,45.41,0.0,1.54,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77039351852,prebkg
20230321 18:29:23,2040.0,10.0,-0.07478919631093539,0.74,-10.518774703557312,444.0,0.3231225296442688,-43.641963109354435,-0.5,0.25,-0.11,0.0,2.31,20.59,114.0,-0.4805665349143613,54.16,486.7,470.3,1207.8,526.5,1303.1,0.146,96820.0,4095.0,13.25,16.5,19.8,4685.0,4635.0,12.08,1.64,45.59,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770405092593,prebkg
20230321 18:29:24,2041.0,10.0,-0.07478919631093539,1.26,-9.518774703557312,445.0,0.3231225296442688,-1.6419631093544353,-0.38,0.81,-0.12,0.0,2.31,20.59,114.0,0.5194334650856387,54.1,487.0,469.7,1209.9,526.3,1309.9,0.104,96820.0,4095.0,13.25,16.44,19.8,4684.0,4635.0,12.06,1.38,45.42,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770416666666,prebkg
20230321 18:29:25,2042.0,10.0,0.06521080368906462,0.74,-9.518774703557312,445.0,0.3231225296442688,-22.641963109354435,-0.26,-0.23,-0.15,0.0,2.31,20.59,114.0,0.5194334650856387,54.07,487.3,470.0,1212.6,526.7,1306.5,0.18,96819.0,4095.0,13.25,16.5,19.8,4685.0,4636.0,12.09,1.81,45.65,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77042824074,prebkg
20230321 18:29:26,2043.0,10.0,0.06521080368906462,0.74,-9.518774703557312,445.0,0.3231225296442688,-1.6419631093544353,-0.38,0.69,-0.15,0.0,2.31,20.59,114.0,-0.4805665349143613,54.05,487.4,469.5,1209.1,526.8,1293.4,-0.015,96819.0,4095.0,13.25,16.44,19.8,4684.0,4636.0,12.04,-0.52,45.96,0.0,1.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770439814816,prebkg
20230321 18:29:27,2044.0,10.0,0.06521080368906462,1.26,-9.518774703557312,445.0,0.3231225296442688,-22.641963109354435,-0.38,-0.07,-0.12,0.0,2.31,20.59,114.0,0.5194334650856387,54.05,487.5,470.6,1210.7,526.9,1300.6,0.042,96820.0,4095.0,13.25,16.5,19.8,4685.0,4636.0,12.09,0.88,45.82,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77045138889,prebkg
20230321 18:29:28,2045.0,10.0,-0.07478919631093539,1.26,-8.518774703557312,445.0,0.3231225296442688,-1.6419631093544353,-0.38,0.7,-0.15,0.0,2.37,20.59,114.0,-0.4805665349143613,54.1,487.4,470.0,1212.5,526.9,1304.0,0.099,96819.0,4095.0,13.25,16.44,19.8,4685.0,4636.0,12.07,1.34,45.74,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770462962962,prebkg
20230321 18:29:29,2046.0,10.0,-0.07478919631093539,1.26,-8.518774703557312,445.0,0.3231225296442688,40.358036890645565,-0.38,0.27,-0.11,0.0,2.31,20.59,114.0,-0.4805665349143613,54.16,486.1,470.7,1208.9,526.5,1300.1,0.056,96818.0,4095.0,13.25,16.5,19.8,4685.0,4637.0,12.08,1.01,45.72,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770474537036,prebkg
20230321 18:29:30,2047.0,10.0,0.06521080368906462,0.74,-12.518774703557312,441.0,0.3231225296442688,-1.6419631093544353,-0.26,0.87,-0.12,0.0,2.37,20.59,114.0,-0.4805665349143613,54.22,487.0,469.5,1209.0,526.8,1302.6,0.037,96819.0,4095.0,13.25,16.44,19.8,4686.0,4636.0,12.06,0.83,45.64,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770486111112,prebkg
20230321 18:29:31,2048.0,10.0,-0.07478919631093539,1.26,-12.518774703557312,441.0,0.3231225296442688,-1.6419631093544353,-0.5,0.53,-0.13,0.0,2.31,20.59,114.0,-0.4805665349143613,54.27,487.4,469.3,1210.4,526.8,1311.9,0.104,96819.0,4095.0,13.25,16.5,19.8,4685.0,4636.0,12.07,1.38,45.38,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770497685186,prebkg
20230321 18:29:32,2049.0,10.0,-0.07478919631093539,0.74,-12.518774703557312,437.0,0.3231225296442688,-43.641963109354435,-0.5,0.07,-0.15,0.0,2.31,20.59,117.0,0.5194334650856387,54.33,486.5,469.5,1208.9,527.0,1305.8,0.009,96819.0,4095.0,13.25,16.5,19.8,4686.0,4637.0,12.07,0.41,45.52,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77050925926,prebkg
20230321 18:29:33,2050.0,10.0,0.06521080368906462,1.26,-12.518774703557312,437.0,0.3231225296442688,-43.641963109354435,-0.38,0.54,-0.12,0.0,2.31,20.59,117.0,0.5194334650856387,54.36,488.2,468.8,1212.0,526.7,1313.0,-0.015,96819.0,4095.0,13.25,16.5,19.8,4686.0,4637.0,12.09,-0.52,45.41,0.0,1.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770520833332,prebkg
20230321 18:29:34,2051.0,10.0,0.06521080368906462,1.26,-9.518774703557312,436.0,0.3231225296442688,-64.64196310935444,-0.26,0.59,-0.16,0.0,2.37,20.59,117.0,-0.4805665349143613,54.39,487.5,469.9,1209.8,526.8,1295.8,-0.029,96837.0,4095.0,13.25,16.44,19.8,4686.0,4637.0,12.05,-0.73,45.91,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77053240741,prebkg
20230321 18:29:35,2052.0,10.0,0.06521080368906462,0.74,-9.518774703557312,436.0,0.3231225296442688,40.358036890645565,-0.38,0.28,-0.13,0.0,2.31,20.59,117.0,0.5194334650856387,54.42,487.0,470.3,1209.7,526.5,1297.3,0.023,96819.0,4095.0,13.25,16.5,19.8,4686.0,4637.0,12.08,0.65,45.86,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77054398148,prebkg
20230321 18:29:36,2053.0,10.0,-0.07478919631093539,1.26,-11.518774703557312,435.0,0.3231225296442688,40.358036890645565,-0.38,0.07,-0.13,0.0,2.31,20.59,117.0,-0.4805665349143613,54.44,487.6,469.4,1212.8,527.0,1301.8,0.047,96820.0,4095.0,13.25,16.44,19.8,4686.0,4637.0,12.06,0.93,45.82,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770555555555,prebkg
20230321 18:29:37,2054.0,10.0,-0.07478919631093539,0.74,-11.518774703557312,435.0,0.3231225296442688,-43.641963109354435,-0.5,0.0,-0.12,0.0,2.37,20.59,118.0,0.5194334650856387,54.47,486.8,469.9,1212.6,527.2,1307.6,0.09,96819.0,4095.0,13.25,16.44,19.8,4687.0,4638.0,12.07,1.28,45.62,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770567129628,prebkg
20230321 18:29:38,2055.0,10.0,0.06521080368906462,1.26,-8.518774703557312,434.0,0.3231225296442688,-64.64196310935444,-0.38,0.15,-0.15,0.0,2.31,20.59,118.0,0.5194334650856387,54.47,486.9,469.9,1208.6,527.1,1302.5,0.014,96819.0,4095.0,13.25,16.5,19.8,4687.0,4637.0,12.08,0.5,45.65,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770578703705,prebkg
20230321 18:29:39,2056.0,10.0,-0.07478919631093539,1.26,-8.518774703557312,434.0,0.3231225296442688,-1.6419631093544353,-0.5,0.56,-0.15,0.0,2.31,20.59,118.0,0.5194334650856387,54.44,487.7,469.6,1213.1,527.0,1314.4,0.023,96819.0,4095.0,13.25,16.44,19.8,4686.0,4638.0,12.09,0.65,45.42,0.0,1.54,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770590277778,prebkg
20230321 18:29:40,2057.0,10.0,0.06521080368906462,0.74,-9.518774703557312,431.0,0.3231225296442688,40.358036890645565,-0.38,0.77,-0.13,0.0,2.24,20.59,118.0,0.5194334650856387,54.44,487.6,469.5,1209.1,526.5,1296.5,0.018,96819.0,4095.0,13.25,16.5,19.8,4685.0,4637.0,12.06,0.58,45.86,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.77060185185,prebkg
20230321 18:29:41,2058.0,10.0,0.06521080368906462,0.74,-9.518774703557312,431.0,0.3231225296442688,19.358036890645565,-0.38,0.91,-0.15,0.0,2.31,20.59,118.0,0.5194334650856387,54.39,488.2,469.6,1208.7,526.7,1307.4,0.028,96820.0,4095.0,13.25,16.44,19.8,4686.0,4637.0,12.09,0.71,45.51,0.0,1.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770613425924,prebkg
20230321 18:29:42,2059.0,10.0,0.06521080368906462,0.74,-18.518774703557312,428.0,0.3231225296442688,-43.641963109354435,-0.26,0.44,-0.13,0.0,2.24,20.59,122.0,-0.4805665349143613,54.36,487.2,469.7,1213.6,526.8,1303.1,0.009,96819.0,4095.0,13.25,16.44,19.8,4686.0,4637.0,12.05,0.41,45.79,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.770625,prebkg
