time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,-,-,sccm,degC,raw,raw,raw,raw,raw,raw,raw,raw,-,-,-,Mm^-1,Mm^-1,Mm^-1,date,text
20230322 17:50:57,1306.0,10.0,-1.6247891963109353,-7.14,-16.518774703557312,393.0,-5.676877470355731,-64.64196310935444,-0.62,0.38,-0.95,1.0,1.47,21.14,54.0,0.5194334650856387,44.28,310.1,-3.9,1218.1,701.2,1491.6,0.469,98097.0,4095.0,18.81,23.0,21.7,5286.0,5289.0,24.0,2.91,23.79,0.0,45.59,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74371527778,postbkg
20230322 17:50:58,1307.0,10.0,-1.6247891963109353,-7.14,-16.518774703557312,387.0,-5.676877470355731,-64.64196310935444,-0.62,-0.14,-0.97,1.0,1.47,21.14,54.0,-0.4805665349143613,44.28,311.1,-4.2,1218.7,701.3,1499.8,0.35,98101.0,4095.0,18.81,23.06,21.7,5286.0,5289.0,23.99,2.51,23.57,0.0,58.05,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74372685185,postbkg
20230322 17:50:59,1308.0,10.0,-1.6247891963109353,-7.14,-15.518774703557312,387.0,-5.676877470355731,-1.6419631093544353,-0.62,0.25,-0.97,1.0,1.47,21.14,54.0,-0.4805665349143613,44.28,311.3,-4.1,1216.4,701.4,1500.4,0.341,98110.0,4095.0,18.81,23.0,21.7,5285.0,5288.0,24.01,2.48,23.49,0.0,64.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743738425925,postbkg
20230322 17:51:00,1309.0,10.0,-1.6247891963109353,-7.14,-15.518774703557312,381.0,-5.676877470355731,-22.641963109354435,-0.62,-0.46,-0.95,1.0,1.47,21.32,54.0,-0.4805665349143613,44.28,311.3,-3.9,1219.6,701.9,1500.2,0.336,98095.0,4095.0,18.81,23.0,21.7,5286.0,5288.0,23.98,2.46,23.62,0.0,55.88,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74375,postbkg
20230322 17:51:01,1310.0,10.0,-1.6247891963109353,-7.67,-15.518774703557312,381.0,-5.676877470355731,-1.6419631093544353,-0.5,0.94,-0.95,1.0,1.47,21.14,54.0,0.5194334650856387,44.28,310.3,-4.0,1217.7,701.3,1494.8,0.393,98097.0,4095.0,18.81,23.06,21.7,5285.0,5287.0,24.0,2.66,23.68,0.0,51.2,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743761574075,postbkg
20230322 17:51:02,1311.0,10.0,-1.6247891963109353,-7.14,-15.518774703557312,380.0,-5.676877470355731,-22.641963109354435,-0.62,0.56,-0.99,1.0,1.47,21.14,56.0,0.5194334650856387,44.28,311.0,-4.0,1218.5,701.1,1496.2,0.355,98099.0,4095.0,18.81,23.0,21.7,5285.0,5288.0,23.99,2.53,23.67,0.0,51.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743773148148,postbkg
20230322 17:51:03,1312.0,10.0,-1.6247891963109353,-7.14,-15.518774703557312,380.0,-5.676877470355731,40.358036890645565,-0.62,0.12,-0.94,1.0,1.47,21.14,56.0,-0.4805665349143613,44.28,311.2,-4.0,1217.3,701.2,1498.2,0.331,98095.0,4095.0,18.81,23.06,21.7,5286.0,5288.0,24.0,2.44,23.58,0.0,56.85,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74378472222,postbkg
20230322 17:51:04,1313.0,10.0,-1.6247891963109353,-7.14,-15.518774703557312,384.0,-5.676877470355731,-1.6419631093544353,-0.62,0.38,-0.93,1.0,1.47,21.14,56.0,-0.4805665349143613,44.28,311.3,-3.8,1220.3,701.3,1499.3,0.369,98098.0,4095.0,18.81,23.0,21.7,5285.0,5287.0,23.99,2.58,23.66,0.0,52.58,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743796296298,postbkg
20230322 17:51:05,1314.0,10.0,-1.6247891963109353,-7.67,-14.518774703557312,384.0,-5.676877470355731,19.358036890645565,-0.5,0.21,-0.94,1.0,1.47,21.14,56.0,-0.4805665349143613,44.28,311.1,-3.9,1216.2,701.6,1498.1,0.327,98097.0,4095.0,18.69,22.94,21.7,5284.0,5288.0,24.0,2.43,23.56,0.0,59.14,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74380787037,postbkg
20230322 17:51:06,1315.0,10.0,-1.4847891963109354,-7.67,-14.518774703557312,390.0,-5.676877470355731,-43.641963109354435,-0.62,0.27,-0.96,1.0,1.47,21.14,56.0,-0.4805665349143613,44.31,311.1,-3.8,1219.0,701.8,1497.8,0.36,98103.0,4095.0,18.69,22.94,21.7,5284.0,5287.0,23.99,2.55,23.67,0.0,52.39,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743819444444,postbkg
20230322 17:51:07,1316.0,10.0,-1.6247891963109353,-7.14,-14.518774703557312,390.0,-5.676877470355731,-43.641963109354435,-0.5,0.33,-0.97,1.0,1.47,21.14,64.0,0.5194334650856387,44.35,310.6,-4.0,1217.3,701.4,1494.8,0.407,98102.0,4095.0,18.69,22.94,21.7,5284.0,5286.0,24.0,2.71,23.68,0.0,51.19,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743831018517,postbkg
20230322 17:51:08,1317.0,10.0,-1.6247891963109353,-7.14,-14.518774703557312,387.0,-5.676877470355731,-22.641963109354435,-0.5,0.38,-0.95,1.0,1.47,21.32,64.0,-0.4805665349143613,44.38,309.6,-3.9,1219.3,701.2,1497.4,0.412,98102.0,4095.0,18.69,23.06,21.7,5284.0,5286.0,23.99,2.72,23.62,0.0,54.33,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743842592594,postbkg
20230322 17:51:09,1318.0,10.0,-1.6247891963109353,-7.14,-20.518774703557312,387.0,-5.676877470355731,-43.641963109354435,-0.62,0.36,-0.96,1.0,1.47,21.14,64.0,-0.4805665349143613,44.38,311.1,-4.1,1217.1,701.1,1497.4,0.478,98100.0,4095.0,18.69,22.94,21.7,5282.0,5285.0,24.0,2.94,23.59,0.0,56.13,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743854166667,postbkg
20230322 17:51:10,1319.0,10.0,-1.7647891963109354,-7.14,-20.518774703557312,381.0,-5.676877470355731,-64.64196310935444,-0.5,-0.36,-0.95,1.0,1.47,21.14,64.0,0.5194334650856387,44.41,310.7,-3.9,1219.2,701.6,1501.4,0.317,98108.0,4095.0,18.81,22.94,21.7,5283.0,5286.0,23.99,2.39,23.54,0.0,60.99,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74386574074,postbkg
20230322 17:51:11,1320.0,10.0,-1.6247891963109353,-7.14,-22.518774703557312,381.0,-5.676877470355731,-22.641963109354435,-0.62,0.81,-0.96,1.0,1.47,21.14,64.0,-0.4805665349143613,44.41,311.2,-4.0,1218.5,701.0,1496.1,0.36,98100.0,4095.0,18.88,22.94,21.7,5283.0,5285.0,24.0,2.55,23.68,0.0,50.59,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743877314813,postbkg
20230322 17:51:12,1321.0,10.0,-1.6247891963109353,-7.14,-22.518774703557312,385.0,-5.676877470355731,-22.641963109354435,-0.5,0.16,-0.97,1.0,1.47,21.14,51.0,2.5194334650856387,44.41,311.2,-4.1,1216.6,701.1,1496.8,0.417,98101.0,4095.0,18.88,22.94,21.7,5282.0,5284.0,23.99,2.74,23.6,0.0,55.67,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74388888889,postbkg
20230322 17:51:13,1322.0,10.0,-1.6247891963109353,-7.14,-21.518774703557312,385.0,-5.676877470355731,-64.64196310935444,-0.5,0.59,-0.97,1.0,1.47,21.14,51.0,-0.4805665349143613,44.41,311.0,-4.0,1218.5,701.4,1492.7,0.459,98098.0,4095.0,18.88,22.94,21.7,5282.0,5284.0,23.99,2.88,23.8,0.0,45.57,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743900462963,postbkg
20230322 17:51:14,1323.0,10.0,-1.6247891963109353,-7.14,-21.518774703557312,390.0,-5.676877470355731,-43.641963109354435,-0.5,0.03,-0.95,1.0,1.47,21.14,51.0,-0.4805665349143613,44.41,311.2,-3.8,1218.0,701.2,1498.3,0.436,98106.0,4095.0,18.88,22.94,21.7,5283.0,5285.0,23.99,2.8,23.61,0.0,55.22,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743912037036,postbkg
20230322 17:51:15,1324.0,10.0,-1.6247891963109353,-6.62,-23.518774703557312,390.0,-5.676877470355731,-22.641963109354435,-0.5,0.82,-0.95,1.0,1.47,21.14,51.0,-0.4805665349143613,44.41,311.1,-4.0,1218.0,701.2,1500.0,0.545,98099.0,4095.0,19.06,22.94,21.7,5283.0,5284.0,23.99,3.13,23.54,0.0,59.63,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74392361111,postbkg
20230322 17:51:16,1325.0,10.0,-1.4847891963109354,-7.67,-23.518774703557312,390.0,-5.676877470355731,-1.6419631093544353,-0.62,0.25,-0.94,1.0,1.47,21.14,51.0,-0.4805665349143613,44.45,310.2,-4.1,1217.9,701.6,1499.0,0.393,98099.0,4095.0,19.12,22.94,21.7,5282.0,5284.0,23.99,2.66,23.55,0.0,59.92,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743935185186,postbkg
20230322 17:51:17,1326.0,10.0,-1.6247891963109353,-7.14,-26.518774703557312,390.0,-5.676877470355731,-1.6419631093544353,-0.62,0.92,-0.97,1.0,1.47,21.14,50.0,-0.4805665349143613,44.45,310.4,-4.2,1220.2,701.5,1495.9,0.407,98104.0,4095.0,19.12,22.94,21.7,5281.0,5283.0,23.99,2.71,23.73,0.0,49.08,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74394675926,postbkg
20230322 17:51:18,1327.0,10.0,-1.6247891963109353,-7.14,-26.518774703557312,392.0,-5.676877470355731,-64.64196310935444,-0.38,0.14,-0.96,1.0,1.47,21.14,50.0,0.5194334650856387,44.45,310.9,-4.0,1217.1,701.5,1496.5,0.431,98103.0,4095.0,19.12,22.94,21.7,5282.0,5283.0,24.0,2.79,23.63,0.0,54.32,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743958333333,postbkg
20230322 17:51:19,1328.0,10.0,-1.6247891963109353,-7.67,-27.518774703557312,392.0,-5.676877470355731,-1.6419631093544353,-0.62,0.84,-0.95,1.0,1.47,21.14,50.0,-0.4805665349143613,44.45,311.0,-4.1,1217.6,701.4,1496.9,0.511,98096.0,4095.0,18.88,22.94,21.7,5281.0,5282.0,24.0,3.04,23.63,0.0,54.3,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743969907406,postbkg
20230322 17:51:20,1329.0,10.0,-1.6247891963109353,-7.14,-27.518774703557312,399.0,-5.676877470355731,-1.6419631093544353,-0.62,0.18,-0.96,1.0,1.47,21.32,50.0,-0.4805665349143613,44.41,310.9,-3.9,1218.7,701.4,1500.7,0.492,98103.0,4095.0,19.06,22.94,21.7,5281.0,5283.0,24.0,2.98,23.54,0.0,60.17,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743981481482,postbkg
20230322 17:51:21,1330.0,10.0,-1.6247891963109353,-7.14,-31.518774703557312,399.0,-5.676877470355731,-1.6419631093544353,-0.5,0.5,-0.95,1.0,1.47,21.14,50.0,-0.4805665349143613,44.41,311.2,-4.1,1219.8,701.3,1498.7,0.431,98098.0,4095.0,19.12,22.94,21.7,5281.0,5282.0,24.0,2.79,23.65,0.0,52.98,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.743993055556,postbkg
20230322 17:51:22,1331.0,10.0,-1.6247891963109353,-7.14,-31.518774703557312,405.0,-5.676877470355731,19.358036890645565,-0.5,0.25,-0.97,1.0,1.47,21.14,49.0,0.5194334650856387,44.41,311.1,-4.0,1215.7,701.6,1497.6,0.379,98102.0,4095.0,19.12,22.94,21.7,5281.0,5282.0,23.99,2.61,23.56,0.0,59.41,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74400462963,postbkg
20230322 17:51:23,1332.0,10.0,-1.6247891963109353,-7.14,-33.51877470355731,405.0,-5.676877470355731,-1.6419631093544353,-0.5,0.67,-0.97,1.0,1.47,21.14,49.0,0.5194334650856387,44.38,310.6,-3.9,1219.2,701.4,1499.0,0.426,98111.0,4095.0,19.12,22.94,21.7,5281.0,5282.0,23.99,2.77,23.61,0.0,55.67,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744016203702,postbkg
20230322 17:51:24,1333.0,10.0,-1.6247891963109353,-6.62,-33.51877470355731,407.0,-5.676877470355731,-22.641963109354435,-0.5,0.69,-0.95,1.0,1.47,21.14,49.0,0.5194334650856387,44.41,310.6,-3.9,1218.1,701.0,1496.2,0.369,98112.0,4095.0,18.88,22.94,21.7,5280.0,5282.0,23.99,2.58,23.65,0.0,52.2,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74402777778,postbkg
20230322 17:51:25,1334.0,10.0,-1.6247891963109353,-7.67,-32.51877470355731,407.0,-5.676877470355731,19.358036890645565,-0.62,1.32,-0.99,1.0,1.47,21.14,49.0,0.5194334650856387,44.41,310.5,-4.1,1218.1,700.9,1498.4,0.45,98118.0,4095.0,19.06,22.94,21.7,5280.0,5281.0,23.99,2.85,23.56,0.0,57.34,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744039351852,postbkg
20230322 17:51:26,1335.0,10.0,-1.6247891963109353,-7.14,-32.51877470355731,409.0,-5.676877470355731,-85.64196310935444,-0.74,0.29,-0.97,1.0,1.47,21.14,49.0,0.5194334650856387,44.41,310.2,-4.1,1214.2,701.1,1500.6,0.379,98113.0,4095.0,19.12,23.0,21.7,5281.0,5281.0,24.0,2.61,23.36,0.0,76.39,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744050925925,postbkg
20230322 17:51:27,1336.0,10.0,-1.6247891963109353,-6.62,-32.51877470355731,409.0,-5.676877470355731,-43.641963109354435,-0.5,0.08,-0.99,1.0,1.47,21.14,45.0,0.5194334650856387,44.41,310.7,-3.8,1221.1,701.6,1499.3,0.35,98115.0,4095.0,19.0,22.94,21.7,5280.0,5281.0,24.0,2.51,23.67,0.0,52.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.7440625,postbkg
20230322 17:51:28,1337.0,10.0,-1.4847891963109354,-7.14,-32.51877470355731,413.0,-5.676877470355731,-22.641963109354435,-0.5,-0.11,-0.96,1.0,1.47,21.14,45.0,-0.4805665349143613,44.41,310.6,-4.0,1216.4,701.0,1495.4,0.445,98100.0,4095.0,18.88,22.94,21.7,5280.0,5281.0,23.99,2.83,23.62,0.0,53.89,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744074074075,postbkg
20230322 17:51:29,1338.0,10.0,-1.6247891963109353,-6.62,-29.518774703557312,413.0,-5.676877470355731,-22.641963109354435,-0.5,1.31,-0.97,1.0,1.47,21.14,45.0,0.5194334650856387,44.41,310.5,-4.2,1217.9,701.2,1496.1,0.417,98121.0,4095.0,18.81,22.94,21.7,5279.0,5280.0,24.0,2.74,23.63,0.0,53.22,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744085648148,postbkg
20230322 17:51:30,1339.0,10.0,-1.4847891963109354,-7.14,-29.518774703557312,415.0,-5.676877470355731,-43.641963109354435,-0.38,-0.5,-0.96,1.0,1.47,21.14,45.0,-0.4805665349143613,44.41,310.5,-3.9,1217.1,701.5,1496.3,0.398,98107.0,4095.0,18.56,22.94,21.7,5280.0,5281.0,23.99,2.68,23.63,0.0,54.56,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74409722222,postbkg
20230322 17:51:31,1340.0,10.0,-1.6247891963109353,-7.67,-24.518774703557312,415.0,-5.676877470355731,19.358036890645565,-0.5,0.92,-0.99,1.0,1.47,21.14,45.0,0.5194334650856387,44.41,310.5,-4.0,1220.6,701.0,1498.7,0.436,98103.0,4095.0,18.56,23.0,21.7,5279.0,5280.0,23.99,2.8,23.64,0.0,52.58,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744108796298,postbkg
20230322 17:51:32,1341.0,10.0,-1.4847891963109354,-6.62,-24.518774703557312,412.0,-5.676877470355731,-1.6419631093544353,-0.5,0.11,-0.99,1.0,1.47,21.14,46.0,0.5194334650856387,44.38,309.8,-3.8,1217.3,701.2,1498.2,0.417,98107.0,4095.0,18.44,22.94,21.7,5279.0,5279.0,23.99,2.74,23.54,0.0,59.44,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74412037037,postbkg
20230322 17:51:33,1342.0,10.0,-1.6247891963109353,-6.62,-21.518774703557312,412.0,-5.676877470355731,19.358036890645565,-0.5,0.47,-0.96,1.0,1.47,21.14,46.0,0.5194334650856387,44.38,310.4,-3.9,1219.6,701.3,1499.1,0.383,98116.0,4095.0,18.5,22.94,21.7,5279.0,5279.0,23.99,2.63,23.6,0.0,55.44,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744131944444,postbkg
20230322 17:51:34,1343.0,10.0,-1.6247891963109353,-6.62,-21.518774703557312,409.0,-5.676877470355731,-43.641963109354435,-0.5,0.25,-0.95,1.0,1.47,21.14,46.0,0.5194334650856387,44.38,310.1,-3.9,1218.2,701.1,1494.3,0.317,98113.0,4095.0,18.5,22.94,21.7,5279.0,5279.0,23.99,2.39,23.7,0.0,49.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744143518517,postbkg
20230322 17:51:35,1344.0,10.0,-1.6247891963109353,-7.14,-23.518774703557312,409.0,-5.676877470355731,-22.641963109354435,-0.62,0.78,-0.99,1.0,1.47,21.14,46.0,-0.4805665349143613,44.38,310.6,-4.1,1217.6,701.3,1497.4,0.421,98103.0,4095.0,18.5,22.94,21.7,5279.0,5279.0,24.0,2.76,23.6,0.0,56.14,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744155092594,postbkg
20230322 17:51:36,1345.0,10.0,-1.6247891963109353,-7.14,-23.518774703557312,410.0,-5.676877470355731,-64.64196310935444,-0.5,-0.31,-0.95,1.0,1.47,21.14,46.0,-0.4805665349143613,44.38,311.0,-4.0,1218.4,701.6,1494.7,0.445,98103.0,4095.0,18.5,22.94,21.7,5279.0,5278.0,24.0,2.83,23.74,0.0,48.74,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744166666667,postbkg
20230322 17:51:37,1346.0,10.0,-1.6247891963109353,-6.62,-29.518774703557312,410.0,-5.676877470355731,-22.641963109354435,-0.62,0.33,-0.96,1.0,1.47,21.14,48.0,0.5194334650856387,44.38,310.7,-4.0,1218.6,701.2,1500.1,0.421,98105.0,4095.0,18.5,23.0,21.7,5278.0,5278.0,24.0,2.76,23.55,0.0,59.37,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74417824074,postbkg
20230322 17:51:38,1347.0,10.0,-1.6247891963109353,-7.14,-29.518774703557312,415.0,-5.676877470355731,-64.64196310935444,-0.5,-0.49,-0.97,1.0,1.47,21.32,48.0,0.5194334650856387,44.41,311.0,-3.7,1218.8,701.5,1499.5,0.355,98104.0,4095.0,18.5,22.94,21.7,5278.0,5280.0,24.0,2.53,23.6,0.0,56.39,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744189814814,postbkg
20230322 17:51:39,1348.0,10.0,-1.6247891963109353,-7.14,-32.51877470355731,415.0,-5.676877470355731,-43.641963109354435,-0.62,0.78,-0.97,1.0,1.47,21.14,48.0,-0.4805665349143613,44.41,310.5,-3.9,1217.9,701.5,1500.2,0.488,98104.0,4095.0,18.5,22.94,21.7,5278.0,5278.0,24.0,2.96,23.53,0.0,61.58,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74420138889,postbkg
20230322 17:51:40,1349.0,10.0,-1.6247891963109353,-7.14,-32.51877470355731,420.0,-5.676877470355731,-22.641963109354435,-0.5,0.68,-0.97,1.0,1.47,21.14,48.0,0.5194334650856387,44.41,309.6,-4.0,1219.3,701.5,1493.5,0.327,98101.0,4095.0,18.5,22.88,21.7,5277.0,5276.0,24.0,2.43,23.76,0.0,47.54,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744212962964,postbkg
20230322 17:51:41,1350.0,10.0,-1.6247891963109353,-7.14,-31.518774703557312,420.0,-5.676877470355731,-43.641963109354435,-0.5,0.22,-0.95,1.0,1.47,21.14,48.0,-0.4805665349143613,44.41,310.9,-4.0,1218.1,701.1,1496.9,0.336,98100.0,4095.0,18.62,22.94,21.7,5278.0,5277.0,24.0,2.46,23.64,0.0,53.23,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744224537037,postbkg
20230322 17:51:42,1351.0,10.0,-1.6247891963109353,-7.14,-31.518774703557312,422.0,-5.676877470355731,-43.641963109354435,-0.5,0.37,-0.95,1.0,1.47,21.14,46.0,0.5194334650856387,44.41,311.0,-4.0,1217.6,701.6,1498.7,0.44,98109.0,4095.0,18.69,22.94,21.7,5277.0,5277.0,24.0,2.82,23.58,0.0,57.84,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74423611111,postbkg
20230322 17:51:43,1352.0,10.0,-1.6247891963109353,-7.14,-30.518774703557312,422.0,-5.676877470355731,19.358036890645565,-0.5,-0.1,-0.96,1.0,1.47,21.14,46.0,-0.4805665349143613,44.41,310.7,-3.9,1219.0,701.5,1502.4,0.44,98101.0,4095.0,18.69,22.94,21.7,5277.0,5277.0,23.99,2.82,23.5,0.0,63.89,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744247685187,postbkg
20230322 17:51:44,1353.0,10.0,-1.6247891963109353,-7.14,-30.518774703557312,418.0,-5.676877470355731,-22.641963109354435,-0.62,-0.07,-0.94,1.0,1.47,21.14,46.0,0.5194334650856387,44.41,310.7,-3.9,1219.2,701.5,1498.2,0.421,98112.0,4095.0,18.69,23.0,21.7,5278.0,5278.0,24.0,2.75,23.64,0.0,53.87,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74425925926,postbkg
20230322 17:51:45,1354.0,10.0,-1.6247891963109353,-6.62,-29.518774703557312,418.0,-5.676877470355731,-22.641963109354435,-0.5,0.46,-0.94,1.0,1.47,21.14,46.0,-0.4805665349143613,44.41,311.1,-3.8,1215.9,701.3,1498.3,0.431,98110.0,4095.0,18.69,22.94,21.7,5278.0,5276.0,24.0,2.79,23.54,0.0,60.23,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744270833333,postbkg
20230322 17:51:46,1355.0,10.0,-1.6247891963109353,-7.14,-29.518774703557312,412.0,-5.676877470355731,-22.641963109354435,-0.5,-0.11,-0.95,1.0,1.47,21.14,46.0,-0.4805665349143613,44.41,311.0,-3.7,1219.5,701.6,1496.7,0.365,98104.0,4095.0,19.0,22.94,21.7,5277.0,5278.0,24.0,2.56,23.72,0.0,49.67,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744282407406,postbkg
20230322 17:51:47,1356.0,10.0,-1.6247891963109353,-6.62,-29.518774703557312,412.0,-5.676877470355731,-1.6419631093544353,-0.5,0.36,-0.94,1.0,1.47,21.14,49.0,0.5194334650856387,44.41,310.9,-3.8,1219.3,701.8,1497.7,0.53,98101.0,4095.0,19.0,22.88,21.7,5277.0,5277.0,24.0,3.09,23.68,0.0,52.19,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744293981483,postbkg
20230322 17:51:48,1357.0,10.0,-1.6247891963109353,-7.14,-29.518774703557312,411.0,-5.676877470355731,-22.641963109354435,-0.38,-0.11,-0.95,1.0,1.47,21.14,49.0,-0.4805665349143613,44.38,310.9,-3.8,1219.2,701.8,1499.8,0.45,98117.0,4095.0,19.0,22.88,21.7,5277.0,5276.0,23.99,2.85,23.6,0.0,56.61,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.744305555556,postbkg
