time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%
20230605 15:32:19,15661.0,54.214965,33.74976,15.7508,13722.0,29.36448,273.6,2651.792,2576.4,3619.0,33.0
20230605 15:32:21,15663.0,55.48535999999999,33.74976,14.263600000000002,13620.0,29.33376,273.40000000000003,2658.0620000000004,2604.6720000000005,3584.0,33.0
20230605 15:32:23,15665.0,57.236444999999996,33.72672,13.6552,14048.0,29.341440000000002,273.2,2656.8080000000004,2578.6800000000003,3619.0,33.0
20230605 15:32:25,15667.0,58.64418,33.74592,16.4268,13614.0,29.32992,273.1,2659.316,2576.856,3579.0,33.0
20230605 15:32:27,15669.0,60.08624999999999,33.7344,19.604000000000003,13724.0,29.36064,273.0,2654.3,2572.2960000000003,3568.0,33.0
20230605 15:32:29,15671.0,61.837334999999996,33.74592,18.7252,13934.0,29.33376,273.0,2660.9880000000003,2534.4480000000003,3551.0,33.0
20230605 15:32:31,15673.0,63.76009499999999,33.74976,19.1308,13943.0,29.341440000000002,273.1,2659.7340000000004,2557.248,3529.0,33.0
20230605 15:32:33,15675.0,65.33950499999999,33.74592,16.3592,14048.0,29.32224,273.2,2659.316,2585.976,3557.0,33.0
20230605 15:32:35,15677.0,67.056255,33.7536,13.182,14034.0,29.35296,273.1,2657.226,2542.2000000000003,3584.0,33.0
20230605 15:32:37,15679.0,69.01334999999999,33.74976,14.6016,13720.0,29.36064,273.1,2660.9880000000003,2538.552,3591.0,33.0
20230605 15:32:39,15681.0,70.79876999999999,33.73824,14.7368,13928.0,29.35296,273.1,2660.57,2589.6240000000003,3608.0,33.0
20230605 15:32:41,15683.0,72.549855,33.76512,13.993200000000002,13543.0,29.3184,273.2,2663.496,2532.6240000000003,3660.0,33.0
20230605 15:32:43,15685.0,74.197935,33.7536,14.6016,13940.0,29.337600000000002,273.3,2655.136,2539.464,3706.0,34.0
20230605 15:32:45,15687.0,76.120695,33.75744,20.415200000000002,13707.0,29.3568,273.3,2659.7340000000004,2565.456,3718.0,34.0
20230605 15:32:47,15689.0,77.700105,33.74592,14.534,13636.0,29.35296,273.3,2656.39,2580.5040000000004,3724.0,34.0
20230605 15:32:49,15691.0,79.348185,33.76128,14.263600000000002,13735.0,29.3568,273.2,2658.0620000000004,2573.208,3741.0,34.0
20230605 15:32:51,15693.0,80.927595,33.74592,20.2124,13938.0,29.341440000000002,273.2,2658.898,2548.128,3736.0,34.0
20230605 15:32:53,15695.0,82.57567499999999,33.7536,13.7904,13719.0,29.345280000000002,273.3,2659.316,2575.9440000000004,3759.0,34.0
20230605 15:32:55,15697.0,83.98340999999999,33.74592,15.548,13632.0,29.32992,273.3,2658.0620000000004,2598.744,3741.0,34.0
20230605 15:32:57,15699.0,85.11646499999999,33.75744,12.303200000000002,13943.0,29.35296,273.3,2653.464,2570.472,3759.0,34.0
20230605 15:32:59,15701.0,85.97484,33.772800000000004,13.114400000000002,13623.0,29.33376,273.3,2657.226,2545.3920000000003,3823.0,33.0
20230605 15:33:01,15703.0,86.62720499999999,33.76512,12.438400000000001,13714.0,29.33376,273.3,2661.824,2557.704,3811.0,33.0
20230605 15:33:03,15705.0,86.97055499999999,33.76512,12.7764,13616.0,29.36448,273.3,2655.554,2614.2480000000005,3847.0,33.0
20230605 15:33:05,15707.0,87.03922499999999,33.76896,12.844000000000001,13631.0,29.36064,273.40000000000003,2655.554,2570.9280000000003,3852.0,33.0
20230605 15:33:07,15709.0,87.176565,33.75744,12.0328,13721.0,29.36448,273.5,2655.136,2561.3520000000003,3883.0,33.0
20230605 15:33:09,15711.0,87.519915,33.76128,10.410400000000001,13717.0,29.34912,273.40000000000003,2660.152,2566.3680000000004,3852.0,33.0
20230605 15:33:11,15713.0,87.65725499999999,33.7536,10.478,13626.0,29.341440000000002,273.40000000000003,2655.554,2544.936,3889.0,33.0
20230605 15:33:13,15715.0,87.62292,33.74976,14.534,13721.0,29.36832,273.40000000000003,2657.6440000000002,2608.7760000000003,3871.0,33.0
20230605 15:33:15,15717.0,87.41690999999999,33.74592,12.438400000000001,13712.0,29.36832,273.6,2660.152,2567.28,3883.0,33.0
20230605 15:33:17,15719.0,87.107895,33.74208,11.154000000000002,13732.0,29.36832,273.6,2660.57,2549.0400000000004,3930.0,33.0
20230605 15:33:19,15721.0,87.245235,33.76512,11.3568,13716.0,29.345280000000002,273.7,2652.628,2552.688,3979.0,33.0
20230605 15:33:21,15723.0,87.31390499999999,33.76128,10.883600000000001,13953.0,29.36448,273.8,2655.972,2573.6639999999998,3967.0,33.0
20230605 15:33:23,15725.0,87.451245,33.7536,14.6016,13948.0,29.376,273.8,2654.3,2538.552,3979.0,33.0
20230605 15:33:25,15727.0,87.48558,33.76512,15.0072,13958.0,29.36064,273.90000000000003,2662.242,2576.856,3979.0,33.0
20230605 15:33:27,15729.0,87.55425,33.76512,13.0468,13936.0,29.34912,273.90000000000003,2654.3,2603.304,3996.0,33.0
20230605 15:33:29,15731.0,88.10360999999999,33.74976,14.804400000000001,13727.0,29.34912,273.90000000000003,2656.39,2599.2000000000003,3985.0,33.0
20230605 15:33:31,15733.0,88.618635,33.76128,16.562,13942.0,29.341440000000002,274.0,2658.898,2572.752,3996.0,33.0
20230605 15:33:33,15735.0,89.099325,33.76896,15.683200000000001,13953.0,29.376,274.1,2661.406,2559.984,4028.0,33.0
20230605 15:33:35,15737.0,89.68302,33.76128,14.7368,13929.0,29.3568,274.0,2662.242,2543.568,4022.0,33.0
20230605 15:33:37,15739.0,90.09504,33.76128,18.6576,13954.0,29.341440000000002,274.0,2659.7340000000004,2587.3440000000005,4028.0,33.0
20230605 15:33:39,15741.0,90.23237999999999,33.76896,18.049200000000003,13708.0,29.36448,273.90000000000003,2659.316,2597.376,4046.0,33.0
20230605 15:33:41,15743.0,90.67873499999999,33.76512,18.1844,13943.0,29.36832,273.90000000000003,2655.972,2588.2560000000003,4004.0,33.0
20230605 15:33:43,15745.0,91.43410499999999,33.76512,18.928,13714.0,29.337600000000002,273.8,2662.242,2595.0960000000005,4010.0,33.0
20230605 15:33:45,15747.0,92.08646999999999,33.76128,16.900000000000002,13939.0,29.37216,273.8,2659.316,2587.8,4016.0,33.0
20230605 15:33:47,15749.0,93.04785,33.76896,19.063200000000002,13711.0,29.34912,273.7,2662.242,2592.816,4016.0,33.0
20230605 15:33:49,15751.0,94.14657,33.772800000000004,16.3592,13949.0,29.34912,273.7,2660.57,2605.128,4047.0,33.0
20230605 15:33:51,15753.0,95.17662,33.77664,20.956,13947.0,29.36064,273.6,2658.898,2608.32,4004.0,33.0
20230605 15:33:53,15755.0,96.13799999999999,33.77664,22.0376,13707.0,29.36064,273.6,2658.0620000000004,2590.536,3991.0,33.0
20230605 15:33:55,15757.0,96.653025,33.76128,17.238,13948.0,29.37216,273.5,2660.152,2583.24,3985.0,33.0
20230605 15:33:57,15759.0,97.545735,33.772800000000004,17.1704,13949.0,29.33376,273.3,2656.39,2577.312,3961.0,33.0
20230605 15:33:59,15761.0,97.85475,33.77664,19.063200000000002,13942.0,29.341440000000002,273.2,2656.39,2563.632,3991.0,33.0
20230605 15:34:01,15763.0,98.40410999999999,33.76512,16.6296,13625.0,29.35296,273.0,2656.39,2567.736,3979.0,33.0
20230605 15:34:03,15765.0,98.8848,33.76896,20.0772,14006.0,29.341440000000002,272.90000000000003,2658.898,2540.832,3961.0,34.0
20230605 15:34:05,15767.0,99.36549,33.780480000000004,17.9816,13956.0,29.33376,272.90000000000003,2657.6440000000002,2598.288,3985.0,34.0
20230605 15:34:07,15769.0,99.88051499999999,33.76512,15.480400000000001,13934.0,29.34912,272.8,2654.7180000000003,2579.136,3998.0,34.0
20230605 15:34:09,15771.0,100.67021999999999,33.76128,16.6972,13965.0,29.345280000000002,272.8,2660.152,2605.5840000000003,4010.0,34.0
20230605 15:34:11,15773.0,101.185245,33.78432,18.1168,13636.0,29.337600000000002,272.8,2655.972,2583.6960000000004,4016.0,34.0
20230605 15:34:13,15775.0,101.70026999999999,33.76896,27.378,13950.0,29.3568,272.6,2661.406,2596.464,3998.0,33.0
20230605 15:34:15,15777.0,101.528595,33.772800000000004,19.6716,13712.0,29.32224,272.5,2658.0620000000004,2582.784,4010.0,33.0
20230605 15:34:17,15779.0,101.597265,33.780480000000004,16.2916,13708.0,29.3184,272.40000000000003,2661.824,2575.032,3991.0,33.0
20230605 15:34:19,15781.0,101.76893999999999,33.780480000000004,14.669200000000002,13976.0,29.345280000000002,272.3,2654.7180000000003,2628.384,4016.0,33.0
20230605 15:34:21,15783.0,101.63159999999999,33.772800000000004,15.074800000000002,13714.0,29.341440000000002,272.2,2659.7340000000004,2601.48,4052.0,33.0
20230605 15:34:23,15785.0,101.28824999999999,33.772800000000004,14.669200000000002,13704.0,29.32224,272.0,2658.0620000000004,2578.6800000000003,4010.0,33.0
20230605 15:34:25,15787.0,100.73889,33.780480000000004,11.897599999999999,13702.0,29.33376,271.8,2659.7340000000004,2590.992,4034.0,33.0
20230605 15:34:27,15789.0,100.12086,33.78432,12.370800000000001,14033.0,29.34912,271.7,2653.0460000000003,2575.9440000000004,4096.0,33.0
20230605 15:34:29,15791.0,99.39982499999999,33.78432,13.7228,13964.0,29.341440000000002,271.5,2660.152,2570.472,4084.0,33.0
20230605 15:34:31,15793.0,98.644455,33.78816,12.9116,13710.0,29.337600000000002,271.40000000000003,2653.8820000000005,2581.4159999999997,4047.0,33.0
20230605 15:34:33,15795.0,97.85475,33.78432,16.0212,14032.0,29.32992,271.40000000000003,2653.464,2573.208,4047.0,33.0
20230605 15:34:35,15797.0,97.33972499999999,33.78432,14.398800000000001,13733.0,29.32992,271.3,2654.7180000000003,2565.912,4016.0,33.0
20230605 15:34:37,15799.0,97.37405999999999,33.78816,12.844000000000001,13705.0,29.31072,271.40000000000003,2656.8080000000004,2536.2720000000004,4010.0,33.0
20230605 15:34:39,15801.0,97.68307499999999,33.780480000000004,11.7624,13715.0,29.3184,271.40000000000003,2657.226,2544.48,3985.0,33.0
20230605 15:34:41,15803.0,98.232435,33.78432,11.4244,13644.0,29.341440000000002,271.3,2656.8080000000004,2556.336,3967.0,33.0
20230605 15:34:43,15805.0,98.78179499999999,33.780480000000004,12.2356,13718.0,29.32992,271.3,2654.7180000000003,2528.0640000000003,3985.0,33.0
20230605 15:34:45,15807.0,99.64017,33.78432,10.207600000000001,13731.0,29.32608,271.1,2657.6440000000002,2565.912,4041.0,34.0
20230605 15:34:47,15809.0,100.498545,33.780480000000004,9.531600000000001,13710.0,29.3184,271.0,2653.0460000000003,2568.1920000000005,4078.0,34.0
20230605 15:34:49,15811.0,101.803275,33.78432,8.7204,13712.0,29.32992,271.0,2658.48,2539.92,4010.0,34.0
20230605 15:34:51,15813.0,103.17667499999999,33.78432,10.207600000000001,13930.0,29.32608,270.90000000000003,2657.226,2561.3520000000003,4010.0,34.0
20230605 15:34:53,15815.0,104.893425,33.79584,11.154000000000002,13733.0,29.32224,270.8,2657.226,2594.184,3998.0,34.0
20230605 15:34:55,15817.0,106.36983,33.792,9.0584,13730.0,29.33376,270.7,2654.7180000000003,2606.496,4029.0,34.0
20230605 15:34:57,15819.0,107.8119,33.78816,8.450000000000001,13927.0,29.337600000000002,270.7,2654.7180000000003,2581.4159999999997,4047.0,34.0
20230605 15:34:59,15821.0,108.56727,33.78816,9.599200000000002,13932.0,29.337600000000002,270.7,2658.0620000000004,2598.288,4108.0,34.0
20230605 15:35:01,15823.0,109.49431499999999,33.792,7.098,13623.0,29.31072,270.7,2653.0460000000003,2591.4480000000003,4090.0,34.0
20230605 15:35:03,15825.0,109.76899499999999,33.78432,10.14,13705.0,29.31456,270.8,2653.8820000000005,2584.152,4127.0,33.0
20230605 15:35:05,15827.0,109.66599,33.79584,6.422000000000001,13706.0,29.31072,270.7,2654.3,2604.6720000000005,4096.0,33.0
20230605 15:35:07,15829.0,109.219635,33.780480000000004,7.098,14042.0,29.30688,270.7,2655.136,2623.368,4139.0,33.0
20230605 15:35:09,15831.0,108.70460999999999,33.78816,6.2868,13951.0,29.32224,270.7,2655.136,2642.976,4133.0,33.0
20230605 15:35:11,15833.0,108.01790999999999,33.79968,6.557200000000001,13710.0,29.32224,270.7,2651.3740000000003,2611.056,4090.0,33.0
20230605 15:35:13,15835.0,107.434215,33.792,5.6108,13956.0,29.32992,270.5,2659.316,2580.5040000000004,4103.0,33.0
20230605 15:35:15,15837.0,106.23249,33.78432,7.3684,13961.0,29.30688,270.40000000000003,2654.7180000000003,2594.184,4127.0,33.0
20230605 15:35:17,15839.0,105.13377,33.792,7.3684,13936.0,29.32608,270.3,2657.6440000000002,2594.64,4152.0,33.0
20230605 15:35:19,15841.0,104.20672499999999,33.79584,5.6108,13945.0,29.295360000000002,270.2,2650.538,2582.784,4133.0,33.0
