#,6/5/2023,,,,,,,,,
#,11:11:18,,,,,,,,,
##,## ,,,,,,,,,
#0,0.034335,0.00384,0.2028,1,0.00384,0.1,0.000418,0.000456,1,1
seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,grav,dilution,CO2,PM_RH
19357,6643,8741,6,11977,7488,803,-15,5378,2961,35
19359,6638,8739,6,12067,7488,802,-10,5402,2941,35
19361,6638,8740,4,12079,7490,801,-14,5470,2941,35
19363,6627,8738,3,12067,7490,800,-9,5485,2961,35
19365,6624,8741,-4,11981,7488,799,-12,5488,2966,35
19367,6622,8741,10,11889,7490,798,-10,5435,2986,35
19369,6621,8738,9,11884,7487,797,-15,5406,2986,35
19371,6618,8737,9,11981,7488,796,-10,5395,3002,35
19373,6614,8737,14,11990,7489,795,-14,5507,2986,35
19375,6610,8737,6,11670,7489,794,-9,5500,2971,35
19377,6605,8737,6,11985,7489,793,-17,5478,2992,35
19379,6608,8736,5,11988,7487,792,-9,5543,3007,35
19381,6595,8737,4,11988,7491,791,-18,5373,3053,35
19383,6594,8736,2,11983,7491,790,-8,5548,3042,35
19385,6593,8735,3,12078,7489,790,-16,5447,3022,35
19387,6581,8735,2,11986,7489,789,-10,5519,3002,35
19389,6590,8735,1,11997,7490,788,-16,5453,2997,35
19391,6584,8738,1,11978,7490,787,-9,5604,2976,35
19393,6575,8736,-1,11977,7490,786,-13,5493,2955,35
19395,6571,8736,1,11978,7489,785,-8,5496,2971,35
19397,6572,8735,3,11660,7490,784,-13,5482,2976,35
19399,6568,8736,-3,11978,7489,784,-8,5511,3002,35
19401,6560,8736,-4,11884,7491,782,-14,5445,3017,35
19403,6563,8738,-4,11880,7489,781,-11,5382,3017,35
19405,6557,8734,-4,12066,7492,780,-14,5467,3017,35
19407,6556,8736,-3,11988,7491,779,-8,5494,3012,35
19409,6555,8734,-5,11984,7490,778,-15,5468,3002,35
19411,6549,8736,-4,11973,7493,777,-8,5542,3007,35
19413,6542,8734,-4,11974,7491,776,-16,5429,2981,35
19415,6538,8733,-1,11986,7492,775,-13,5451,3002,35
19417,6536,8733,-2,11982,7493,774,-15,5520,3002,35
19419,6536,8733,-5,11983,7491,773,-13,5448,2981,35
19421,6528,8735,-4,11655,7491,771,-15,5515,3007,35
19423,6526,8732,-3,11888,7490,770,-9,5518,3007,35
19425,6525,8733,-3,11973,7492,769,-16,5423,3007,35
19427,6515,8735,-5,12082,7491,768,-13,5398,3007,35
19429,6515,8731,-6,11657,7494,767,-18,5414,3002,35
19431,6510,8734,-8,11977,7491,766,-12,5497,3007,35
19433,6506,8733,-8,12070,7490,765,-13,5474,3012,35
19435,6504,8732,-10,11878,7491,764,-11,5446,3017,35
19437,6503,8733,-11,11976,7489,763,-14,5484,3033,35
19439,6498,8731,-9,11983,7488,762,-12,5468,3038,35
19441,6497,8734,-6,11989,7488,761,-15,5456,3017,35
19443,6492,8731,-8,11892,7488,759,-9,5488,2986,36
19445,6491,8733,-9,11982,7489,759,-20,5421,2976,36
19447,6485,8731,-12,11875,7489,758,-15,5381,2976,36
19449,6481,8730,-11,11880,7487,757,-19,5376,2924,36
19451,6479,8732,-10,11890,7487,756,-15,5436,2920,36
19453,6476,8730,-12,11891,7484,755,-17,5523,2955,36
19455,6473,8730,-12,11985,7486,754,-10,5470,2960,36
19457,6467,8732,-14,11664,7487,754,-16,5478,2940,36
19459,6464,8728,-13,11986,7487,753,-11,5546,2960,36
19461,6461,8729,-11,11978,7485,751,-21,5411,2945,36
19463,6462,8731,-11,11560,7486,750,-13,5486,2930,36
19465,6455,8729,-3,11889,7483,749,-20,5359,2951,36
19467,6451,8730,-12,11982,7483,748,-12,5434,2951,36
19469,6450,8731,-12,11652,7484,748,-15,5478,2971,36
19471,6447,8728,-10,11700,7484,747,-15,5381,2951,36
19473,6447,8730,-55,11970,7486,746,-20,5381,2915,36
19475,6444,8729,-19,11583,7486,745,-12,5487,2935,36
19477,6432,8729,-37,11901,7486,744,-19,5396,2940,36
19479,6429,8730,-19,11882,7487,743,-15,5453,2971,36
19481,6430,8729,-15,11656,7485,743,-19,5465,2969,36
19483,6424,8727,-19,11563,7485,742,-10,5552,2945,36
19485,6424,8729,-22,11888,7482,741,-20,5395,2955,36
19487,6421,8727,-23,11969,7485,741,-14,5509,2955,36
19489,6416,8729,-26,11897,7484,740,-16,5506,2935,36
19491,6416,8728,-17,11944,7485,739,-15,5377,2900,36
19493,6405,8729,-29,11890,7486,738,-17,5485,2889,36
19495,6404,8727,-28,11912,7486,737,-10,5454,2915,36
19497,6400,8726,-28,11977,7485,736,-21,5399,2940,36
19499,6403,8728,-29,11994,7488,736,-14,5387,2930,36
19501,6398,8725,-30,11561,7485,735,-22,5349,2935,36
19503,6396,8725,-32,11859,7484,734,-12,5495,2935,36
19505,6389,8725,-31,11661,7484,733,-18,5453,2960,36
19507,6384,8728,-33,11669,7485,732,-16,5349,2945,36
19509,6389,8724,-34,11663,7484,730,-18,5406,2940,36
19511,6373,8726,-35,11883,7486,730,-12,5508,2930,36
19513,6377,8724,-38,12057,7487,729,-18,5486,2919,36
19515,6370,8727,-36,12068,7482,728,-11,5510,2919,36
19517,6367,8723,-36,12081,7484,727,-22,5338,2899,36
19519,6370,8725,-37,11865,7483,726,-10,5452,2919,36
19521,6366,8727,-33,11649,7481,725,-21,5328,2945,36
19523,6360,8724,-36,11907,7480,724,-11,5462,2975,36
19525,6359,8723,-34,11877,7479,723,-20,5385,2965,36
19527,6356,8723,-32,11895,7482,722,-16,5365,2991,36
19529,6352,8722,-30,11879,7484,721,-20,5401,3010,36
19531,6347,8725,-25,11868,7480,721,-13,5456,3016,36
19533,6342,8722,-29,11976,7478,720,-17,5487,2991,36
19535,6341,8722,-26,11989,7480,719,-14,5426,2975,36
19537,6339,8722,-30,11993,7479,718,-20,5373,3037,36
19539,6334,8721,-30,11894,7480,718,-10,5481,3078,36
19541,6334,8721,-30,11982,7480,717,-16,5516,3078,36
19543,6330,8720,-27,11878,7480,716,-11,5536,3063,36
19545,6327,8722,1,11665,7480,714,-16,5490,3057,36
19547,6320,8720,0,11877,7478,713,-13,5458,3037,36
19549,6316,8719,-16,11572,7479,712,-21,5368,3006,36
19551,6315,8721,-23,11655,7479,712,-16,5381,3016,36
19553,6316,8721,-23,11995,7478,711,-20,5379,3021,36
19555,6309,8721,-23,11656,7479,710,-12,5464,3001,36
19557,6308,8722,-22,11666,7481,710,-24,5320,2969,36
19559,6301,8721,-24,11996,7480,709,-13,5463,2960,36
19561,6299,8721,-23,11651,7477,708,-21,5371,2960,36
19563,6297,8721,-19,11970,7479,708,-14,5372,2965,36
19565,6293,8718,-18,11990,7477,707,-21,5378,2991,36
19567,6291,8719,-15,11663,7477,707,-15,5411,2975,36
19569,6291,8717,-13,11650,7477,706,-19,5427,2965,36
19571,6284,8719,-11,11578,7477,705,-15,5355,2985,36
19573,6281,8720,-10,11657,7479,705,-21,5365,3001,36
19575,6280,8719,-13,11975,7475,704,-15,5416,2991,36
19577,6274,8717,-11,11984,7478,703,-21,5447,2954,36
19579,6271,8717,-14,11882,7474,702,-11,5560,2939,36
19581,6268,8718,-16,11979,7472,701,-20,5566,2964,36
19583,6265,8715,-16,11897,7477,700,-15,5473,2969,36
19585,6263,8717,-18,11994,7478,700,-20,5465,2923,36
19587,6260,8718,-16,11893,7474,699,-13,5571,2923,36
19589,6257,8717,-16,11661,7477,698,-21,5458,2923,36
19591,6252,8716,-16,11878,7473,697,-13,5495,2903,36
19593,6251,8716,-17,11978,7473,697,-20,5502,2899,36
19595,6250,8716,-17,11865,7475,696,-14,5485,2899,36
19597,6247,8717,-16,11884,7474,695,-20,5495,2919,36
19599,6242,8718,-15,11877,7472,695,-13,5552,2928,36
19601,6236,8713,-15,11984,7474,694,-21,5424,2923,36
19603,6234,8714,-16,11982,7473,693,-17,5390,2919,36
19605,6230,8715,-14,11885,7471,692,-21,5410,2914,36
19607,6230,8716,-12,11877,7472,691,-18,5417,2959,36
19609,6225,8713,-10,11649,7471,690,-22,5370,3015,36
19611,6218,8714,-14,11900,7468,690,-18,5358,3025,36
19613,6215,8716,-16,11584,7469,689,-23,5384,2975,36
19615,6217,8714,-16,11656,7469,689,-19,5389,2969,36
19617,6210,8713,-17,11884,7468,688,-22,5427,2985,36
19619,6212,8715,-21,11895,7469,688,-14,5500,3005,36
19621,6204,8714,-20,11675,7467,687,-19,5520,2964,36
19623,6202,8714,-16,11659,7467,686,-16,5499,3005,36
19625,6203,8713,-22,11943,7470,685,-23,5458,2975,36
19627,6195,8713,-23,11575,7469,685,-19,5533,2964,36
19629,6196,8711,-23,11947,7470,684,-21,5466,2991,36
19631,6198,8712,-21,11571,7471,684,-12,5556,2944,36
19633,6189,8712,-22,11984,7469,683,-17,5498,2934,36
19635,6185,8711,-24,11898,7466,682,-14,5470,2954,36
19637,6185,8713,-23,11882,7468,682,-19,5575,2980,36
19639,6181,8711,-26,11997,7466,681,-17,5498,2969,36
19641,6179,8712,-22,11664,7468,680,-21,5468,2959,36
19643,6172,8711,-23,11970,7469,679,-18,5489,2934,36
19645,6171,8711,-21,11668,7466,679,-20,5485,2934,36
19647,6170,8711,-23,11993,7469,678,-17,5480,2944,36
19649,6162,8711,-24,11980,7467,678,-19,5533,2939,36
19651,6158,8709,-26,11908,7469,677,-19,5406,2954,36
19653,6160,8710,-25,11569,7468,676,-21,5562,2974,36
19655,6156,8710,-26,11893,7466,676,-16,5446,2995,36
19657,6155,8707,-28,11672,7471,676,-19,5493,2954,36
19659,6150,8707,-30,11666,7468,676,-15,5513,2974,36
19661,6146,8709,-31,11982,7467,675,-22,5442,2989,36
19663,6142,8709,-27,11982,7465,675,-18,5395,2968,36
19665,6142,8708,-30,11982,7465,675,-22,5495,2944,36
19667,6137,8710,-32,11973,7463,674,-18,5421,2918,36
19669,6131,8708,-33,11578,7466,673,-23,5387,2883,36
19671,6133,8706,-6,11890,7463,673,-16,5440,2902,36
19673,6127,8705,1,11883,7463,672,-22,5363,2918,36
19675,6126,8707,-8,11881,7461,671,-14,5471,2907,36
19677,6122,8707,-17,11893,7462,670,-25,5355,2907,36
19679,6124,8707,-19,11882,7465,670,-14,5454,2939,36
19681,6119,8704,-12,12075,7463,670,-24,5357,2902,36
19683,6114,8709,-16,12061,7461,670,-17,5429,2923,36
19685,6113,8707,-18,11879,7460,669,-21,5430,2883,36
19687,6108,8706,-18,11977,7463,669,-16,5425,2878,36
19689,6108,8706,-17,11981,7463,669,-25,5310,2883,36
19691,6104,8706,-15,12079,7458,668,-20,5306,2902,36
19693,6098,8705,-14,11887,7460,667,-22,5325,2934,36
19695,6095,8704,16,12074,7458,667,-13,5431,2933,36
19697,6096,8704,-10,11976,7460,666,-21,5419,2953,36
19699,6091,8703,-11,11974,7458,665,-19,5323,2943,36
19701,6090,8701,-10,11666,7459,665,-21,5409,2933,36
19703,6086,8703,-8,11908,7456,664,-15,5431,2922,36
19705,6081,8700,-8,11886,7456,663,-24,5324,2922,36
19707,6080,8703,-8,11744,7457,662,-18,5380,2963,36
19709,6079,8701,-10,11649,7455,661,-20,5471,2974,36
19711,6074,8701,-9,11792,7455,661,-20,5326,2968,36
19713,6071,8704,-11,11891,7455,660,-21,5480,2953,36
19715,6067,8701,-9,11649,7457,659,-19,5417,2974,36
19717,6067,8700,-11,11653,7456,658,-20,5437,2968,36
19719,6062,8699,-11,11564,7455,657,-19,5331,2974,36
19721,6062,8700,-11,11646,7455,657,-22,5449,2943,36
19723,6057,8701,-13,11898,7455,657,-19,5359,2918,36
19725,6052,8702,-14,11896,7452,656,-23,5438,2933,36
19727,6052,8698,-12,11686,7453,656,-18,5351,2953,36
19729,6042,8699,-10,11984,7454,656,-22,5415,2963,36
19731,6041,8699,-14,11884,7453,656,-20,5372,2963,36
19733,6039,8698,-14,11884,7453,657,-23,5419,2999,36
19735,6041,8699,-7,11901,7454,656,-14,5492,3029,36
19737,6032,8697,-16,11658,7452,656,-25,5411,3019,36
19739,6034,8698,-19,11644,7456,655,-21,5346,3040,36
19741,6031,8696,-19,11973,7451,655,-21,5491,3076,36
19743,6033,8697,-19,11987,7457,654,-17,5490,3061,36
19745,6021,8700,-19,11882,7450,654,-25,5423,3040,36
19747,6025,8697,-20,11899,7453,653,-15,5489,2999,36
19749,6021,8696,-22,11647,7453,653,-21,5523,2968,36
19751,6017,8697,-24,11894,7453,652,-17,5513,2979,36
19753,6013,8698,-21,11889,7451,651,-27,5381,2968,36
19755,6012,8696,-18,11884,7450,650,-17,5426,2974,36
19757,6011,8694,-17,11988,7447,650,-21,5507,2984,36
19759,6007,8694,-14,11882,7449,649,-16,5561,2953,36
19761,6004,8696,-17,11887,7449,648,-23,5480,2994,36
19763,5997,8695,-16,11979,7448,647,-20,5536,2978,36
19765,5997,8695,-16,11888,7446,646,-22,5497,2927,36
19767,5992,8695,-19,11879,7447,645,-19,5434,2933,36
19769,5988,8696,-17,11880,7448,644,-25,5408,2901,36
19771,5986,8694,-18,11880,7449,643,-21,5458,2901,36
19773,5988,8696,-18,11666,7447,642,-22,5518,2897,36
19775,5984,8695,-21,11899,7448,641,-19,5469,2897,36
19777,5981,8693,-18,11976,7446,640,-27,5389,2912,36
19779,5977,8693,-14,11979,7447,640,-21,5402,2901,36
19781,5975,8695,-10,11989,7445,639,-27,5428,2912,36
19783,5970,8691,-11,11653,7446,638,-17,5556,2933,36
19785,5969,8692,-6,11565,7445,637,-27,5420,2892,36
19787,5960,8692,-8,11984,7445,636,-19,5466,2892,36
19789,5968,8689,-7,11662,7446,635,-21,5560,2877,36
19791,5961,8692,-5,11577,7445,634,-18,5521,2901,36
19793,5958,8693,-7,11655,7444,634,-22,5504,2901,36
19795,5951,8692,-6,11644,7444,633,-18,5487,2927,36
19797,5953,8693,-8,11480,7446,632,-26,5425,2917,36
19799,5950,8691,-6,11672,7444,631,-19,5462,2917,36
19801,5942,8690,-6,11890,7442,630,-24,5486,2897,36
19803,5941,8691,-6,11661,7444,629,-15,5528,2886,36
19805,5943,8690,-8,11652,7445,628,-22,5528,2897,36
19807,5937,8691,-11,11650,7444,628,-17,5493,2962,36
19809,5931,8689,-10,11656,7445,627,-25,5444,2988,36
19811,5935,8689,-10,11877,7445,626,-19,5410,2978,36
19813,5932,8688,-10,11878,7443,625,-24,5418,2973,36
19815,5929,8686,-9,11674,7443,625,-19,5427,2957,36
19817,5925,8687,-6,11643,7443,624,-24,5391,2926,36
19819,5922,8691,-6,11573,7443,623,-21,5417,2917,36
19821,5917,8686,-4,11643,7443,623,-27,5458,2937,36
19823,5913,8687,-5,11971,7444,622,-17,5500,2937,36
19825,5919,8688,-4,11663,7443,621,-24,5464,2892,36
19827,5907,8687,-5,11977,7440,620,-17,5564,2881,36
19829,5910,8686,-3,11661,7444,619,-22,5489,2857,36
19831,5907,8687,-4,11664,7443,619,-16,5522,2881,36
19833,5903,8687,-3,11879,7443,618,-26,5421,2921,36
19835,5903,8685,-4,11880,7439,617,-18,5548,2912,36
19837,5902,8685,-4,11993,7439,617,-22,5486,2906,36
19839,5898,8686,-5,11591,7440,616,-20,5432,2937,36
19841,5892,8684,-3,11660,7440,615,-28,5460,2952,36
19843,5886,8685,-3,11576,7438,614,-17,5548,2937,36
19845,5886,8684,-5,11567,7437,614,-26,5448,2957,36
19847,5882,8683,-5,11665,7436,613,-17,5554,2952,36
19849,5886,8683,-4,11702,7436,612,-23,5593,2932,36
19851,5882,8685,-6,11663,7437,612,-20,5556,2926,36
19853,5880,8681,-5,11872,7436,611,-26,5502,2952,36
19855,5871,8683,-7,11560,7438,610,-18,5509,2942,36
19857,5873,8682,-6,11654,7436,609,-23,5573,2916,36
19859,5872,8681,-7,11886,7434,608,-20,5508,2885,36
19861,5865,8681,-8,11873,7435,608,-25,5526,2921,36
19863,5863,8683,-7,11865,7434,608,-17,5661,2896,36
19865,5860,8682,-10,11661,7434,607,-26,5618,2861,36
19867,5858,8681,-9,11661,7435,607,-17,5577,2881,36
19869,5855,8681,-11,11903,7434,607,-25,5559,2900,36
19871,5851,8678,-8,11971,7433,606,-18,5642,2911,36
19873,5850,8680,-10,11475,7431,606,-28,5575,2911,36
19875,5848,8679,-9,11885,7432,605,-19,5565,2911,36
19877,5843,8679,-10,11966,7433,604,-25,5628,2932,36
19879,5848,8678,-11,11664,7432,604,-18,5564,2946,36
19881,5838,8677,-11,11565,7432,603,-25,5629,2942,36
19883,5837,8677,-9,11666,7429,602,-18,5590,2932,36
19885,5837,8675,-10,11890,7430,601,-22,5635,2872,36
19887,5838,8677,-12,11974,7430,600,-18,5616,2866,36
19889,5829,8678,-12,11565,7428,599,-23,5574,2876,36
19891,5824,8676,-11,11656,7429,599,-23,5468,2872,36
19893,5828,8676,-13,11881,7427,598,-25,5550,2900,36
19895,5820,8675,-14,11668,7428,597,-21,5566,2926,36
19897,5817,8675,-14,11890,7429,596,-28,5481,2966,36
19899,5815,8677,-16,11580,7429,596,-20,5525,2957,36
19901,5816,8676,-15,11663,7428,595,-25,5547,2957,36
19903,5812,8675,-15,11664,7430,594,-20,5567,2951,36
19905,5808,8677,-16,11892,7427,593,-25,5508,2951,36
19907,5804,8677,-15,11656,7426,593,-22,5505,2966,36
19909,5798,8676,-16,11655,7426,592,-27,5511,2925,36
19911,5801,8673,-17,11875,7426,591,-21,5606,2916,36
19913,5799,8675,-17,11650,7427,591,-23,5589,2900,36
19915,5794,8673,-18,11672,7426,590,-18,5564,2920,36
19917,5792,8674,-19,11665,7426,590,-25,5541,2896,36
19919,5789,8672,-21,11883,7425,589,-18,5556,2916,36
19921,5786,8674,-23,11654,7425,589,-24,5550,2936,36
19923,5782,8672,-22,11482,7422,588,-19,5529,2925,36
19925,5781,8671,-20,11985,7423,588,-28,5395,2925,36
19927,5778,8671,-18,11887,7423,587,-22,5489,2905,36
19929,5775,8671,-18,11896,7427,586,-26,5467,2916,36
19931,5774,8670,-12,11892,7426,586,-18,5522,2905,36
19933,5772,8671,-12,11656,7423,585,-24,5552,2905,36
19935,5774,8669,-12,11658,7421,584,-22,5446,2916,36
19937,5766,8672,-9,11976,7423,584,-25,5553,2936,36
19939,5766,8669,-6,11885,7423,583,-20,5471,2931,36
19941,5762,8671,-6,11669,7422,583,-28,5460,2925,36
19943,5762,8669,-7,11660,7422,582,-20,5524,2941,36
19945,5755,8671,-7,11893,7422,581,-27,5442,2925,36
19947,5748,8667,-6,11879,7423,580,-19,5561,2956,36
19949,5750,8667,-5,11660,7423,580,-28,5442,2936,36
19951,5748,8666,-6,11653,7419,579,-18,5517,2961,36
19953,5750,8666,-4,11576,7424,578,-28,5488,2915,36
19955,5741,8668,-5,11656,7422,578,-19,5479,2920,36
19957,5739,8669,-4,11657,7422,578,-26,5558,2905,36
19959,5738,8667,-4,11660,7419,578,-23,5447,2880,36
19961,5738,8668,-4,11884,7422,578,-24,5576,2875,36
19963,5734,8667,-1,11976,7420,578,-24,5472,2856,36
19965,5733,8665,-1,11875,7422,578,-25,5467,2890,36
19967,5729,8666,-3,11975,7421,578,-19,5532,2875,36
19969,5729,8666,-1,11652,7419,578,-23,5532,2915,36
19971,5723,8664,-1,11644,7419,578,-22,5478,2920,36
19973,5726,8664,-1,11664,7417,578,-22,5514,2890,36
19975,5715,8665,-1,11666,7418,577,-21,5494,2875,36
19977,5715,8666,-1,11886,7416,577,-24,5530,2875,36
19979,5711,8664,-1,11473,7416,577,-23,5443,2865,36
19981,5709,8661,-1,11660,7415,576,-25,5546,2825,36
19983,5708,8663,0,11661,7414,576,-19,5526,2865,36
19985,5708,8663,1,11881,7418,575,-24,5511,2856,36
19987,5706,8663,0,11656,7416,574,-19,5496,2831,36
19989,5704,8663,0,11901,7420,573,-28,5454,2856,36
19991,5694,8664,0,11663,7418,573,-20,5464,2895,36
19993,5695,8660,1,11884,7416,572,-25,5586,2895,36
19995,5696,8660,-2,11663,7416,571,-23,5472,2895,36
19997,5688,8660,-1,11678,7415,571,-25,5537,2941,36
19999,5691,8660,-1,11948,7416,570,-23,5448,2976,36
20001,5689,8660,-1,11986,7416,569,-25,5561,2931,36
20003,5684,8661,-1,11978,7418,569,-22,5491,2895,36
20005,5683,8658,-1,11890,7416,568,-27,5419,2880,36
20007,5679,8658,-3,11881,7416,567,-23,5463,2870,36
20009,5674,8660,-3,11667,7415,566,-28,5516,2870,36
20011,5674,8660,2,11656,7416,566,-23,5546,2890,36
20013,5672,8660,-4,11665,7414,565,-27,5469,2890,36
20015,5666,8658,4,11885,7415,564,-20,5591,2915,36
20017,5667,8656,5,11472,7415,563,-28,5535,2899,36
20019,5662,8659,3,11657,7413,563,-24,5438,2895,36
20021,5658,8655,7,11666,7417,562,-25,5565,2895,36
20023,5660,8654,4,11891,7414,561,-24,5437,2910,36
20025,5658,8656,5,11671,7416,561,-25,5560,2924,36
20027,5657,8657,5,11664,7408,560,-25,5440,2904,36
20029,5651,8655,6,11665,7414,560,-25,5521,2859,36
20031,5651,8658,6,11661,7410,560,-21,5512,2859,36
20033,5649,8654,5,11877,7412,559,-28,5499,2870,36
20035,5643,8654,8,11572,7411,558,-21,5481,2855,36
20037,5639,8653,7,11673,7412,558,-29,5419,2875,36
20039,5638,8654,7,11573,7410,557,-23,5459,2855,36
20041,5638,8655,5,11655,7409,557,-26,5546,2875,36
20043,5635,8653,6,11967,7409,556,-19,5529,2915,36
20045,5629,8652,6,11981,7409,556,-26,5465,2930,36
20047,5628,8654,7,11659,7408,555,-21,5464,2935,36
20049,5631,8651,6,11890,7408,555,-28,5501,2919,36
20051,5627,8649,6,11666,7411,554,-23,5461,2915,36
20053,5619,8652,6,11571,7409,554,-26,5584,2890,36
20055,5617,8653,5,11881,7406,553,-22,5578,2864,36
20057,5623,8651,5,11668,7408,552,-27,5557,2875,36
20059,5614,8650,7,11888,7407,552,-21,5495,2879,36
20061,5611,8652,5,11646,7408,552,-29,5439,2870,36
20063,5612,8651,4,11647,7408,551,-20,5541,2898,36
20065,5610,8648,3,11653,7406,550,-24,5539,2870,36
20067,5606,8649,3,11478,7408,550,-19,5525,2864,36
20069,5605,8649,3,11564,7404,550,-26,5546,2894,36
20071,5599,8651,2,11665,7406,549,-20,5487,2894,36
20073,5600,8649,2,11825,7406,549,-29,5421,2914,36
20075,5597,8650,1,11882,7405,548,-24,5489,2919,36
20077,5592,8648,2,11795,7405,548,-25,5545,2940,36
20079,5588,8648,0,11654,7405,548,-23,5458,2923,36
20081,5590,8649,2,11588,7407,547,-29,5455,2903,36
20083,5584,8648,3,11652,7404,547,-20,5544,2898,36
20085,5585,8647,3,11651,7403,546,-29,5469,2874,36
20087,5580,8647,1,11672,7403,546,-22,5515,2844,36
20089,5575,8646,1,11658,7404,545,-28,5443,2863,36
20091,5578,8644,0,11990,7403,545,-21,5578,2869,36
20093,5574,8645,1,11683,7401,544,-30,5530,2878,36
20095,5569,8645,1,11653,7401,543,-25,5463,2863,36
20097,5571,8644,0,11569,7403,543,-28,5495,2863,36
20099,5573,8647,0,11880,7405,543,-22,5568,2878,36
20101,5564,8641,1,11664,7399,542,-29,5570,2903,36
20103,5561,8643,0,11668,7403,542,-26,5519,2909,36
20105,5559,8644,0,11563,7403,541,-31,5460,2903,36
20107,5562,8644,0,11567,7400,541,-24,5518,2894,36
20109,5552,8643,-1,11898,7399,540,-27,5499,2874,36
20111,5552,8642,-3,11886,7403,540,-24,5542,2869,36
20113,5551,8643,-3,11569,7404,539,-26,5558,2889,36
20115,5551,8641,-5,11655,7398,539,-21,5587,2903,36
20117,5548,8642,-5,11661,7399,538,-30,5580,2914,36
20119,5543,8639,-6,11573,7399,538,-26,5567,2878,36
20121,5544,8640,-7,11645,7398,537,-31,5483,2854,36
20123,5542,8640,-8,11667,7396,537,-24,5533,2824,36
20125,5539,8640,-8,11877,7400,536,-31,5599,2830,36
20127,5537,8640,-8,11657,7396,536,-23,5650,2810,37
20129,5531,8640,-9,11895,7394,535,-30,5566,2839,37
20131,5524,8641,-11,11980,7395,534,-23,5652,2823,37
20133,5528,8636,-14,11558,7392,534,-31,5608,2873,37
20135,5523,8638,-15,11656,7393,533,-25,5583,2902,37
20137,5524,8636,-14,11885,7392,533,-28,5564,2907,37
20139,5517,8634,-14,11569,7389,532,-24,5584,2902,37
20141,5516,8637,-16,11896,7392,532,-28,5660,2897,37
20143,5511,8637,-14,11659,7389,531,-26,5663,2897,37
20145,5519,8637,-16,11657,7390,531,-31,5612,2888,37
20147,5508,8636,-17,11663,7388,530,-24,5566,2878,37
20149,5508,8634,-18,11982,7388,530,-28,5613,2893,37
20151,5510,8636,-15,11563,7389,529,-26,5645,2878,37
20153,5505,8636,-15,11895,7389,529,-31,5594,2863,37
20155,5502,8634,-17,11658,7390,528,-26,5575,2878,37
20157,5498,8634,-17,11663,7391,528,-29,5540,2869,37
20159,5495,8634,-22,11656,7388,528,-23,5578,2873,37
20161,5498,8636,-24,11662,7390,527,-30,5574,2869,37
20163,5498,8636,-23,11654,7390,527,-26,5586,2882,37
20165,5491,8634,-27,11654,7388,527,-31,5634,2907,37
20167,5485,8632,-32,11655,7385,526,-27,5688,2893,37
20169,5485,8632,-32,11900,7387,526,-29,5700,2907,37
20171,5489,8633,-21,11566,7387,526,-25,5611,2933,37
20173,5483,8632,-23,11964,7385,526,-31,5691,2897,37
20175,5482,8631,-23,11555,7388,525,-24,5668,2888,37
20177,5478,8631,-21,11657,7385,525,-31,5600,2873,37
20179,5474,8632,-19,11567,7384,524,-27,5654,2902,37
20181,5475,8630,-21,11584,7383,524,-31,5705,2902,37
20183,5470,8631,-10,11560,7382,523,-22,5695,2897,37
20185,5469,8629,-6,11922,7381,522,-27,5637,2893,37
20187,5466,8630,-7,11648,7384,522,-23,5595,2933,37
20189,5464,8632,-7,11560,7383,522,-30,5680,2922,37
20191,5465,8628,-9,11648,7381,521,-25,5708,2913,37
20193,5458,8627,-9,11643,7383,520,-28,5619,2868,37
20195,5457,8628,-8,11562,7381,520,-26,5615,2877,37
20197,5448,8629,-9,11893,7379,520,-28,5710,2907,37
20199,5458,8629,-7,11642,7382,519,-22,5657,2897,37
20201,5451,8627,-7,11660,7380,519,-32,5683,2888,37
20203,5445,8626,-10,11737,7379,519,-22,5649,2893,37
20205,5450,8624,-5,11662,7380,518,-28,5599,2857,37
20207,5448,8626,-9,11894,7380,519,-25,5698,2853,37
20209,5440,8625,-1,11979,7380,519,-26,5685,2873,37
20211,5442,8624,0,11555,7378,518,-26,5704,2853,37
20213,5436,8626,1,11649,7380,518,-26,5624,2862,37
20215,5436,8624,0,11571,7380,518,-25,5738,2857,37
20217,5431,8623,1,11890,7380,517,-28,5614,2872,37
20219,5433,8623,3,11464,7380,517,-25,5691,2886,37
20221,5432,8622,3,11659,7379,517,-26,5690,2862,37
20223,5428,8623,8,11546,7379,517,-22,5681,2853,37
20225,5425,8621,5,11670,7378,517,-29,5609,2853,37
20227,5423,8618,4,11660,7378,517,-23,5602,2881,37
20229,5420,8621,5,11650,7377,516,-31,5653,2862,37
20231,5425,8620,2,11651,7377,516,-26,5654,2872,37
20233,5419,8620,4,11885,7374,516,-27,5530,2886,37
20235,5418,8620,4,11651,7373,516,-26,5579,2892,37
20237,5416,8621,2,11645,7373,516,-28,5647,2916,37
20239,5407,8619,2,11660,7371,516,-21,5597,2932,37
20241,5408,8619,2,11904,7371,515,-28,5529,2906,37
20243,5404,8622,1,11881,7371,515,-26,5504,2912,37
20245,5407,8618,2,11571,7372,514,-31,5590,2896,37
20247,5404,8617,2,11659,7372,514,-25,5619,2881,37
20249,5402,8617,1,11892,7370,514,-30,5622,2856,37
20251,5395,8618,1,11654,7371,513,-23,5631,2832,37
20253,5392,8618,3,11972,7372,513,-27,5612,2856,37
20255,5391,8617,2,11904,7369,512,-24,5523,2861,37
