time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,-,-,sccm,degC,raw,raw,raw,raw,raw,raw,raw,raw,-,-,-,Mm^-1,Mm^-1,Mm^-1,date,text
20230323 17:18:29,84012.0,10.0,0.7514776632302407,-1.89,75.05326460481098,498.0,4.008591065292096,-141.14261168384883,-0.38,-0.12,-0.64,0.0,0.06,20.59,160.0,0.1683848797250862,69.26,317.7,12.6,1286.1,743.5,1525.6,0.047,99000.0,4095.0,15.06,12.12,13.8,2915.0,2982.0,23.97,0.92,26.79,396.0,16.81,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721168981483,postbkg
20230323 17:18:30,84013.0,10.0,0.7514776632302407,-0.84,75.05326460481098,498.0,4.008591065292096,-183.14261168384883,-0.38,-1.22,-0.65,0.0,0.06,20.59,160.0,0.1683848797250862,69.13,319.4,12.9,1281.3,745.3,1525.5,0.023,99000.0,4095.0,15.06,12.19,13.8,2916.0,2983.0,23.98,0.64,26.76,396.0,17.33,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721180555556,postbkg
20230323 17:18:31,84014.0,10.0,0.6114776632302408,-1.37,75.05326460481098,493.0,4.008591065292096,-204.14261168384883,-0.38,0.24,-0.65,1.0,0.06,20.59,160.0,1.1683848797250862,69.06,319.8,12.7,1288.7,745.3,1527.2,-0.0,99000.0,4095.0,15.06,12.19,13.8,2915.0,2982.0,23.96,-0.09,26.96,396.0,16.24,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72119212963,postbkg
20230323 17:18:32,84015.0,10.0,0.6114776632302408,-1.37,75.05326460481098,493.0,4.008591065292096,-162.14261168384883,-0.26,-1.0,-0.66,0.0,0.06,20.59,160.0,1.1683848797250862,68.95,320.2,13.0,1282.8,745.9,1526.5,0.071,99000.0,4095.0,15.06,12.12,13.8,2916.0,2984.0,23.97,1.12,26.83,396.0,17.08,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721203703702,postbkg
20230323 17:18:33,84016.0,10.0,0.6114776632302408,-1.89,75.05326460481098,489.0,4.008591065292096,-162.14261168384883,-0.26,-0.25,-0.64,1.0,0.06,20.59,160.0,1.1683848797250862,68.87,318.8,12.9,1282.6,745.9,1525.2,0.033,99000.0,4095.0,15.06,12.19,13.8,2916.0,2983.0,23.98,0.76,26.82,396.0,17.11,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72121527778,postbkg
20230323 17:18:34,84017.0,10.0,0.6114776632302408,-1.37,75.05326460481098,489.0,4.008591065292096,-121.14261168384883,-0.38,-0.69,-0.66,0.0,0.06,20.59,158.0,0.1683848797250862,68.82,319.6,13.0,1278.6,747.2,1526.3,0.023,99001.0,4095.0,15.06,12.12,13.8,2916.0,2983.0,23.99,0.64,26.73,396.0,17.98,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721226851852,postbkg
20230323 17:18:35,84018.0,10.0,0.6114776632302408,-1.37,76.05326460481098,484.0,4.008591065292096,-183.14261168384883,-0.38,0.62,-0.65,1.0,0.06,20.59,158.0,1.1683848797250862,68.72,319.9,12.6,1279.9,746.4,1525.2,0.023,99001.0,4095.0,15.06,12.12,13.8,2915.0,2982.0,23.98,0.64,26.78,396.0,17.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721238425926,postbkg
20230323 17:18:36,84019.0,10.0,0.7514776632302407,-1.37,76.05326460481098,484.0,4.008591065292096,-225.14261168384883,-0.38,-0.11,-0.67,0.0,0.06,20.59,158.0,0.1683848797250862,68.62,318.9,12.8,1279.2,746.7,1524.5,0.033,99000.0,4095.0,15.06,12.19,13.8,2916.0,2983.0,23.99,0.76,26.76,396.0,17.66,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72125,postbkg
20230323 17:18:37,84020.0,10.0,0.6114776632302408,-1.89,73.05326460481098,479.0,4.008591065292096,-162.14261168384883,-0.38,0.43,-0.63,1.0,0.06,20.59,158.0,1.1683848797250862,68.49,319.0,12.7,1281.1,745.3,1526.2,0.047,99001.0,4095.0,15.06,12.12,13.8,2916.0,2983.0,23.97,0.92,26.72,396.0,17.63,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721261574075,postbkg
20230323 17:18:38,84021.0,10.0,0.7514776632302407,-1.37,73.05326460481098,479.0,4.008591065292096,-162.14261168384883,-0.38,-0.55,-0.65,0.0,0.06,20.59,158.0,1.1683848797250862,68.41,319.2,12.6,1280.5,747.2,1526.9,0.061,99001.0,4095.0,15.06,12.12,13.8,2916.0,2982.0,23.99,1.04,26.74,396.0,17.89,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72127314815,postbkg
20230323 17:18:39,84022.0,10.0,0.7514776632302407,-1.37,68.05326460481098,477.0,4.008591065292096,-204.14261168384883,-0.38,-0.03,-0.66,1.0,0.06,20.59,159.0,1.1683848797250862,68.39,319.2,12.7,1282.5,746.6,1527.9,0.052,98999.0,4095.0,15.06,12.19,13.8,2915.0,2983.0,23.97,0.96,26.76,396.0,17.66,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72128472222,postbkg
20230323 17:18:40,84023.0,10.0,0.6114776632302408,-1.37,68.05326460481098,477.0,4.008591065292096,-204.14261168384883,-0.38,0.04,-0.65,0.0,0.06,20.59,159.0,1.1683848797250862,68.33,319.5,12.7,1284.5,744.6,1525.8,0.047,99000.0,4095.0,15.06,12.12,13.8,2916.0,2982.0,23.99,0.92,26.83,396.0,16.81,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721296296295,postbkg
20230323 17:18:41,84024.0,10.0,0.47147766323024065,-1.37,63.05326460481098,476.0,4.008591065292096,-204.14261168384883,-0.38,-0.33,-0.67,0.0,0.06,20.59,159.0,0.1683848797250862,68.28,320.0,12.7,1284.9,745.7,1526.0,0.033,98998.0,4095.0,15.06,12.12,13.8,2916.0,2983.0,23.97,0.76,26.9,396.0,16.65,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72130787037,postbkg
20230323 17:18:42,84025.0,10.0,0.6114776632302408,-1.37,63.05326460481098,476.0,4.008591065292096,-183.14261168384883,-0.38,-0.75,-0.65,0.0,0.06,20.59,159.0,0.1683848797250862,68.23,320.4,12.8,1281.7,746.4,1524.9,0.042,98999.0,4095.0,15.06,12.19,13.8,2916.0,2984.0,23.99,0.87,26.87,396.0,16.93,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721319444445,postbkg
20230323 17:18:43,84026.0,10.0,0.6114776632302408,-1.89,61.05326460481098,482.0,4.008591065292096,-204.14261168384883,-0.38,0.7,-0.64,1.0,-0.01,20.59,159.0,0.1683848797250862,68.18,319.5,12.5,1281.4,745.8,1525.2,0.08,99001.0,4095.0,15.06,12.12,13.8,2916.0,2983.0,23.96,1.2,26.79,396.0,17.3,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721331018518,postbkg
20230323 17:18:44,84027.0,10.0,0.6114776632302408,-1.37,61.05326460481098,482.0,4.008591065292096,-204.14261168384883,-0.38,-1.36,-0.63,0.0,0.06,20.59,157.0,1.1683848797250862,68.1,318.9,13.0,1279.9,747.5,1525.2,0.033,98999.0,4095.0,15.06,12.19,13.8,2917.0,2984.0,23.98,0.76,26.79,396.0,17.6,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72134259259,postbkg
20230323 17:18:45,84028.0,10.0,0.6114776632302408,-1.37,63.05326460481098,487.0,4.008591065292096,-162.14261168384883,-0.5,0.08,-0.64,0.0,0.06,20.59,157.0,0.1683848797250862,68.02,319.9,12.7,1280.7,744.7,1524.5,0.061,99000.0,4095.0,15.06,12.12,13.8,2916.0,2983.0,23.98,1.04,26.77,396.0,17.17,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721354166668,postbkg
20230323 17:18:46,84029.0,10.0,0.6114776632302408,-1.37,63.05326460481098,487.0,4.008591065292096,-204.14261168384883,-0.26,-0.7,-0.64,0.0,0.06,20.59,157.0,0.1683848797250862,67.89,319.7,12.8,1280.1,746.6,1526.5,0.056,98999.0,4095.0,15.06,12.19,13.8,2917.0,2983.0,23.99,1.0,26.74,396.0,17.75,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72136574074,postbkg
20230323 17:18:47,84030.0,10.0,0.47147766323024065,-1.37,65.05326460481098,486.0,4.008591065292096,-141.14261168384883,-0.26,-0.37,-0.66,1.0,0.06,20.59,157.0,1.1683848797250862,67.81,319.4,12.9,1278.1,746.5,1526.8,0.061,99001.0,4095.0,15.06,12.12,13.8,2917.0,2984.0,23.99,1.04,26.66,396.0,18.28,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721377314814,postbkg
20230323 17:18:48,84031.0,10.0,0.6114776632302408,-1.89,65.05326460481098,486.0,4.008591065292096,-204.14261168384883,-0.26,-0.04,-0.65,0.0,0.06,20.59,157.0,1.1683848797250862,67.72,321.0,12.7,1284.2,746.4,1524.6,0.042,98998.0,4095.0,15.06,12.12,13.8,2917.0,2985.0,23.99,0.87,26.97,396.0,16.36,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721388888887,postbkg
20230323 17:18:49,84032.0,10.0,0.47147766323024065,-1.37,62.05326460481098,487.0,4.008591065292096,-162.14261168384883,-0.38,0.44,-0.66,1.0,0.06,20.59,151.0,0.1683848797250862,67.63,319.0,12.7,1282.5,746.2,1528.0,0.056,99000.0,4095.0,15.06,12.19,13.8,2917.0,2983.0,23.96,1.0,26.73,396.0,17.73,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721400462964,postbkg
20230323 17:18:50,84033.0,10.0,0.6114776632302408,-0.84,62.05326460481098,487.0,4.008591065292096,-183.14261168384883,-0.38,-0.2,-0.67,0.0,0.06,20.59,151.0,1.1683848797250862,67.59,319.7,12.6,1286.1,747.1,1524.4,0.037,98999.0,4095.0,15.06,12.12,13.8,2917.0,2983.0,23.97,0.82,27.01,396.0,16.22,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721412037037,postbkg
20230323 17:18:51,84034.0,10.0,0.7514776632302407,-1.37,61.05326460481098,492.0,4.008591065292096,-183.14261168384883,-0.5,0.11,-0.67,1.0,0.06,20.59,151.0,1.1683848797250862,67.51,318.6,12.7,1285.4,748.3,1524.5,0.037,99000.0,4095.0,15.06,12.06,13.8,2917.0,2983.0,23.97,0.82,26.99,396.0,16.56,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72142361111,postbkg
20230323 17:18:52,84035.0,10.0,0.47147766323024065,-1.37,61.05326460481098,492.0,4.008591065292096,-183.14261168384883,-0.38,-0.98,-0.68,0.0,0.06,20.59,151.0,0.1683848797250862,67.46,318.7,12.9,1281.1,745.8,1524.2,0.056,98999.0,4095.0,15.06,12.06,13.8,2917.0,2983.0,23.99,1.0,26.8,396.0,17.23,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721435185184,postbkg
20230323 17:18:53,84036.0,10.0,0.6114776632302408,-1.37,67.05326460481098,492.0,4.008591065292096,-225.14261168384883,-0.38,0.56,-0.65,0.0,0.06,20.59,151.0,0.1683848797250862,67.38,319.6,12.6,1285.0,745.7,1526.1,0.037,99000.0,4095.0,15.06,12.12,13.8,2917.0,2983.0,23.98,0.82,26.88,396.0,16.75,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72144675926,postbkg
20230323 17:18:54,84037.0,10.0,0.6114776632302408,-1.37,67.05326460481098,492.0,4.008591065292096,-141.14261168384883,-0.38,-0.39,-0.64,1.0,0.06,20.59,151.0,1.1683848797250862,67.3,319.1,12.7,1281.6,746.2,1524.7,0.085,98998.0,4095.0,15.06,12.12,13.8,2918.0,2984.0,23.99,1.23,26.82,396.0,17.19,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721458333333,postbkg
20230323 17:18:55,84038.0,10.0,0.6114776632302408,-1.37,73.05326460481098,491.0,4.008591065292096,-162.14261168384883,-0.38,-0.45,-0.64,1.0,0.06,20.59,155.0,2.168384879725086,67.2,320.0,12.8,1278.9,746.8,1527.7,0.042,99000.0,4095.0,15.06,12.12,13.8,2917.0,2985.0,23.98,0.87,26.69,396.0,18.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721469907407,postbkg
20230323 17:18:56,84039.0,10.0,0.7514776632302407,-1.37,73.05326460481098,491.0,4.008591065292096,-204.14261168384883,-0.38,-0.76,-0.66,0.0,0.06,20.59,155.0,0.1683848797250862,67.12,319.0,12.7,1280.6,750.1,1523.1,0.037,98997.0,4095.0,15.06,12.0,13.8,2917.0,2984.0,23.99,0.82,26.96,396.0,17.07,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72148148148,postbkg
20230323 17:18:57,84040.0,10.0,0.7514776632302407,-1.89,72.05326460481098,491.0,4.008591065292096,-183.14261168384883,-0.38,0.5,-0.67,0.0,0.06,20.59,155.0,2.168384879725086,67.07,319.6,12.7,1280.1,745.5,1525.4,0.056,99000.0,4095.0,15.06,12.06,13.8,2918.0,2984.0,23.98,1.0,26.74,396.0,17.55,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721493055556,postbkg
20230323 17:18:58,84041.0,10.0,0.7514776632302407,-0.84,72.05326460481098,491.0,4.008591065292096,-183.14261168384883,-0.38,-0.26,-0.63,1.0,0.06,20.59,155.0,0.1683848797250862,67.04,319.4,12.7,1281.4,746.4,1525.3,0.056,98999.0,4095.0,15.06,12.12,13.8,2918.0,2984.0,23.99,1.0,26.81,396.0,17.31,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72150462963,postbkg
20230323 17:18:59,84042.0,10.0,0.6114776632302408,-1.89,73.05326460481098,490.0,4.008591065292096,-162.14261168384883,-0.38,0.07,-0.64,1.0,0.06,20.59,155.0,0.1683848797250862,67.04,319.7,12.8,1285.4,746.5,1525.6,0.037,98997.0,4095.0,15.06,12.06,13.8,2918.0,2984.0,23.98,0.82,26.94,396.0,16.55,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721516203703,postbkg
20230323 17:19:00,84043.0,10.0,0.7514776632302407,-1.37,73.05326460481098,490.0,4.008591065292096,-121.14261168384883,-0.26,-0.27,-0.64,0.0,0.06,20.59,156.0,0.1683848797250862,67.07,318.7,12.7,1281.5,747.7,1523.5,0.042,98999.0,4095.0,15.06,12.0,13.8,2917.0,2983.0,23.99,0.87,26.89,396.0,17.05,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72152777778,postbkg
20230323 17:19:01,84044.0,10.0,0.7514776632302407,-1.37,71.05326460481098,492.0,4.008591065292096,-141.14261168384883,-0.26,-1.36,-0.64,0.0,0.06,20.59,156.0,0.1683848797250862,67.14,318.7,12.8,1285.9,746.1,1524.4,0.052,99000.0,4095.0,15.06,12.19,13.8,2918.0,2985.0,23.98,0.96,26.95,396.0,16.4,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721539351853,postbkg
20230323 17:19:02,84045.0,10.0,0.7514776632302407,-1.89,71.05326460481098,492.0,4.008591065292096,-162.14261168384883,-0.14,-0.28,-0.64,1.0,0.06,20.59,156.0,1.1683848797250862,67.2,319.8,12.8,1285.7,746.3,1524.0,0.009,98999.0,4095.0,15.06,12.12,13.8,2918.0,2984.0,24.0,0.4,27.0,396.0,16.16,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721550925926,postbkg
20230323 17:19:03,84046.0,10.0,0.6114776632302408,-1.89,68.05326460481098,496.0,4.008591065292096,-183.14261168384883,-0.5,-0.02,-0.64,1.0,0.06,20.59,156.0,1.1683848797250862,67.22,319.6,12.8,1281.9,746.2,1524.6,0.037,99000.0,4095.0,15.06,12.19,13.8,2918.0,2984.0,23.98,0.82,26.84,396.0,17.02,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.7215625,postbkg
20230323 17:19:04,84047.0,10.0,0.6114776632302408,-1.37,68.05326460481098,496.0,4.008591065292096,-183.14261168384883,-0.38,-1.39,-0.65,0.0,0.06,20.59,156.0,0.1683848797250862,67.25,320.3,13.1,1284.1,746.6,1526.6,0.047,98999.0,4095.0,15.06,12.12,13.8,2919.0,2985.0,23.99,0.92,26.9,396.0,16.8,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721574074076,postbkg
20230323 17:19:05,84048.0,10.0,0.6114776632302408,-1.37,73.05326460481098,497.0,4.008591065292096,-162.14261168384883,-0.26,-0.31,-0.67,1.0,0.06,20.59,147.0,0.1683848797250862,67.27,319.9,12.9,1282.3,748.4,1525.4,0.061,98999.0,4095.0,15.06,12.19,13.8,2919.0,2984.0,23.98,1.04,26.92,396.0,17.0,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72158564815,postbkg
20230323 17:19:06,84049.0,10.0,0.7514776632302407,-1.37,73.05326460481098,497.0,4.008591065292096,-162.14261168384883,-0.26,-0.25,-0.64,0.0,0.06,20.59,147.0,1.1683848797250862,67.38,319.2,12.8,1279.9,748.1,1525.3,0.023,98999.0,4095.0,15.06,12.19,13.8,2919.0,2985.0,23.98,0.64,26.81,396.0,17.6,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721597222222,postbkg
20230323 17:19:07,84050.0,10.0,0.6114776632302408,-1.37,76.05326460481098,493.0,4.008591065292096,-183.14261168384883,-0.26,-1.12,-0.66,0.0,0.06,20.59,147.0,1.1683848797250862,67.43,320.3,13.0,1284.2,745.4,1524.7,0.042,99000.0,4095.0,15.06,12.19,13.8,2918.0,2985.0,23.98,0.87,26.92,396.0,16.44,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721608796295,postbkg
20230323 17:19:08,84051.0,10.0,0.7514776632302407,-1.37,76.05326460481098,493.0,4.008591065292096,-183.14261168384883,-0.38,-0.01,-0.63,0.0,0.06,20.59,147.0,0.1683848797250862,67.51,318.7,12.8,1283.3,746.4,1527.3,0.094,98999.0,4095.0,15.06,12.19,13.8,2918.0,2984.0,23.98,1.3,26.78,396.0,17.45,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721620370372,postbkg
20230323 17:19:09,84052.0,10.0,0.7514776632302407,-1.37,75.05326460481098,490.0,4.008591065292096,-141.14261168384883,-0.38,0.54,-0.65,1.0,0.06,20.59,147.0,0.1683848797250862,67.61,318.9,12.7,1281.6,746.2,1524.7,0.094,99000.0,4095.0,15.06,12.19,13.8,2918.0,2984.0,23.98,1.3,26.81,396.0,17.24,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721631944445,postbkg
20230323 17:19:10,84053.0,10.0,0.7514776632302407,-1.37,75.05326460481098,490.0,4.008591065292096,-204.14261168384883,-0.26,0.09,-0.66,0.0,0.06,20.59,156.0,0.1683848797250862,67.68,318.2,12.8,1285.0,747.0,1527.8,0.156,99000.0,4095.0,15.06,12.19,13.8,2918.0,2985.0,24.0,1.67,26.82,396.0,17.32,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72164351852,postbkg
20230323 17:19:11,84054.0,10.0,0.7514776632302407,-1.37,76.05326460481098,490.0,4.008591065292096,-162.14261168384883,-0.26,-0.47,-0.66,0.0,0.06,20.59,156.0,0.1683848797250862,67.8,319.2,12.9,1282.0,747.1,1525.8,0.056,98999.0,4095.0,15.06,12.19,13.8,2919.0,2985.0,23.98,1.0,26.83,396.0,17.29,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72165509259,postbkg
20230323 17:19:12,84055.0,10.0,0.6114776632302408,-1.37,76.05326460481098,490.0,4.008591065292096,-162.14261168384883,-0.26,0.33,-0.63,1.0,0.06,20.59,156.0,1.1683848797250862,67.91,320.0,12.7,1287.2,745.5,1525.0,0.146,99000.0,4095.0,15.06,12.19,13.8,2919.0,2985.0,24.0,1.62,26.99,396.0,16.07,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721666666668,postbkg
20230323 17:19:13,84056.0,10.0,0.7514776632302407,-1.37,72.05326460481098,489.0,4.008591065292096,-162.14261168384883,-0.26,0.09,-0.64,0.0,0.06,20.59,156.0,1.1683848797250862,68.01,319.9,12.7,1284.7,745.6,1524.7,0.151,99001.0,4095.0,15.06,12.12,13.8,2920.0,2984.0,23.98,1.64,26.92,396.0,16.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72167824074,postbkg
20230323 17:19:14,84057.0,10.0,0.6114776632302408,-1.37,72.05326460481098,489.0,4.008591065292096,-162.14261168384883,-0.26,-0.11,-0.65,0.0,0.06,20.59,156.0,1.1683848797250862,68.19,319.8,12.6,1281.0,746.3,1522.7,0.156,99000.0,4095.0,15.06,12.06,13.8,2919.0,2985.0,23.99,1.67,26.88,396.0,16.79,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721689814814,postbkg
20230323 17:19:15,84058.0,10.0,0.7514776632302407,-1.37,65.05326460481098,491.0,4.008591065292096,-121.14261168384883,-0.38,-0.97,-0.68,1.0,0.06,20.59,163.0,1.1683848797250862,68.36,319.7,12.8,1281.9,746.1,1525.4,0.104,99000.0,4095.0,15.06,12.06,13.8,2919.0,2984.0,23.97,1.36,26.82,396.0,17.15,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721701388888,postbkg
20230323 17:19:16,84059.0,10.0,0.47147766323024065,-1.89,65.05326460481098,491.0,4.008591065292096,-183.14261168384883,-0.26,0.25,-0.67,1.0,0.06,20.59,163.0,0.1683848797250862,68.57,320.3,12.8,1280.7,746.8,1523.9,0.113,99000.0,4095.0,15.06,12.06,13.8,2919.0,2985.0,23.99,1.42,26.88,396.0,16.95,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721712962964,postbkg
20230323 17:19:17,84060.0,10.0,0.6114776632302408,-1.37,65.05326460481098,495.0,4.008591065292096,-225.14261168384883,-0.26,-0.54,-0.68,1.0,0.06,20.59,163.0,1.1683848797250862,68.75,319.9,12.7,1278.7,749.3,1524.3,0.099,98999.0,4095.0,15.06,12.0,13.8,2919.0,2986.0,23.96,1.33,26.86,396.0,17.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721724537038,postbkg
20230323 17:19:18,84061.0,10.0,0.6114776632302408,-1.37,65.05326460481098,495.0,4.008591065292096,-162.14261168384883,-0.38,-0.69,-0.65,1.0,0.06,20.59,163.0,0.1683848797250862,68.94,320.3,12.8,1281.9,746.5,1525.1,0.246,98998.0,4095.0,15.06,12.06,13.8,2919.0,2985.0,23.99,2.1,26.86,396.0,16.98,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72173611111,postbkg
20230323 17:19:19,84062.0,10.0,0.7514776632302407,-1.37,70.05326460481098,500.0,4.008591065292096,-121.14261168384883,-0.38,-0.11,-0.66,0.0,0.06,20.59,163.0,1.1683848797250862,69.07,319.8,12.6,1278.8,746.7,1526.9,0.137,99000.0,4095.0,15.06,12.06,13.8,2919.0,2986.0,23.99,1.56,26.69,396.0,18.13,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.721747685184,postbkg
20230323 17:19:20,84063.0,10.0,0.6114776632302408,-1.37,70.05326460481098,500.0,4.008591065292096,-121.14261168384883,-0.26,0.22,-0.66,1.0,0.06,20.59,158.0,1.1683848797250862,69.2,318.5,12.8,1282.5,745.9,1525.3,0.241,99000.0,4095.0,15.06,12.06,13.8,2919.0,2985.0,23.99,2.08,26.8,396.0,17.24,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.72175925926,postbkg
